FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL;BOR
840000392;840000046;2022;84;;28;112;6496;0;1553;8049;31087;0;5838;36925;4;3;;7;253;620;0;873;;29087;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;35;;;1;28687;0;;1;0;0;0;1;995;1;1098;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;51;24;;4;6;6;;;3;2;62;;;;;;;;;;;;;37.11;23.79;;3.95;5.94;5.94;;;3.23;1.29;47.57;3.58;29;7;8;101;124;35;4;4;312;4;;63;4;2;8;;1;;65;145;457;28.23;5.32;7.55;90.2;110.59;37.24;2.86;2.79;284.78;3.6;;59.48;3.48;1.79;6.49;;1;;59.65;133.7;418.48;;;;;;;;1;1;0;;;;;;;;;6;4;SYGEN
840000400;840000673;2022;10;65;0;75;244;1206;0;1450;469;3093;0;3562;0;22;;22;0;7013;0;7013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;289;;;;;;;;;;;0;;0;;0;0;0;0;0;;;;;;;;;;;1;;1;;25;;;7;21;;1;;3;;50;;;;;;;;;1;;1;;;3;;37;13;19;1;3;76;4;1;16;;;3;;;7;3;34;110;;2.9;;31.63;12.1;17.19;0.66;1.19;65.67;3.9;1;13.86;0.11;0.11;2.29;;;6.15;3.4;30.71;96.38;;;;;;;;1;1;1;;;;;;;;;6;11;SYGEN
840000418;840004659;2022;49;10;18;77;5402;365;1199;6966;17777;1766;2652;22195;7;5;;12;422;525;0;947;588;31226;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;302;0;;33;68;;;1;22573;0;;1;0;0;0;1;610;1;534;0;0;0;0;;;;;1;588;0;;0;0;0;0;0;0;1;29;6;8;2;8;6;;;4;;41;;1;;;;2;;;;;;3;23.74;6.25;7.66;1.27;5.85;3.18;;;4.36;;33.95;4.72;18;8;6;76;96;26;4;5;239;2;1;59;5;3;5;9;7;3;41;132;371;15;7.68;4.03;72.27;83.92;24.73;2;3.9;213.53;2.75;0.3;54.32;3.74;2.4;5.47;6.52;7.13;1.89;41.65;123.77;337.3;;;;;;;;1;1;0;1;0;1;0;;;;;3;4;SYGEN
840000426;840000061;2022;5;;;5;52;0;0;52;802;0;0;802;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;247;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;1;1;;;;;;;;;1;1.86;1.86;;;;;;;0.38;;2.24;;;4;;5;12;4;;1;26;1;;6;;;1;;;;9;17;43;;2.05;;5.17;11.86;2.55;;0.2;21.83;1;;5.46;;;0.84;;;;9.58;16.88;38.71;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840000434;840000079;2022;8;;;8;125;0;0;125;2404;0;0;2404;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;204;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;3;;7;;1;1;;;;;;;;;1;1.55;1.55;;;;;;;0.98;;2.53;;;3;;14;30;4;3;6;60;0;;8;1;1;2;;;;19;30;90;;1.72;;12.75;25.8;4.67;0.69;3.88;49.51;0.78;;7.95;0.89;0.89;1.62;;;;18.6;29.84;79.35;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840000467;840003651;2022;0;44;;44;3413;1745;0;5158;1;4719;0;4720;;19;;19;0;3592;0;3592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;9;;;5;19;1;;;;;28;;;;;;;;;1;;1;;;2;18;13;16;15;;;64;4;;12;;;4;;1;;2;23;87;;2;16.81;15.36;14.97;16.85;;;65.99;2.94;;8.64;;;3.67;;0.06;;2.55;17.86;83.85;;;;;;;;1;1;0;;;;;;;;;7;10;SYGEN
840000483;840000087;2022;101;39;25;165;6256;1805;1636;9697;39024;11018;4665;54707;6;10;;16;70;1053;0;1123;377;49756;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;340;1368;6;30;17;;;1;30785;0;;1;0;0;0;1;726;1;973;0;0;0;0;;;;;1;377;0;;0;0;0;0;0;0;1;60;11;16;7;24;8;;;4;4;92;;;;;;1;1;;;;;1;54.97;11.07;20.88;7.58;16.65;5.06;;;3.54;3.9;79.06;3.15;26;9;19;177;179;93;4;17;524;5;1;92;5;2;5;17;12;2;96;235;759;25;9.66;16.86;156.33;163.33;82.1;3.4;12.97;469.65;4.26;1;86.99;3.81;2;5.2;15.98;10.93;1.74;89.36;219.27;688.92;;;;;;;;1;1;0;1;;1;;;;;;5;8;SYGEN
840000491;130041916;2022;34;;15;49;3286;0;965;4251;11140;0;3389;14529;2;;2;4;31;0;841;872;;28143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;295;0;;50;24;;;1;17518;0;;0;0;1;0;0;;1;780;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;22;6;6;1;6;6;;;2;;30;;;;;;;;;;;;;17.62;4.28;5.57;0.56;3.53;2.99;;;1.78;;22.93;2.34;19;3;3;57;98;39;3;3;225;;;21;4;1;2;;5;;22;54;279;16.64;2.95;3.41;54.76;91.01;36.23;1.5;3.29;209.79;0.26;;20.69;3.14;1.13;2.73;0.4;4.82;0.23;22.05;54.32;264.11;;;;;;;;1;1;0;1;;;;;;;;2;3;SYGEN
840000509;840000707;2022;;;;;;;;;;;;;;;;;;;;;;;;;99;;;99;804;;;804;12;;;12;2579;;;2579;;;;;;;;;;;;;;;;;;;;;;;;;858;;;858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;11;1;17;;1;;;;;;8;;;;9;1.29;1.29;;;;;;;1.04;0.1;2.43;;;3;;35;12;;6;1;57;3;;6;1;1;;;;;1;11;68;;1.78;;24.75;10.02;;4.07;0.57;41.19;2.19;;5.09;0.69;0.69;;;;;1;8.97;50.16;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840000517;840000103;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;73;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;0.83;0.83;;;;;;;;;0.83;;;1;;2;3;3;1;;10;;;1;;;;;;;3;4;14;;0.5;;1.84;2.83;2.31;0.3;;7.78;;;0.82;;;;;;;2.36;3.18;10.96;;;;;;;;;;;;;;;;;;;;;SYGEN
840000525;840000111;2022;28;;;28;1977;0;0;1977;11232;0;0;11232;2;;;2;5;0;0;5;108;23200;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;360;790;5;;;;;1;10118;0;;;;;;0;;0;0;0;0;0;0;;;;;1;108;0;;0;0;0;0;0;0;1;13;10;;;3;;;;2;;18;;;;;;;;;;;;;8.88;6.58;;;1.4;;;;2;;12.28;1.68;;3;;50;42;26;4;13;138;1;;26;5;4;2;;3;;28;65;203;;3;;43.87;39.5;19.03;3.04;10.28;118.72;1;;26.26;3.39;2.39;2.13;;3;;24.3;60.08;178.8;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840000533;840000129;2022;30;;;30;1266;0;0;1266;5865;0;0;5865;;;;;0;0;0;0;;24024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;313;0;;;;;;1;12047;0;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;6;4;;;1;;;;1;;8;;;;;;;;;;;;;4.47;2.49;;;0.06;;;;0.7;;5.23;;1;2;;37;35;9;1;4;89;1;;21;2;;2;;4;;20;50;139;0.86;2;;31.74;32.1;8.49;0.2;3.61;79;0.42;;18.7;1.27;0.2;1.99;;3.27;;17.58;43.23;122.23;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840000541;840000137;2022;;;;;;;;;;;;;;;;;;;;;;;;;364;15;0;379;3250;209;0;3459;194;82;0;276;14263;7282;0;21545;0;0;0;;;;26;3;3;32;26399;2667;268;29334;59;18;81;106115;35125;141240;15211;3934;2349;20982;15496;3947;2349;21231;14;84;282;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;13;;2;2;1;101;;4;2;127;5;;;;;;;;;;;;10.71;9.77;;0.34;0.3;0.1;73.41;;3.8;1.28;89.5;3.7;1;78;8;741;233;157;85;27;1330;6;3;162;81;36;7;2;3;2;242;508;1838;1;80.96;8.66;723.38;220.07;149.73;73.73;21.55;1279.08;6.54;3;148.3;75.14;34.7;6.86;2.17;2.17;1.33;234.36;479.87;1758.95;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840000558;840004659;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;4;;;;;;;;;6;;;;;;;;;;;;;3.38;2.13;;;;;;;;;3.38;;;1;;15;16;2;;4;38;;;3;;;;;;;2;5;43;;1.15;;12.37;15.95;1.08;0.32;3.94;34.81;;;2.23;0.6;0.6;;;0.27;0.36;2;5.46;40.27;;;;;;;;;;;;;;;;;;;;;SYGEN
840001861;840006597;2022;511;135;60;706;27139;6423;5102;38664;155014;33879;18175;207068;26;23;;49;6025;4670;0;10695;21961;288907;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119;1295;1864;8;67;34;;;1;107646;0;;1;0;0;1;1;7461;0;2986;1;880;0;0;1;14446;1;;1;7515;0;;1;1;0;0;0;1;1;234;72;3;31;77;21;;1;22;8;342;128;24;;;;1;;;;;;25;191.79;58.84;2.63;25.3;61.46;19.18;;0.77;21.16;8.5;283.68;104.88;64;54;223;608;714;357;25;49;2094;10;2;426;32;24;26;67;65;36;301;965;3059;58.98;62.14;213.88;567.7;616.83;353.18;18.31;41.72;1932.74;9.67;1.34;397.67;26.48;19.72;26.37;63.48;58.24;26.08;290.81;900.14;2832.88;;;;;;;;0;1;1;3;1;1;;3;;1;;24;29;SYGEN
840006480;840000087;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
840007579;840000012;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;0.68;;;;;;;;;;0.68;;;;;6;16;3;1;1;27;;;;;;2;;;;;2;29;;;;6;12.04;3;0.2;0.5;21.74;;;;;;0.8;;;;;0.8;22.54;;;;;;;;;;;;;;;;;;;;;SYGEN
840011043;840002844;2022;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;26716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;13067;1;2376;0;;0;;;;;;;;;1;;;;;;;;2;;3;;4;;;;;;;;;;4;0.8;;;;;;;;0.71;;1.51;;;4;;53;14;15;1;2;89;10;1;15;1;1;4;;;;15;46;135;;3.34;;50.26;12.39;15.34;0.88;1.51;83.72;4.05;0.41;6.93;0.84;0.84;1.62;;;;7.25;21.1;104.82;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840011340;840003164;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150;1101;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;3;3;;;;;;;2;;5;;;;;;;;;;;;;2.36;2.36;;;;;;;0.21;;2.57;;;3;;23;12;;2;;40;2;1;16;2;2;;;;;8;29;69;;1.84;;14.99;7.48;;1.18;;25.49;1.96;0.12;12.95;1.65;1.65;;;;;5.3;21.98;47.47;;;;;;;;;;;;;;;;;;;;;SYGEN
840012538;840002844;2022;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;;;;;;;;0.02;;0.05;;;;;;;;;;;;;;;;;;;;;;;;0.13;;0.02;;;0.02;0.01;0.18;0.11;0.01;0.17;0.02;0.02;0.04;;;;0.24;0.59;0.77;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840013312;840003685;2022;67;43;;110;6123;1975;0;8098;18813;5866;0;24679;4;15;;19;76;3957;0;4033;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3053;;;;;;;;;;;1;293;0;;0;1;0;0;0;;;;;;;;;;;;;;;52;;;7;12;;;;;;64;1.95;;;;;;;;1;;2.95;;;5;30;53;45;28;1;1;163;2;;30;;;4;;9;;5;50;213;;4.9;32.84;55.41;55.61;34.39;0.04;1.08;184.27;2;0.41;31.04;;;4.55;;10.62;0.04;6.31;54.97;239.24;;;;;;;;1;1;0;1;;;;;;;;11;16;SYGEN
840013445;840014658;2022;;78;;78;0;5907;0;5907;0;3504;0;3504;;13;;13;0;14112;0;14112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;15;;;9;37;;;;;;52;;;;;;;;;1;;1;;;3;29;22;19;21;;;94;6;;12;;;2;;1;9;4;34;128;;3;27.06;21.34;19.38;20.96;;;91.74;4.96;;10.71;;;1.72;;0.14;10.06;4.11;31.7;123.44;;;;;;;;1;1;1;;;;;;;;;13;15;SYGEN
840014088;750056335;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;941;13730;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;6;;;;;;;2;;13;;;;;;;;;;;;;7.78;3.34;;;;;;;2.22;;10;2;;2;;38;43;32;2;45;162;2;;11;10;3;2;;;;1;26;188;;2;;39.74;47;30.69;2;39.33;160.76;2;;11;9;3;2;;;;0.67;24.67;185.43;;;;;;;;;;;;;;;;;;;;;SYGEN
840014849;920030269;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;1116;9235;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;7;;;;;;;1;;11;;4;;;;;;;;;;4;7.66;5.16;;;;;;;0.61;;8.27;;;1;;14;15;12;;5;47;3;;7;2;2;1;;;;12;25;72;;1;;16.88;15.33;10.03;;5.5;48.74;2.72;;4.34;0.56;0.54;1.05;;;;10.55;19.22;67.96;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840015200;130050545;2022;;;;;;;;;;;;;;;;;;;;;1331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;0.07;;0.07;;;;;1;;1;;;2;;;;;;;;;;;;2;;0.09;;1;;0.77;;;1.86;0.04;;;;;0.05;;;;0.09;0.18;2.04;;;;;;;;;;;;;;;;;;;;;SYGEN
840017172;840017164;2022;10;82;;92;304;2576;0;2880;861;9442;0;10303;;15;;15;0;7016;0;7016;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;304;;;;;;;;;;;1;81;0;;0;0;0;0;0;;;1;;;1;;;;;1;;2;;21;;;4;19;;;3;;;43;0.3;;;0.3;;;;;0.72;;1.02;;;4;1;60;20;23;1;2;111;6;;17;1;1;4;;;6;5;39;150;;3.8;1.08;55.17;23.38;19.49;0.13;0.38;103.43;3.2;;14.93;0.8;0.8;3.8;;;7.26;5;34.99;138.42;;;;;;;;1;1;1;;;;;;;;;8;11;SYGEN
840017214;840018667;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;606;15790;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;1;;5;;;;;;;;;;;;;3.8;1;;;;;;;0.6;;4.4;;;2;;9;8;6;;15;40;1;;10;1;1;1;;;;9;22;62;;2;;7.32;8;6;;15;38.32;1;;10;0.5;0.5;0.6;;;;9;21.1;59.42;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840017222;840002844;2022;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;18350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9991;;;0;;0;;;;;;;;;1;;;;;;;;;;1;;2;;;;;;;;;;2;0.98;;;;;;;;0.45;;1.43;;;2;;36;8;6;1;1;54;;;3;1;1;;;;;;4;58;;2.12;;34.34;8.01;7;0.56;0.96;52.99;2.56;0.26;6.15;0.48;0.48;1.03;;;;3.32;13.8;66.79;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840017461;840002844;2022;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;17270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9364;;;0;;0;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;0.2;;;;;;;;0.42;;0.62;;;2;;27;9;8;;1;47;;;3;;;;;;;;3;50;;2.09;;26.26;8.47;7.28;0.5;1.02;45.62;2.41;0.24;4.6;0.48;0.48;0.96;;;;3.06;11.75;57.37;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840018337;840006597;2022;0;16;0;16;0;518;0;518;0;2593;0;2593;0;4;0;4;0;274;0;274;;3697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;8;SYGEN
840018691;130781131;2022;;;;;;;;;;;;;;;;;;;;;;;;;3;;;3;;;;;12;;;12;1558;;;1558;;;;;;;1;;;1;1681;;;1681;1;1;2;7829;4556;12385;766;363;;1124;889;373;;1256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;3;;;;;;;;;;;;;;;;;;;2.78;;;;2.78;;;1;;10;;1;5;2;19;;;2;3;2;;;;;;5;24;;1.2;;9.86;;0.64;4;1.25;16.95;;;2;1.93;0.93;;;;;;3.93;20.88;;;;;;;;;;;;;;;;;;;;;SYGEN
840018774;840002844;2022;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;6214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;9;;;;;;;;;;;;;0.89;;;;;;;;0.15;;1.04;;;;;10;1;5;;;16;;;1;;;;;;;;1;17;;0.51;;11.72;0.86;4.08;0.03;0.19;17.39;0.87;0.09;1.65;0.16;0.16;0.35;;;;1.07;4.19;21.58;;;;;;;;1;1;0;;;;;;;;;;;SYGEN
840019079;840019053;2022;;0;;0;0;44;0;44;0;137;0;137;;0;;0;0;15;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;2;1;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
840019228;840006597;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SYGEN
850000118;850013244;2022;30;40;15;85;2460;3191;654;6305;9511;8250;2620;20381;;46;;46;0;15306;0;15306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;302;1342;4;;;;;1;16773;0;;;;;;1;438;1;573;0;0;0;0;;;;;0;;0;;0;0;0;0;0;1;0;11;2;2;;1;1;;;1;1;14;;26;;6;9;36;8;;;;;62;7.4;2;0.42;;0.5;0.5;;;1;0.1;9;0.83;18;6;31;81;81;12;2;;231;2;;30;2;2;6;;;;6;46;277;12.54;5.82;24.66;74.86;67;9.29;0.9;;195.07;2;;26.01;1.2;1.2;5.8;;;;5.69;40.7;235.77;;;;;;;;1;1;0;1;0;2;0;;;;;12;18;SYGEN
850000126;850022948;2022;;30;;30;0;1956;0;1956;0;6995;0;6995;;34;;34;0;6382;0;6382;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;1;119;0;;0;0;0;0;0;;;;;;;;;;;1;;1;;14;;;4;10;1;;;;;24;;;;;;;;;0.69;;0.69;;;3;3;46;19;14;;;85;2;;17;;;5;;;;11;35;120;;3;1.6;45;18.8;13.6;;;82;1.2;;15.9;;;4.54;;;;9.8;31.44;113.44;;;;;;;;1;1;1;;;;;;;;;6;12;SYGEN
850000134;850013269;2022;8;45;;53;295;3075;0;3370;1973;9685;0;11658;;36;;36;0;6739;0;6739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;388;;;;;;;;;;;0;;0;;0;0;0;0;0;;;;;;;;;;;1;;1;;5;;;5;24;;;;;3;32;;;;;;;;;1.15;;1.15;;;3;20;99;54;30;;;206;2;;35;1;1;8;;;;2;48;254;;3;8.16;55.63;22.74;21.52;;;111.05;2;;23.12;0.3;0.3;4.33;;;;2;31.75;142.8;;;;;;;;1;1;0;;;;;;;;;8;13;SYGEN
