BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2022;010000495;010783009;2200;;;47.3;;47.3;32.53;356.97;2.82;87.86;74.75;55.95;;13.99;624.87;29.57;22.44;52.01;;0.22;724.4
Q24;2022;010000495;010783009;9999;8.62;;119.45;;128.07;45.17;388.23;2.82;95.85;95.53;59.13;;18.44;705.17;31.4;23.65;55.05;3.62;66.55;958.46
Q24;2022;010002129;750056335;2000;1.98;;7.15;;9.13;3;18.13;;22.98;9.04;;;10.41;63.56;;1.52;1.52;;1;75.21
Q24;2022;010002129;750056335;2400;1.98;;7.15;;9.13;3;18.13;;22.98;9.04;;;10.41;63.56;;1.52;1.52;;1;75.21
Q24;2022;010002129;750056335;9999;1.98;;7.15;;9.13;3;18.13;;22.98;9.04;;;10.41;63.56;;1.52;1.52;;1;75.21
Q24;2022;010005239;010008407;1000;2.5;0.85;38.12;;41.47;5.16;8.98;1.44;11.17;13.98;0;2.5;3.92;47.15;0.1;0;0.1;2.75;52.09;143.56
Q24;2022;010005239;010008407;2000;0;0;30.02;;30.02;0.4;98.4;13.64;123.82;12.92;1.57;15.33;0;266.08;0.1;1;1.1;25.09;2.74;325.03
Q24;2022;010005239;010008407;2100;0;0;28.86;;28.86;0.05;89.86;13.64;99.39;6.19;1.45;15.33;0;225.91;0;1;1;24.79;1.64;282.2
Q24;2022;010005239;010008407;2300;0;0;0;;0;0;0;0;1.42;0;0;0;0;1.42;0;0;0;0;0;1.42
Q24;2022;010005239;010008407;2400;0;0;0.41;;0.41;0.05;3.69;0;11.82;0;0;0;0;15.56;0;0;0;0;0.55;16.52
Q24;2022;010005239;010008407;2500;0;0;0.75;;0.75;0.3;4.85;0;11.19;6.73;0.12;0;0;23.19;0.1;0;0.1;0.3;0.55;24.89
Q24;2022;010005239;010008407;9999;2.5;0.85;68.14;;71.49;5.56;107.38;15.08;134.99;26.9;1.57;17.83;3.92;313.23;0.2;1;1.2;27.84;54.83;468.59
Q24;2022;010005379;010010718;2000;;;1.37;;1.37;0.99;4.86;;;0.97;0.32;;;7.14;;0.68;0.68;1.86;;11.05
Q24;2022;010005379;010010718;2300;;;1.37;;1.37;0.99;4.86;;;0.97;0.32;;;7.14;;0.68;0.68;1.86;;11.05
Q24;2022;010005379;010010718;9999;;;1.37;;1.37;0.99;4.86;;;0.97;0.32;;;7.14;;0.68;0.68;1.86;;11.05
Q24;2022;010006526;690796552;1000;;;0.13;;0.13;;;;;;;;;;;;;;;0.13
Q24;2022;010006526;690796552;2000;;;;;;0.19;5.46;;;;0.03;;;5.68;;;;;;5.68
Q24;2022;010006526;690796552;2100;;;;;;0.19;5.46;;;;0.03;;;5.68;;;;;;5.68
Q24;2022;010006526;690796552;9999;;;0.13;;0.13;0.19;5.46;;;;0.03;;;5.68;;;;;;5.81
Q24;2022;010007300;010007292;2000;1.08;;1.75;;2.83;;3.2;0.58;1.09;;;;;4.87;;;;;;7.7
Q24;2022;010007300;010007292;2100;1.08;;1.75;;2.83;;3.2;0.58;1.09;;;;;4.87;;;;;;7.7
Q24;2022;010007300;010007292;9999;1.08;;1.75;;2.83;;3.2;0.58;1.09;;;;;4.87;;;;;;7.7
Q24;2022;010008852;010783009;2000;3.6;;9.96;;13.56;4.5;13.61;;16.56;18.18;2.88;;15.44;71.17;0.7;2.23;2.93;1.5;1;90.16
Q24;2022;010008852;010783009;2400;3.6;;9.96;;13.56;4.5;13.61;;16.56;18.18;2.88;;15.44;71.17;0.7;2.23;2.93;1.5;1;90.16
Q24;2022;010008852;010783009;9999;3.6;;9.96;;13.56;4.5;13.61;;16.56;18.18;2.88;;15.44;71.17;0.7;2.23;2.93;1.5;1;90.16
Q24;2022;010009314;010780054;1000;0.3;;1.61;;1.91;;0.19;;1.95;2.11;;;0.19;4.44;;0.36;0.36;;3.36;10.07
Q24;2022;010009314;010780054;2000;;;0.8;;0.8;0.6;25.99;;45.51;10.11;0.77;;3.42;86.4;;0.15;0.15;;0.95;88.3
Q24;2022;010009314;010780054;2400;;;0.8;;0.8;0.56;12.37;;21.58;1.46;0.77;;3.42;40.16;;0.15;0.15;;;41.11
Q24;2022;010009314;010780054;2500;;;;;;0.04;13.62;;23.93;8.65;;;;46.24;;;;;0.95;47.19
Q24;2022;010009314;010780054;9999;0.3;;2.41;;2.71;0.6;26.18;;47.46;12.22;0.77;;3.61;90.84;;0.51;0.51;;4.31;98.37
Q24;2022;010009702;010780054;1000;;;;;;;0.2;;0.63;0.19;;;;1.02;;;;;0.98;2
Q24;2022;010009702;010780054;2000;;;;;;0.4;4.12;;8.88;3.01;0.49;;0.8;17.7;;;;;;17.7
Q24;2022;010009702;010780054;2500;;;;;;0.4;4.12;;8.88;3.01;0.49;;0.8;17.7;;;;;;17.7
Q24;2022;010009702;010780054;9999;;;;;;0.4;4.32;;9.51;3.2;0.49;;0.8;18.72;;;;;0.98;19.7
Q24;2022;010010171;010011559;2000;3.71;;7.81;;11.52;;26.4;;20.37;;5.13;;2.31;54.21;1.93;0.59;2.52;;1.71;69.96
Q24;2022;010010171;010011559;2200;3.71;;7.81;;11.52;;26.4;;20.37;;5.13;;2.31;54.21;1.93;0.59;2.52;;1.71;69.96
Q24;2022;010010171;010011559;9999;3.71;;7.81;;11.52;;26.4;;20.37;;5.13;;2.31;54.21;1.93;0.59;2.52;;1.71;69.96
Q24;2022;010011641;010000222;2000;1;;9.68;;10.68;1;15.18;;10.06;17.6;1.04;;10.02;54.9;;0.79;0.79;0.63;1.72;68.72
Q24;2022;010011641;010000222;2400;1;;9.68;;10.68;1;15.18;;10.06;17.6;1.04;;10.02;54.9;;0.79;0.79;0.63;1.72;68.72
Q24;2022;010011641;010000222;9999;1;;9.68;;10.68;1;15.18;;10.06;17.6;1.04;;10.02;54.9;;0.79;0.79;0.63;1.72;68.72
Q24;2022;010780195;010000156;2000;0.73;1;21.62;;23.35;4.06;114.56;7.58;53.66;17.43;0.93;;0.87;199.09;;0.39;0.39;12;13.68;248.51
Q24;2022;010780195;010000156;2100;0.73;1;21.62;;23.35;4.06;114.56;7.58;53.66;17.43;0.93;;0.87;199.09;;0.39;0.39;12;13.68;248.51
Q24;2022;010780195;010000156;9999;0.73;1;21.62;;23.35;4.06;114.56;7.58;53.66;17.43;0.93;;0.87;199.09;;0.39;0.39;12;13.68;248.51
Q24;2022;010780203;010010718;1000;3.12;;30.21;;33.33;;;;;27.77;;;;27.77;;;;;2.94;64.04
Q24;2022;010780203;010010718;2000;;1;1.26;;2.26;5.86;64.77;4.11;46.88;;0.32;11.76;0.79;134.49;;0.95;0.95;4.64;5.67;148.01
Q24;2022;010780203;010010718;2100;;1;;;1;5.86;64.77;4.11;46.88;;0.32;11.76;0.79;134.49;;0.95;0.95;4.64;5.67;146.75
Q24;2022;010780203;010010718;2200;;;1.26;;1.26;;;;;;;;;;;;;;;1.26
Q24;2022;010780203;010010718;9999;3.12;1;31.47;;35.59;5.86;64.77;4.11;46.88;27.77;0.32;11.76;0.79;162.26;;0.95;0.95;4.64;8.61;212.05
Q24;2022;010780278;010783009;2000;4.4;;15.16;;19.56;6.57;24.44;;26.89;45.65;3.87;;23.35;130.77;0.55;2.47;3.02;1.98;18.55;173.88
Q24;2022;010780278;010783009;2400;4.4;;15.16;;19.56;6.57;24.44;;26.89;45.65;3.87;;23.35;130.77;0.55;2.47;3.02;1.98;18.55;173.88
Q24;2022;010780278;010783009;9999;4.4;;15.16;;19.56;6.57;24.44;;26.89;45.65;3.87;;23.35;130.77;0.55;2.47;3.02;1.98;18.55;173.88
Q24;2022;010780294;690000278;2000;0.1;;0.97;;1.07;1;12.88;;2.44;;;;;16.32;;;;0.2;0.2;17.79
Q24;2022;010780294;690000278;2100;0.1;;0.97;;1.07;1;12.88;;2.44;;;;;16.32;;;;0.2;0.2;17.79
Q24;2022;010780294;690000278;9999;0.1;;0.97;;1.07;1;12.88;;2.44;;;;;16.32;;;;0.2;0.2;17.79
Q24;2022;010780476;750005068;1000;0.61;;12.52;;13.13;1.01;;;;;;;0.53;1.54;;;;;22.33;37
Q24;2022;010780476;750005068;2000;;;2.58;;2.58;0.89;13.27;;15.58;3.8;4.47;;3.53;41.54;18.88;1.77;20.65;;;64.77
Q24;2022;010780476;750005068;2400;;;2.58;;2.58;0.89;13.27;;15.58;3.8;4.47;;3.53;41.54;18.88;1.77;20.65;;;64.77
Q24;2022;010780476;750005068;9999;0.61;;15.1;;15.71;1.9;13.27;;15.58;3.8;4.47;;4.06;43.08;18.88;1.77;20.65;;22.33;101.77
Q24;2022;010780492;360000707;2000;3.06;;11.4;;14.46;2;12.07;4.47;41.03;5.81;3.48;;36.03;104.89;17.01;0.87;17.88;0.67;18.99;156.89
Q24;2022;010780492;360000707;2400;3.06;;11.4;;14.46;2;12.07;4.47;41.03;5.81;3.48;;36.03;104.89;17.01;0.87;17.88;0.67;18.99;156.89
Q24;2022;010780492;360000707;9999;3.06;;11.4;;14.46;2;12.07;4.47;41.03;5.81;3.48;;36.03;104.89;17.01;0.87;17.88;0.67;18.99;156.89
Q24;2022;010780799;010783009;2000;1;;2.5;;3.5;0.7;3.71;;7.38;3.75;0.4;;2.12;18.06;;0.2;0.2;;0.83;22.59
Q24;2022;010780799;010783009;2100;1;;2.5;;3.5;0.7;3.71;;7.38;3.75;0.4;;2.12;18.06;;0.2;0.2;;0.83;22.59
Q24;2022;010780799;010783009;9999;1;;2.5;;3.5;0.7;3.71;;7.38;3.75;0.4;;2.12;18.06;;0.2;0.2;;0.83;22.59
Q24;2022;010789576;010780096;1000;0.06;;1.43;;1.49;;;;0.56;;;;;0.56;;;;;1.04;3.09
Q24;2022;010789576;010780096;2000;;;;;;0.64;6.7;;11.94;4.15;0.14;;0.3;23.87;;;;0.1;;23.97
Q24;2022;010789576;010780096;2500;;;;;;0.64;6.7;;11.94;4.15;0.14;;0.3;23.87;;;;0.1;;23.97
Q24;2022;010789576;010780096;9999;0.06;;1.43;;1.49;0.64;6.7;;12.5;4.15;0.14;;0.3;24.43;;;;0.1;1.04;27.06
Q24;2022;020000089;020000022;1000;1;;9.46;;10.46;1;1;;0.81;7.49;;;;10.3;;;;;22.2;42.96
Q24;2022;020000089;020000022;2000;;;10.17;;10.17;3.5;45.26;;80.54;25.08;0.7;;2.7;157.78;;1.47;1.47;5.57;0.3;175.29
Q24;2022;020000089;020000022;2100;;;8.5;;8.5;1;21.69;;16.27;5.54;0.1;;0.75;45.35;;0.09;0.09;5.57;;59.51
Q24;2022;020000089;020000022;2300;;;;;;0.5;4;;24.41;;;;;28.91;;0.09;0.09;;0.3;29.3
Q24;2022;020000089;020000022;2400;;;1.5;;1.5;1;13.57;;26.84;9.77;0.5;;1.6;53.28;;1.2;1.2;;;55.98
Q24;2022;020000089;020000022;2500;;;0.17;;0.17;1;6;;13.02;9.77;0.1;;0.35;30.24;;0.09;0.09;;;30.5
Q24;2022;020000089;020000022;9999;1;;19.63;;20.63;4.5;46.26;;81.35;32.57;0.7;;2.7;168.08;;1.47;1.47;5.57;22.5;218.25
Q24;2022;020000097;020000048;1000;;;17.71;;17.71;1;2.99;;1.98;4.86;1;;0.15;11.98;;;;1.86;15.72;47.27
Q24;2022;020000097;020000048;2000;;;2;;2;1;20.72;;41.16;10.33;1;;1.85;76.06;1;1;2;;;80.06
Q24;2022;020000097;020000048;2100;;;1.2;;1.2;0.5;14.86;;28.8;5.33;;;;49.49;;;;;;50.69
Q24;2022;020000097;020000048;2400;;;0.8;;0.8;0.5;5.86;;12.36;5;1;;1.85;26.57;1;1;2;;;29.37
Q24;2022;020000097;020000048;9999;;;19.71;;19.71;2;23.71;;43.14;15.19;2;;2;88.04;1;1;2;1.86;15.72;127.33
Q24;2022;020000105;020000055;1000;1;;7;;8;;1.15;;0.1;3.5;0.05;;0.1;4.9;;;;;16.57;29.47
Q24;2022;020000105;020000055;2000;;;1;;1;0.54;8.98;;13.81;4.41;0.11;;0.69;28.54;;0.1;0.1;;;29.64
Q24;2022;020000105;020000055;2100;;;0.35;;0.35;0.27;6.05;;8.64;2.28;0.06;;0.27;17.57;;0.05;0.05;;;17.97
Q24;2022;020000105;020000055;2400;;;0.65;;0.65;0.27;2.93;;5.17;2.13;0.05;;0.42;10.97;;0.05;0.05;;;11.67
Q24;2022;020000105;020000055;9999;1;;8;;9;0.54;10.13;;13.91;7.91;0.16;;0.79;33.44;;0.1;0.1;;16.57;59.11
Q24;2022;020000162;020000063;1000;9.17;1;141.76;;151.93;7.42;50.57;5.18;51.85;57.63;0.34;0.3;1.12;174.41;2.91;7.86;10.77;5.38;228.69;571.18
Q24;2022;020000162;020000063;2000;;;89.87;;89.87;20.24;409.13;71.49;326.18;137.43;13.65;29.34;21.26;1028.72;1;0.5;1.5;109.25;50.2;1279.54
Q24;2022;020000162;020000063;2100;;;87.47;;87.47;18.84;386.14;71.49;302.84;120.36;10.36;29.34;7.39;946.76;1;0.5;1.5;109.25;50.2;1195.18
Q24;2022;020000162;020000063;2400;;;2.4;;2.4;1.4;22.99;;23.34;17.07;3.29;;13.87;81.96;;;;;0;84.36
Q24;2022;020000162;020000063;9999;9.17;1;231.63;;241.8;27.66;459.7;76.67;378.03;195.06;13.99;29.64;22.38;1203.13;3.91;8.36;12.27;114.63;278.89;1850.72
Q24;2022;020000246;020000071;1000;;;5.65;;5.65;;0.3;;1.04;1.58;;;;2.92;0.83;0.08;0.91;;17.14;26.62
Q24;2022;020000246;020000071;2000;;;2;;2;1.76;17.04;;26.16;10.64;1;;2.47;59.07;;;;;;61.07
Q24;2022;020000246;020000071;2100;;;1;;1;0.86;8.38;;11.4;5.55;0.87;;1.71;28.77;;;;;;29.77
Q24;2022;020000246;020000071;2400;;;1;;1;0.9;8.66;;14.76;5.09;0.13;;0.76;30.3;;;;;;31.3
Q24;2022;020000246;020000071;9999;;;7.65;;7.65;1.76;17.34;;27.2;12.22;1;;2.47;61.99;0.83;0.08;0.91;;17.14;87.69
Q24;2022;020000303;750814030;1000;4.98;;44.42;;49.4;4.05;2.43;;0;1;;;0;7.48;;;;7.23;58.27;122.38
Q24;2022;020000303;750814030;2000;;;12.6;;12.6;5.97;111.81;;107.68;67.58;6.34;;49.09;348.47;;5.14;5.14;;3.06;369.27
Q24;2022;020000303;750814030;2400;;;12.6;;12.6;5.97;111.81;;107.68;67.58;6.34;;49.09;348.47;;5.14;5.14;;3.06;369.27
Q24;2022;020000303;750814030;9999;4.98;;57.02;;62;10.02;114.24;;107.68;68.58;6.34;;49.09;355.95;;5.14;5.14;7.23;61.33;491.65
Q24;2022;020000360;020014742;1000;1.08;;9.47;;10.55;;;;;;;;;;;;;;0.92;11.47
Q24;2022;020000360;020014742;2000;;;;;;;8.15;0.92;5.34;5.92;;;;20.33;;;;2.95;;23.28
Q24;2022;020000360;020014742;2100;;;;;;;8.15;0.92;5.34;5.92;;;;20.33;;;;2.95;;23.28
Q24;2022;020000360;020014742;9999;1.08;;9.47;;10.55;;8.15;0.92;5.34;5.92;;;;20.33;;;;2.95;0.92;34.75
Q24;2022;020000386;020000600;2000;;;6.57;;6.57;0.83;25.54;;5;;1.87;;;33.24;1.23;0.15;1.38;;15.62;56.81
Q24;2022;020000386;020000600;2200;;;6.57;;6.57;0.83;25.54;;5;;1.87;;;33.24;1.23;0.15;1.38;;15.62;56.81
Q24;2022;020000386;020000600;9999;;;6.57;;6.57;0.83;25.54;;5;;1.87;;;33.24;1.23;0.15;1.38;;15.62;56.81
Q24;2022;020000394;020000253;1000;3.48;;54.5;1;58.98;5;18.75;1.33;17.8;57.28;1.7;1;2.49;105.35;;1.19;1.19;1.5;94.21;261.23
Q24;2022;020000394;020000253;2000;;;70.79;;70.79;9.08;217.83;17.2;145.26;23.81;7.02;19.77;4.91;444.88;2.63;2.39;5.02;37.92;17.32;575.93
Q24;2022;020000394;020000253;2100;;;69.8;;69.8;9.08;215.93;17.2;145.26;23.81;6.77;19.66;4.45;442.16;1.63;2.39;4.02;37.92;17.32;571.22
Q24;2022;020000394;020000253;2400;;;0.99;;0.99;;1.9;;;;0.25;0.11;0.46;2.72;1;;1;;;4.71
Q24;2022;020000394;020000253;9999;3.48;;125.29;1;129.77;14.08;236.58;18.53;163.06;81.09;8.72;20.77;7.4;550.23;2.63;3.58;6.21;39.42;111.53;837.16
Q24;2022;020000519;020000261;1000;4.04;;59.02;;63.06;3.29;21.87;3.37;43.63;41.22;1.61;0.17;0.12;115.28;1.44;1.3;2.74;2.12;152.39;335.59
Q24;2022;020000519;020000261;2000;;;67.16;;67.16;9.52;287.06;32.08;207.57;91.95;2.54;19.31;9.2;659.23;;1.37;1.37;49.06;19.07;795.89
Q24;2022;020000519;020000261;2100;;;65.46;;65.46;8.78;270.83;32.08;183.57;82.15;2.54;19.31;8.64;607.9;;1.37;1.37;48.92;19.07;742.72
Q24;2022;020000519;020000261;2400;;;1.7;;1.7;0.74;16.23;;24;9.8;;;0.56;51.33;;;;0.14;;53.17
Q24;2022;020000519;020000261;9999;4.04;;126.18;;130.22;12.81;308.93;35.45;251.2;133.17;4.15;19.48;9.32;774.51;1.44;2.67;4.11;51.18;171.46;1131.48
Q24;2022;020000535;020000287;1000;2;;82.19;;84.19;1.72;7.2;;15.1;21.14;0.84;1;2;49;;1.73;1.73;0.86;81.62;217.4
Q24;2022;020000535;020000287;2000;;;13.61;;13.61;7.86;117.52;9.63;125.95;45.09;1.34;10.7;1.88;319.97;;0.1;0.1;25.36;1;360.04
Q24;2022;020000535;020000287;2100;;;13.61;;13.61;6.66;108.73;9.63;112.15;40.77;0.71;10.7;1.38;290.73;;0.1;0.1;25.36;1;330.8
Q24;2022;020000535;020000287;2400;;;;;;1.2;8.79;;13.8;4.32;0.63;;0.5;29.24;;;;;;29.24
Q24;2022;020000535;020000287;9999;2;;95.8;;97.8;9.58;124.72;9.63;141.05;66.23;2.18;11.7;3.88;368.97;;1.83;1.83;26.22;82.62;577.44
Q24;2022;020000543;020000295;1000;2;;57.36;;59.36;;2;;;;1;;;3;2;;2;;132.16;196.52
Q24;2022;020000543;020000295;2000;;1;38.26;;39.26;34;444;2;98.9;184.83;50.3;;16.03;830.06;40.16;15.17;55.33;6.9;;931.55
Q24;2022;020000543;020000295;2200;;1;38.26;;39.26;34;444;2;98.9;184.83;50.3;;16.03;830.06;40.16;15.17;55.33;6.9;;931.55
Q24;2022;020000543;020000295;9999;2;1;95.62;;98.62;34;446;2;98.9;184.83;51.3;;16.03;833.06;42.16;15.17;57.33;6.9;132.16;1128.07
Q24;2022;020000915;020003620;1000;;;16.84;;16.84;1;;;;;0.38;;;1.38;;;;;35.69;53.91
Q24;2022;020000915;020003620;2000;;;7.86;;7.86;3.54;41.94;;74.12;19.2;1;;27.57;167.37;7.58;2.33;9.91;3.3;0.86;189.3
Q24;2022;020000915;020003620;2400;;;7.86;;7.86;3.54;41.94;;74.12;19.2;1;;27.57;167.37;7.58;2.33;9.91;3.3;0.86;189.3
Q24;2022;020000915;020003620;9999;;;24.7;;24.7;4.54;41.94;;74.12;19.2;1.38;;27.57;168.75;7.58;2.33;9.91;3.3;36.55;243.21
Q24;2022;020001061;020004404;1000;3.34;;53.73;;57.07;3.32;5.63;0.62;17.96;72.73;;1.31;0.25;101.82;;3.05;3.05;0.82;75.54;238.3
Q24;2022;020001061;020004404;2000;;;46.22;;46.22;5.32;133.57;23.35;131.67;4.63;2.01;16.48;2.81;319.84;;;;40.23;9.34;415.63
Q24;2022;020001061;020004404;2100;;;46.22;;46.22;5.32;133.57;23.35;131.67;4.63;2.01;16.48;2.81;319.84;;;;40.23;9.34;415.63
Q24;2022;020001061;020004404;9999;3.34;;99.95;;103.29;8.64;139.2;23.97;149.63;77.36;2.01;17.79;3.06;421.66;;3.05;3.05;41.05;84.88;653.93
Q24;2022;020001087;020004495;1000;2;;35.27;;37.27;1.74;0.43;;0.27;7.82;;;;10.26;;;;11.96;25.74;85.23
Q24;2022;020001087;020004495;2000;;;;;;2.83;49.16;;46.67;9.55;0.92;;3.73;112.86;1.13;0.5;1.63;0.25;4.81;119.55
Q24;2022;020001087;020004495;2100;;;;;;2;40.98;;33.6;6.76;0.92;;2.78;87.04;1;0.5;1.5;0.25;4.81;93.6
Q24;2022;020001087;020004495;2400;;;;;;0.83;8.18;;13.07;2.79;;;0.95;25.82;0.13;;0.13;;;25.95
Q24;2022;020001087;020004495;9999;2;;35.27;;37.27;4.57;49.59;;46.94;17.37;0.92;;3.73;123.12;1.13;0.5;1.63;12.21;30.55;204.78
Q24;2022;020003877;020000253;2000;;;0.58;;0.58;1;9.44;;14.49;5.25;;;;30.18;;0.21;0.21;;;30.97
Q24;2022;020003877;020000253;2400;;;0.58;;0.58;1;9.44;;14.49;5.25;;;;30.18;;0.21;0.21;;;30.97
Q24;2022;020003877;020000253;9999;;;0.58;;0.58;1;9.44;;14.49;5.25;;;;30.18;;0.21;0.21;;;30.97
Q24;2022;020004156;590805065;1000;2;;8.47;;10.47;;;;;;;;;;;0.27;0.27;0.47;2.02;13.23
Q24;2022;020004156;590805065;2000;;;;;;1.84;29.43;;21.52;13.38;1.37;;;67.54;;;;;;67.54
Q24;2022;020004156;590805065;2200;;;;;;1.84;29.43;;21.52;13.38;1.37;;;67.54;;;;;;67.54
Q24;2022;020004156;590805065;9999;2;;8.47;;10.47;1.84;29.43;;21.52;13.38;1.37;;;67.54;;0.27;0.27;0.47;2.02;80.77
Q24;2022;020004297;020005179;2000;;;3.98;0.32;4.3;2.13;4.16;;13.41;;0.63;;;20.33;;0.47;0.47;0.21;;25.31
Q24;2022;020004297;020005179;2300;;;3.98;0.32;4.3;2.13;4.16;;13.41;;0.63;;;20.33;;0.47;0.47;0.21;;25.31
Q24;2022;020004297;020005179;9999;;;3.98;0.32;4.3;2.13;4.16;;13.41;;0.63;;;20.33;;0.47;0.47;0.21;;25.31
Q24;2022;020004677;020000261;1000;;;0.01;;0.01;;0.17;;0.17;0.11;;;0.01;0.46;;;;;;0.47
Q24;2022;020004677;020000261;2000;0.04;;0.48;;0.52;;8.26;;17.82;6.3;;;0.3;32.68;0.15;;0.15;0.13;2.86;36.34
Q24;2022;020004677;020000261;2500;0.04;;0.48;;0.52;;8.26;;17.82;6.3;;;0.3;32.68;0.15;;0.15;0.13;2.86;36.34
Q24;2022;020004677;020000261;9999;0.04;;0.49;;0.53;;8.43;;17.99;6.41;;;0.31;33.14;0.15;;0.15;0.13;2.86;36.81
Q24;2022;020005476;020000253;2000;;;0.17;;0.17;0.32;10.52;;14.53;7.58;;;0.37;33.32;0.13;0.21;0.34;;0.32;34.15
Q24;2022;020005476;020000253;2500;;;0.17;;0.17;0.32;10.52;;14.53;7.58;;;0.37;33.32;0.13;0.21;0.34;;0.32;34.15
Q24;2022;020005476;020000253;9999;;;0.17;;0.17;0.32;10.52;;14.53;7.58;;;0.37;33.32;0.13;0.21;0.34;;0.32;34.15
Q24;2022;020006664;020000063;1000;;;0.06;;0.06;;0.89;0.32;;;0.07;;;1.28;;0.03;0.03;;0.01;1.38
Q24;2022;020006664;020000063;2000;;;5.8;;5.8;4.17;85.75;0.62;;12.03;3.58;;;106.15;;0.86;0.86;;2.74;115.55
Q24;2022;020006664;020000063;2200;;;5.8;;5.8;4.17;85.75;0.62;;12.03;3.58;;;106.15;;0.86;0.86;;2.74;115.55
Q24;2022;020006664;020000063;9999;;;5.86;;5.86;4.17;86.64;0.94;;12.03;3.65;;;107.43;;0.89;0.89;;2.75;116.93
Q24;2022;020009684;020002085;2000;;;1.25;;1.25;0.2;3.95;;11.04;5.49;;;0.33;21.01;0.5;;0.5;0.16;4.09;27.01
Q24;2022;020009684;020002085;2500;;;1.25;;1.25;0.2;3.95;;11.04;5.49;;;0.33;21.01;0.5;;0.5;0.16;4.09;27.01
Q24;2022;020009684;020002085;9999;;;1.25;;1.25;0.2;3.95;;11.04;5.49;;;0.33;21.01;0.5;;0.5;0.16;4.09;27.01
Q24;2022;020010047;020001632;2000;0.51;1;27.26;;28.77;4.01;66.41;4;55.94;35.46;0.5;;0.75;167.07;1.43;;1.43;6.43;8.2;211.9
Q24;2022;020010047;020001632;2100;0.51;1;27.26;;28.77;4.01;66.41;4;55.94;35.46;0.5;;0.75;167.07;1.43;;1.43;6.43;8.2;211.9
Q24;2022;020010047;020001632;9999;0.51;1;27.26;;28.77;4.01;66.41;4;55.94;35.46;0.5;;0.75;167.07;1.43;;1.43;6.43;8.2;211.9
Q24;2022;020010310;750719361;2000;0.5;;2.88;;3.38;0.52;3.73;;;;0.95;;0.61;5.81;1.66;0.75;2.41;;1.49;13.09
Q24;2022;020010310;750719361;2400;0.5;;2.88;;3.38;0.52;3.73;;;;0.95;;0.61;5.81;1.66;0.75;2.41;;1.49;13.09
Q24;2022;020010310;750719361;9999;0.5;;2.88;;3.38;0.52;3.73;;;;0.95;;0.61;5.81;1.66;0.75;2.41;;1.49;13.09
Q24;2022;020010898;750721334;2000;0.52;;2.04;;2.56;1.04;0.4;;3.03;;0.08;;;4.55;;0.33;0.33;;0.84;8.28
Q24;2022;020010898;750721334;2300;0.52;;2.04;;2.56;1.04;0.4;;3.03;;0.08;;;4.55;;0.33;0.33;;0.84;8.28
Q24;2022;020010898;750721334;9999;0.52;;2.04;;2.56;1.04;0.4;;3.03;;0.08;;;4.55;;0.33;0.33;;0.84;8.28
Q24;2022;020014767;590805065;2000;1;;8.05;;9.05;1;8.44;;17.22;;0.5;;;27.16;;0.5;0.5;;;36.71
Q24;2022;020014767;590805065;2300;1;;8.05;;9.05;1;8.44;;17.22;;0.5;;;27.16;;0.5;0.5;;;36.71
Q24;2022;020014767;590805065;9999;1;;8.05;;9.05;1;8.44;;17.22;;0.5;;;27.16;;0.5;0.5;;;36.71
Q24;2022;030000012;030780100;1000;;;2.73;;2.73;;1;;1.04;1.55;;;;3.59;0.32;;0.32;;1;7.64
Q24;2022;030000012;030780100;2000;;;;;;1;12.31;;19.75;16.22;1.12;;9.37;59.77;2.39;;2.39;0.15;1.98;64.29
Q24;2022;030000012;030780100;2400;;;;;;1;12.31;;19.75;16.22;1.12;;9.37;59.77;2.39;;2.39;0.15;1.98;64.29
Q24;2022;030000012;030780100;9999;;;2.73;;2.73;1;13.31;;20.79;17.77;1.12;;9.37;63.36;2.71;;2.71;0.15;2.98;71.93
Q24;2022;030000061;030780092;1000;5.64;0.8;117.01;;123.45;9.93;27.26;1.18;33.66;102.97;2.1;0.66;5.51;183.27;1.74;3.67;5.41;65.67;227.39;605.19
Q24;2022;030000061;030780092;2000;0.36;0;84.73;;85.09;31.44;499.1;38.21;353.7;111.15;15.85;25.86;14.18;1089.49;8.47;9.45;17.92;15.41;7.03;1214.94
Q24;2022;030000061;030780092;2100;0.36;0;72.63;;72.99;18.2;287.76;37.03;277.7;22.56;6.84;25.86;1.38;677.33;0;2.89;2.89;15.41;7.03;775.65
Q24;2022;030000061;030780092;2200;0;0;12.1;;12.1;9.52;176.63;1.18;22.02;51.8;9.01;0;5.51;275.67;8.06;6.56;14.62;0;0;302.39
Q24;2022;030000061;030780092;2300;0;0;0;;0;0.83;6.16;0;2.29;0;0;0;0;9.28;0;0;0;0;0;9.28
Q24;2022;030000061;030780092;2400;0;0;0;;0;1.65;16.3;0;23.41;3.54;0;0;6.7;51.6;0;0;0;0;0;51.6
Q24;2022;030000061;030780092;2500;0;0;0;;0;1.24;12.25;0;28.28;33.25;0;0;0.59;75.61;0.41;0;0.41;0;0;76.02
