BOR;AN;FI;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2019;530000173;530000074;SSR_A;;24;8760;10;304;8589;11;1437
SSR;2019;530000173;530000074;SSR_A50;1;24;;;;8589;;0
SSR;2019;530000173;530000074;SSR_A53;1;;;10;;0;;1437
SSR;2019;530000173;530000074;SSR_TOT;;24;8760;10;304;8589;11;1437
SSR;2019;530000181;530007202;SSR_A;;15;5475;;119;3097;5;0
SSR;2019;530000181;530007202;SSR_A50;1;15;;;;3097;;0
SSR;2019;530000181;530007202;SSR_TOT;;15;5475;;119;3097;5;0
SSR;2019;530000264;530000371;SSR_A;;110;38843;31;683;37206;143;8686
SSR;2019;530000264;530000371;SSR_A50;1;48;;;;16867;;0
SSR;2019;530000264;530000371;SSR_A51;1;36;;25;;3283;;3188
SSR;2019;530000264;530000371;SSR_A52;1;;;;;6057;;3962
SSR;2019;530000264;530000371;SSR_A53;1;;;6;;0;;1536
SSR;2019;530000264;530000371;SSR_A59;1;26;;;;10999;;0
SSR;2019;530000264;530000371;SSR_TOT;;110;38843;31;683;37206;143;8686
SSR;2019;530000611;530002591;SSR_A;;28;10015;0;230;6727;9;5
SSR;2019;530000611;530002591;SSR_A50;1;28;;0;;6727;;5
SSR;2019;530000611;530002591;SSR_TOT;;28;10015;0;230;6727;9;5
SSR;2019;530031509;530000868;SSR_A;;32;11680;;306;11204;6;0
SSR;2019;530031509;530000868;SSR_A58;1;32;;;;11204;;0
SSR;2019;530031509;530000868;SSR_TOT;;32;11680;;306;11204;6;0
SSR;2019;530031962;530000975;SSR_A;;30;10950;;352;9882;12;0
SSR;2019;530031962;530000975;SSR_A50;1;30;;;;9882;;0
SSR;2019;530031962;530000975;SSR_TOT;;30;10950;;352;9882;12;0
SSR;2019;540000023;540000049;SSR_A;;20;7300;0;281;6663;4;0
SSR;2019;540000023;540000049;SSR_A50;1;20;;0;;6663;;0
SSR;2019;540000023;540000049;SSR_TOT;;20;7300;0;281;6663;4;0
SSR;2019;540000148;540019007;SSR_A;;40;14600;;322;10286;18;0
SSR;2019;540000148;540019007;SSR_A50;1;40;;;;10286;;0
SSR;2019;540000148;540019007;SSR_TOT;;40;14600;;322;10286;18;0
SSR;2019;540000270;540003399;SSR_A;;30;10950;;301;9859;17;0
SSR;2019;540000270;540003399;SSR_A50;1;30;;;;9859;;0
SSR;2019;540000270;540003399;SSR_TOT;;30;10950;;301;9859;17;0
SSR;2019;540000288;540018710;SSR_A;;83;30295;;763;27403;58;0
SSR;2019;540000288;540018710;SSR_A50;1;83;;;;27403;;0
SSR;2019;540000288;540018710;SSR_TOT;;83;30295;;763;27403;58;0
SSR;2019;540000296;540000106;SSR_A;;;;;508;15231;19;0
SSR;2019;540000296;540000106;SSR_A50;1;;;;;15231;;0
SSR;2019;540000296;540000106;SSR_TOT;;;;;508;15231;19;0
SSR;2019;540000312;540000114;SSR_A;;50;18250;5;480;15934;24;1041
SSR;2019;540000312;540000114;SSR_A50;1;50;;5;;15934;;1041
SSR;2019;540000312;540000114;SSR_TOT;;50;18250;5;480;15934;24;1041
SSR;2019;540000395;540000122;SSR_A;;50;18250;;333;15763;57;0
SSR;2019;540000395;540000122;SSR_A50;1;;;;;;;0
SSR;2019;540000395;540000122;SSR_A59;1;50;;;;15763;;0
SSR;2019;540000395;540000122;SSR_TOT;;50;18250;;333;15763;57;0
SSR;2019;540000478;540003449;SSR_A;;;;20;0;0;0;5671
SSR;2019;540000478;540003449;SSR_A50;1;;;20;;0;;5671
SSR;2019;540000478;540003449;SSR_TOT;;;;20;0;0;0;5671
SSR;2019;540000585;540006707;SSR_A;;70;25550;;511;22574;79;0
SSR;2019;540000585;540006707;SSR_A50;1;70;;;;22574;;0
SSR;2019;540000585;540006707;SSR_TOT;;70;25550;;511;22574;79;0
SSR;2019;540000668;540006707;SSR_A;;110;40150;;515;35678;158;0
SSR;2019;540000668;540006707;SSR_A50;1;30;;;;8260;;0
SSR;2019;540000668;540006707;SSR_A52;1;20;;;;7693;;0
SSR;2019;540000668;540006707;SSR_A59;1;60;;;;19725;;0
SSR;2019;540000668;540006707;SSR_TOT;;110;40150;;515;35678;158;0
SSR;2019;540000726;750721334;SSR_E;;21;7665;;115;4360;16;0
SSR;2019;540000726;750721334;SSR_E50;1;21;;;;4360;;0
SSR;2019;540000726;750721334;SSR_TOT;;21;7665;;115;4360;16;0
SSR;2019;540000858;540000122;SSR_A;;30;10950;;211;9070;22;0
SSR;2019;540000858;540000122;SSR_A50;1;30;;;;9070;;0
SSR;2019;540000858;540000122;SSR_TOT;;30;10950;;211;9070;22;0
SSR;2019;540000973;540006707;SSR_A50;1;;;;;0;;0
SSR;2019;540000973;540006707;SSR_E;;24;5040;4;636;1955;0;2039
SSR;2019;540000973;540006707;SSR_E50;1;24;;4;;1955;;2039
SSR;2019;540000973;540006707;SSR_TOT;;24;5040;4;636;1955;0;2039
SSR;2019;540001070;540000767;SSR_A;;40;14600;;201;5118;3;0
SSR;2019;540001070;540000767;SSR_A50;1;40;;;;5118;;0
SSR;2019;540001070;540000767;SSR_TOT;;40;14600;;201;5118;3;0
SSR;2019;540001096;570010181;SSR_A;;30;10950;0;411;9715;5;2069
SSR;2019;540001096;570010181;SSR_A50;1;30;;0;;9715;;2069
SSR;2019;540001096;570010181;SSR_TOT;;30;10950;0;411;9715;5;2069
SSR;2019;540001104;570027995;SSR_A;;20;7300;;151;2395;0;0
SSR;2019;540001104;570027995;SSR_A50;1;20;;;;2395;;0
SSR;2019;540001104;570027995;SSR_TOT;;20;7300;;151;2395;0;0
SSR;2019;540002698;540023264;SSR_A;;16;4016;;792;3339;0;5284
SSR;2019;540002698;540023264;SSR_A50;1;;;;;0;;0
SSR;2019;540002698;540023264;SSR_A53;1;16;;;;3339;;5284
SSR;2019;540002698;540023264;SSR_TOT;;16;4016;;792;3339;0;5284
SSR;2019;540003043;540023264;SSR_A;;44;16060;;336;14673;37;0
SSR;2019;540003043;540023264;SSR_A50;1;;;;;0;;0
SSR;2019;540003043;540023264;SSR_A59;1;44;;;;14673;;0
SSR;2019;540003043;540023264;SSR_TOT;;44;16060;;336;14673;37;0
SSR;2019;540005196;540008398;SSR_A;;90;32850;;971;30716;16;0
SSR;2019;540005196;540008398;SSR_A50;1;90;;;;30716;;0
SSR;2019;540005196;540008398;SSR_TOT;;90;32850;;971;30716;16;0
SSR;2019;540009412;540019726;SSR_A;;60;21900;12;467;16659;60;6235
SSR;2019;540009412;540019726;SSR_A50;1;0;;0;;;;0
SSR;2019;540009412;540019726;SSR_A52;1;60;;12;;16659;;6235
SSR;2019;540009412;540019726;SSR_TOT;;60;21900;12;467;16659;60;6235
SSR;2019;540009701;540019726;SSR_A;;90;32850;60;1320;22003;28;33772
SSR;2019;540009701;540019726;SSR_A50;1;8;;5;;2016;;3145
SSR;2019;540009701;540019726;SSR_A51;1;82;;55;;19987;;30627
SSR;2019;540009701;540019726;SSR_TOT;;90;32850;60;1320;22003;28;33772
SSR;2019;540013737;540019726;SSR_E;;60;21900;55;638;6786;4;18482
SSR;2019;540013737;540019726;SSR_E50;1;2;;31;;422;;10227
SSR;2019;540013737;540019726;SSR_E51;1;26;;4;;3508;;2274
SSR;2019;540013737;540019726;SSR_E52;1;25;;19;;2499;;5033
SSR;2019;540013737;540019726;SSR_E57;1;7;;1;;357;;948
SSR;2019;540013737;540019726;SSR_TOT;;60;21900;55;638;6786;4;18482
SSR;2019;540020146;540006707;SSR_A;;60;21900;10;552;18172;23;4255
SSR;2019;540020146;540006707;SSR_A50;1;;;10;;0;;4255
SSR;2019;540020146;540006707;SSR_A51;1;60;;;;18172;;0
SSR;2019;540020146;540006707;SSR_TOT;;60;21900;10;552;18172;23;4255
SSR;2019;540022811;540023264;SSR_A;;;;5;0;0;0;1192
SSR;2019;540022811;540023264;SSR_A50;1;;;5;;0;;1192
SSR;2019;540022811;540023264;SSR_TOT;;;;5;0;0;0;1192
SSR;2019;540022837;920030269;SSR_A;;125;45625;30;1062;44202;119;3267
SSR;2019;540022837;920030269;SSR_A50;1;90;;20;;35876;;1088
SSR;2019;540022837;920030269;SSR_A54;1;20;;10;;5238;;2179
SSR;2019;540022837;920030269;SSR_A58;1;15;;;;3088;;0
SSR;2019;540022837;920030269;SSR_TOT;;125;45625;30;1062;44202;119;3267
SSR;2019;550000012;550006795;SSR_A;;19;6935;17;238;4822;2;4648
SSR;2019;550000012;550006795;SSR_A50;1;;;11;;45;;2900
SSR;2019;550000012;550006795;SSR_A51;1;12;;4;;4777;;1716
SSR;2019;550000012;550006795;SSR_A52;1;7;;2;;0;;32
SSR;2019;550000012;550006795;SSR_TOT;;19;6935;17;238;4822;2;4648
SSR;2019;550000038;550000046;SSR_A;;20;7300;;175;6589;16;0
SSR;2019;550000038;550000046;SSR_A50;1;20;;;;6589;;0
SSR;2019;550000038;550000046;SSR_TOT;;20;7300;;175;6589;16;0
SSR;2019;550000202;550006795;SSR_A;;30;10940;;249;9772;17;0
SSR;2019;550000202;550006795;SSR_A50;1;30;;;;9772;;0
SSR;2019;550000202;550006795;SSR_TOT;;30;10940;;249;9772;17;0
SSR;2019;550000434;550003354;SSR_A;;76;26860;25;1109;20322;44;7481
SSR;2019;550000434;550003354;SSR_A50;1;46;;23;;2613;;4221
SSR;2019;550000434;550003354;SSR_A51;1;;;;;3399;;942
SSR;2019;550000434;550003354;SSR_A52;1;;;;;4278;;1719
SSR;2019;550000434;550003354;SSR_A59;1;30;;2;;10032;;599
SSR;2019;550000434;550003354;SSR_TOT;;76;26860;25;1109;20322;44;7481
SSR;2019;550003362;550006795;SSR_A;;60;21900;;447;20433;68;0
SSR;2019;550003362;550006795;SSR_A50;1;;;;;0;;0
SSR;2019;550003362;550006795;SSR_A59;1;60;;;;20433;;0
SSR;2019;550003362;550006795;SSR_TOT;;60;21900;;447;20433;68;0
SSR;2019;560000127;560023210;SSR_A;;131;45510;18;1311;43131;65;8005
SSR;2019;560000127;560023210;SSR_A50;1;15;;0;;4586;;0
SSR;2019;560000127;560023210;SSR_A51;1;16;;3;;2376;;1975
SSR;2019;560000127;560023210;SSR_A52;1;10;;2;;4052;;2397
SSR;2019;560000127;560023210;SSR_A53;1;0;;5;;0;;2511
SSR;2019;560000127;560023210;SSR_A54;1;0;;0;;0;;145
SSR;2019;560000127;560023210;SSR_A59;1;90;;8;;32117;;977
SSR;2019;560000127;560023210;SSR_E;;0;0;5;0;0;0;1475
SSR;2019;560000127;560023210;SSR_E50;1;0;;5;;0;;1475
SSR;2019;560000127;560023210;SSR_TOT;;131;45510;23;1311;43131;65;9480
SSR;2019;560000143;560014748;SSR_A;;20;7300;;286;6176;2;0
SSR;2019;560000143;560014748;SSR_A50;1;20;;;;6176;;0
SSR;2019;560000143;560014748;SSR_TOT;;20;7300;;286;6176;2;0
SSR;2019;560000184;560006017;SSR_A;;64;23360;10;832;22663;36;1897
SSR;2019;560000184;560006017;SSR_A50;1;22;;;;11088;;0
SSR;2019;560000184;560006017;SSR_A51;1;10;;4;;2756;;1096
SSR;2019;560000184;560006017;SSR_A52;1;7;;1;;2739;;561
SSR;2019;560000184;560006017;SSR_A59;1;25;;5;;6080;;240
SSR;2019;560000184;560006017;SSR_TOT;;64;23360;10;832;22663;36;1897
SSR;2019;560000192;560000044;SSR_A;;30;10950;;396;10694;8;0
SSR;2019;560000192;560000044;SSR_A50;1;30;;;;10694;;0
SSR;2019;560000192;560000044;SSR_TOT;;30;10950;;396;10694;8;0
SSR;2019;560000200;560023210;SSR_A;;77;23500;5;673;21794;34;1942
SSR;2019;560000200;560023210;SSR_A50;1;30;;0;;6118;;0
SSR;2019;560000200;560023210;SSR_A51;1;7;;3;;993;;867
SSR;2019;560000200;560023210;SSR_A52;1;10;;2;;4001;;1075
SSR;2019;560000200;560023210;SSR_A59;1;30;;0;;10682;;0
SSR;2019;560000200;560023210;SSR_TOT;;77;23500;5;673;21794;34;1942
SSR;2019;560000275;560005746;SSR_A;;100;36500;4;971;35525;59;141
SSR;2019;560000275;560005746;SSR_A50;1;60;;;;21553;;0
SSR;2019;560000275;560005746;SSR_A59;1;40;;4;;13972;;141
SSR;2019;560000275;560005746;SSR_TOT;;100;36500;4;971;35525;59;141
SSR;2019;560000291;560000085;SSR_A;;7;2555;;87;2015;0;0
SSR;2019;560000291;560000085;SSR_A50;1;7;;;;2015;;0
SSR;2019;560000291;560000085;SSR_TOT;;7;2555;;87;2015;0;0
SSR;2019;560000366;560000259;SSR_A;;29;10585;;335;8113;4;0
SSR;2019;560000366;560000259;SSR_A50;1;29;;;;8113;;0
SSR;2019;560000366;560000259;SSR_TOT;;29;10585;;335;8113;4;0
SSR;2019;560000390;560006074;SSR_A;;25;9125;;167;7987;17;0
SSR;2019;560000390;560006074;SSR_A58;1;25;;;;7987;;0
SSR;2019;560000390;560006074;SSR_TOT;;25;9125;;167;7987;17;0
SSR;2019;560000424;560006074;SSR_A;;40;14600;;447;12796;15;0
SSR;2019;560000424;560006074;SSR_A50;1;40;;;;12796;;0
SSR;2019;560000424;560006074;SSR_TOT;;40;14600;;447;12796;15;0
SSR;2019;560000465;560005746;SSR_A;;25;9125;;284;8514;11;0
SSR;2019;560000465;560005746;SSR_A50;1;25;;;;8514;;0
SSR;2019;560000465;560005746;SSR_TOT;;25;9125;;284;8514;11;0
SSR;2019;560000473;350000048;SSR_A;;20;7300;;311;6920;1;0
SSR;2019;560000473;350000048;SSR_A50;1;20;;;;6920;;0
SSR;2019;560000473;350000048;SSR_TOT;;20;7300;;311;6920;1;0
SSR;2019;560000499;560002222;SSR_A;;26;9490;0;277;7444;6;0
SSR;2019;560000499;560002222;SSR_A50;1;26;;0;;7444;;0
SSR;2019;560000499;560002222;SSR_TOT;;26;9490;0;277;7444;6;0
SSR;2019;560002024;560006074;SSR_A;;140;51100;81;1447;40110;105;30034
SSR;2019;560002024;560006074;SSR_A51;1;39;;41;;10438;;17321
SSR;2019;560002024;560006074;SSR_A52;1;84;;17;;25556;;6913
SSR;2019;560002024;560006074;SSR_A53;1;10;;14;;2347;;4462
SSR;2019;560002024;560006074;SSR_A54;1;;;8;;0;;1057
SSR;2019;560002024;560006074;SSR_A57;1;7;;1;;1769;;281
SSR;2019;560002024;560006074;SSR_E;;42;12024;20;368;5717;5;7015
SSR;2019;560002024;560006074;SSR_E51;1;9;;2;;1867;;2025
SSR;2019;560002024;560006074;SSR_E52;1;31;;17;;3478;;4844
SSR;2019;560002024;560006074;SSR_E57;1;2;;1;;372;;146
SSR;2019;560002024;560006074;SSR_TOT;;182;63124;101;1815;45827;110;37049
SSR;2019;560002974;830013678;SSR_A;;70;25550;;789;24474;33;0
SSR;2019;560002974;830013678;SSR_A50;1;70;;;;17124;;0
SSR;2019;560002974;830013678;SSR_A59;1;;;;;7350;;0
SSR;2019;560002974;830013678;SSR_TOT;;70;25550;;789;24474;33;0
SSR;2019;560003006;560000770;SSR_A;;40;14600;;161;8930;45;0
SSR;2019;560003006;560000770;SSR_A58;1;40;;;;8930;;0
SSR;2019;560003006;560000770;SSR_TOT;;40;14600;;161;8930;45;0
SSR;2019;560003055;440042844;SSR_A;;97;35405;;850;30657;68;0
SSR;2019;560003055;440042844;SSR_A50;1;74;;;;14348;;0
SSR;2019;560003055;440042844;SSR_A59;1;23;;;;16309;;0
SSR;2019;560003055;440042844;SSR_TOT;;97;35405;;850;30657;68;0
SSR;2019;560003980;560005746;SSR_A;;30;10950;;304;10827;20;0
SSR;2019;560003980;560005746;SSR_A59;1;30;;;;10827;;0
SSR;2019;560003980;560005746;SSR_TOT;;30;10950;;304;10827;20;0
SSR;2019;560014219;560014748;SSR_A;;30;10950;;343;10007;2;0
SSR;2019;560014219;560014748;SSR_A59;1;30;;;;10007;;0
SSR;2019;560014219;560014748;SSR_TOT;;30;10950;;343;10007;2;0
SSR;2019;560015422;560005746;SSR_A;;29;10585;;282;8805;6;0
SSR;2019;560015422;560005746;SSR_A50;1;29;;;;8805;;0
SSR;2019;560015422;560005746;SSR_TOT;;29;10585;;282;8805;6;0
SSR;2019;560027377;560006017;SSR_A;;;;;89;2818;2;0
SSR;2019;560027377;560006017;SSR_A50;1;;;;;2818;;0
SSR;2019;560027377;560006017;SSR_TOT;;;;;89;2818;2;0
SSR;2019;570000026;570024794;SSR_A;;24;8712;;308;7594;2;0
SSR;2019;570000026;570024794;SSR_A50;1;24;;;;7594;;0
SSR;2019;570000026;570024794;SSR_TOT;;24;8712;;308;7594;2;0
SSR;2019;570000091;750050759;SSR_A;;133;48545;63;981;38059;78;16031
SSR;2019;570000091;750050759;SSR_A50;1;79;;0;;15227;;
SSR;2019;570000091;750050759;SSR_A51;1;30;;15;;13410;;12826
SSR;2019;570000091;750050759;SSR_A52;1;24;;48;;9422;;3205
SSR;2019;570000091;750050759;SSR_E;;;;10;0;0;0;976
SSR;2019;570000091;750050759;SSR_E50;1;;;10;;0;;976
SSR;2019;570000091;750050759;SSR_TOT;;133;48545;73;981;38059;78;17007
SSR;2019;570000109;570000034;SSR_A;;51;18615;12;510;16484;26;3578
SSR;2019;570000109;570000034;SSR_A50;1;25;;;;2543;;0
SSR;2019;570000109;570000034;SSR_A59;1;26;;12;;13941;;3578
SSR;2019;570000109;570000034;SSR_TOT;;51;18615;12;510;16484;26;3578
SSR;2019;570000166;570010181;SSR_A;;35;12775;;457;11555;1;0
SSR;2019;570000166;570010181;SSR_A50;1;35;;;;11555;;0
SSR;2019;570000166;570010181;SSR_TOT;;35;12775;;457;11555;1;0
SSR;2019;570000281;570005165;SSR_A;;22;8030;8;251;7066;7;7033
SSR;2019;570000281;570005165;SSR_A50;1;0;;8;;0;;7033
SSR;2019;570000281;570005165;SSR_A59;1;22;;0;;7066;;0
SSR;2019;570000281;570005165;SSR_TOT;;22;8030;8;251;7066;7;7033
SSR;2019;570000349;570005165;SSR_A;;77;28105;2;400;14505;29;826
SSR;2019;570000349;570005165;SSR_A50;1;;;;;0;;0
SSR;2019;570000349;570005165;SSR_A51;1;9;;1;;3694;;575
SSR;2019;570000349;570005165;SSR_A52;1;10;;1;;4223;;251
SSR;2019;570000349;570005165;SSR_A59;1;58;;;;6588;;0
SSR;2019;570000349;570005165;SSR_TOT;;77;28105;2;400;14505;29;826
SSR;2019;570000356;570000919;SSR_A;;49;17885;;509;12928;4;0
SSR;2019;570000356;570000919;SSR_A50;1;49;;;;12928;;0
SSR;2019;570000356;570000919;SSR_TOT;;49;17885;;509;12928;4;0
SSR;2019;570000380;570000034;SSR_A;;108;39420;8;1521;32129;15;4372
SSR;2019;570000380;570000034;SSR_A50;1;;;;;13;;0
SSR;2019;570000380;570000034;SSR_A51;1;42;;4;;10992;;2449
SSR;2019;570000380;570000034;SSR_A52;1;12;;2;;4465;;767
SSR;2019;570000380;570000034;SSR_A53;1;54;;2;;16659;;1156
SSR;2019;570000380;570000034;SSR_E;;;;2;0;0;0;1127
SSR;2019;570000380;570000034;SSR_E52;1;;;2;;0;;1127
SSR;2019;570000380;570000034;SSR_TOT;;108;39420;10;1521;32129;15;5499
SSR;2019;570000448;750050759;SSR_A;;71;25915;;828;18624;32;0
SSR;2019;570000448;750050759;SSR_A50;1;71;;;;18624;;0
SSR;2019;570000448;750050759;SSR_TOT;;71;25915;;828;18624;32;0
SSR;2019;570000455;570010181;SSR_A;;20;7300;;189;5687;10;0
SSR;2019;570000455;570010181;SSR_A50;1;20;;;;5687;;0
SSR;2019;570000455;570010181;SSR_TOT;;20;7300;;189;5687;10;0
SSR;2019;570000562;570011353;SSR_A;;30;10950;;357;10497;13;0
SSR;2019;570000562;570011353;SSR_A50;1;30;;;;10497;;0
SSR;2019;570000562;570011353;SSR_TOT;;30;10950;;357;10497;13;0
SSR;2019;570000596;750821092;SSR_A;;22;8030;6;391;5960;4;1047
SSR;2019;570000596;750821092;SSR_A50;1;22;;6;;5960;;1047
SSR;2019;570000596;750821092;SSR_A51;1;;;;;0;;0
SSR;2019;570000596;750821092;SSR_A52;1;;;;;0;;0
SSR;2019;570000596;750821092;SSR_TOT;;22;8030;6;391;5960;4;1047
SSR;2019;570000661;570000158;SSR_A;;30;10950;;265;7685;6;0
SSR;2019;570000661;570000158;SSR_A50;1;20;;;;5762;;0
SSR;2019;570000661;570000158;SSR_A59;1;10;;;;1923;;0
SSR;2019;570000661;570000158;SSR_TOT;;30;10950;;265;7685;6;0
SSR;2019;570000687;570025254;SSR_A;;59;21535;15;529;16839;19;5751
SSR;2019;570000687;570025254;SSR_A50;1;32;;0;;8544;;
SSR;2019;570000687;570025254;SSR_A53;1;;;10;;0;;3792
SSR;2019;570000687;570025254;SSR_A59;1;27;;5;;8295;;1959
SSR;2019;570000687;570025254;SSR_TOT;;59;21535;15;529;16839;19;5751
SSR;2019;570000794;930019484;SSR_A;;30;8869;40;364;8280;12;9933
SSR;2019;570000794;930019484;SSR_A50;1;4;;5;;2034;;1399
SSR;2019;570000794;930019484;SSR_A51;1;26;;35;;6246;;8534
SSR;2019;570000794;930019484;SSR_TOT;;30;8869;40;364;8280;12;9933
SSR;2019;570000828;570011452;SSR_A;;56;17374;;488;16818;16;0
SSR;2019;570000828;570011452;SSR_A58;1;56;;;;16818;;0
SSR;2019;570000828;570011452;SSR_TOT;;56;17374;;488;16818;16;0
SSR;2019;570000950;570000398;SSR_A;;10;3650;;121;3336;6;0
SSR;2019;570000950;570000398;SSR_A50;1;10;;;;3336;;0
SSR;2019;570000950;570000398;SSR_TOT;;10;3650;;121;3336;6;0
SSR;2019;570000968;570000430;SSR_A;;45;16425;;485;12615;4;0
SSR;2019;570000968;570000430;SSR_A50;1;45;;;;12615;;0
SSR;2019;570000968;570000430;SSR_TOT;;45;16425;;485;12615;4;0
SSR;2019;570000992;570000497;SSR_A;;29;10585;;332;9337;17;0
SSR;2019;570000992;570000497;SSR_A50;1;29;;;;9337;;0
SSR;2019;570000992;570000497;SSR_TOT;;29;10585;;332;9337;17;0
SSR;2019;570001057;570023630;SSR_A;;56;20440;64;513;14586;25;16362
SSR;2019;570001057;570023630;SSR_A50;1;;;9;;24;;2730
SSR;2019;570001057;570023630;SSR_A51;1;28;;28;;7741;;7269
SSR;2019;570001057;570023630;SSR_A52;1;28;;27;;6821;;6363
SSR;2019;570001057;570023630;SSR_E;;;;1;0;0;0;25
SSR;2019;570001057;570023630;SSR_E50;1;;;1;;0;;25
SSR;2019;570001057;570023630;SSR_TOT;;56;20440;65;513;14586;25;16387
SSR;2019;570001099;570023630;SSR_A;;32;11680;;232;8137;18;0
SSR;2019;570001099;570023630;SSR_A50;1;32;;;;8137;;0
SSR;2019;570001099;570023630;SSR_TOT;;32;11680;;232;8137;18;0
SSR;2019;570003079;570010181;SSR_A;;53;16349;;550;12398;2;0
SSR;2019;570003079;570010181;SSR_A50;1;;;;;0;;0
SSR;2019;570003079;570010181;SSR_A59;1;53;;;;12398;;0
SSR;2019;570003079;570010181;SSR_TOT;;53;16349;;550;12398;2;0
SSR;2019;570003103;540019726;SSR_A;;92;33580;50;770;27317;71;7240
SSR;2019;570003103;540019726;SSR_A50;1;1;;10;;49;;7
SSR;2019;570003103;540019726;SSR_A51;1;49;;15;;16704;;4250
SSR;2019;570003103;540019726;SSR_A52;1;42;;25;;10564;;2983
SSR;2019;570003103;540019726;SSR_E;;0;;10;;0;0;396
SSR;2019;570003103;540019726;SSR_E50;1;0;;10;;0;;396
SSR;2019;570003103;540019726;SSR_TOT;;92;33580;60;770;27317;71;7636
SSR;2019;570005215;570005165;SSR_A;;58;21164;9;566;19204;27;5024
SSR;2019;570005215;570005165;SSR_A50;1;;;;;0;;0
SSR;2019;570005215;570005165;SSR_A51;1;11;;7;;4261;;4073
SSR;2019;570005215;570005165;SSR_A52;1;13;;1;;5318;;712
SSR;2019;570005215;570005165;SSR_A57;1;4;;1;;1746;;239
SSR;2019;570005215;570005165;SSR_A59;1;30;;;;7879;;0
SSR;2019;570005215;570005165;SSR_TOT;;58;21164;9;566;19204;27;5024
SSR;2019;570009670;570027995;SSR_A;;50;18250;2;515;26412;12;0
SSR;2019;570009670;570027995;SSR_A50;1;;;2;;0;;0
SSR;2019;570009670;570027995;SSR_A59;1;50;;;;26412;;0
SSR;2019;570009670;570027995;SSR_TOT;;50;18250;2;515;26412;12;0
SSR;2019;570012369;570011387;SSR_A;;30;10950;;335;9143;1;0
SSR;2019;570012369;570011387;SSR_A50;1;30;;;;9143;;0
SSR;2019;570012369;570011387;SSR_TOT;;30;10950;;335;9143;1;0
SSR;2019;570012633;540019726;SSR_A;;50;18250;5;717;15537;0;1610
SSR;2019;570012633;540019726;SSR_A50;1;;;;;0;;0
SSR;2019;570012633;540019726;SSR_A55;1;50;;5;;15537;;1610
SSR;2019;570012633;540019726;SSR_TOT;;50;18250;5;717;15537;0;1610
SSR;2019;570026575;570005165;SSR_A;;;;5;0;0;0;509
SSR;2019;570026575;570005165;SSR_A50;1;;;5;;0;;509
SSR;2019;570026575;570005165;SSR_TOT;;;;5;0;0;0;509
SSR;2019;570026682;570005165;SSR_A;;14;5110;11;240;3621;0;5459
SSR;2019;570026682;570005165;SSR_A50;1;;;;;0;;0
SSR;2019;570026682;570005165;SSR_A53;1;12;;10;;3594;;5143
SSR;2019;570026682;570005165;SSR_A54;1;2;;1;;27;;316
SSR;2019;570026682;570005165;SSR_TOT;;14;5110;11;240;3621;0;5459
SSR;2019;580004836;580780039;SSR_A;;45;16425;5;463;13652;6;180
SSR;2019;580004836;580780039;SSR_A50;0;;;5;;0;;160
SSR;2019;580004836;580780039;SSR_A59;1;45;;0;;13652;;20
SSR;2019;580004836;580780039;SSR_TOT;;45;16425;5;463;13652;6;180
SSR;2019;580006286;920030269;SSR_A;;80;29200;;741;29999;68;0
SSR;2019;580006286;920030269;SSR_A50;1;80;;;;29999;;0
SSR;2019;580006286;920030269;SSR_TOT;;80;29200;;741;29999;68;0
SSR;2019;580780187;580000057;SSR_A;;35;12775;;297;12240;22;0
SSR;2019;580780187;580000057;SSR_A50;1;35;;;;12240;;0
SSR;2019;580780187;580000057;SSR_TOT;;35;12775;;297;12240;22;0
SSR;2019;580780203;580000073;SSR_A;;86;31390;10;507;28916;69;624
SSR;2019;580780203;580000073;SSR_A50;1;56;;;;21522;;0
SSR;2019;580780203;580000073;SSR_A58;1;30;;10;;7394;;624
SSR;2019;580780203;580000073;SSR_TOT;;86;31390;10;507;28916;69;624
SSR;2019;580971349;580002129;SSR_A;;80;29200;;656;28450;75;0
SSR;2019;580971349;580002129;SSR_A50;1;30;;;;9172;;0
SSR;2019;580971349;580002129;SSR_A59;1;50;;;;19278;;0
SSR;2019;580971349;580002129;SSR_TOT;;80;29200;;656;28450;75;0
SSR;2019;580972008;580000628;SSR_A;;113;41245;15;775;42296;159;4838
SSR;2019;580972008;580000628;SSR_A50;1;1;;1;;29;;83
SSR;2019;580972008;580000628;SSR_A51;1;48;;5;;16571;;1698
SSR;2019;580972008;580000628;SSR_A52;1;64;;9;;25696;;3057
SSR;2019;580972008;580000628;SSR_TOT;;113;41245;15;775;42296;159;4838
SSR;2019;580972610;580780054;SSR_A;;15;5475;;145;3856;5;0
SSR;2019;580972610;580780054;SSR_A50;1;15;;;;3856;;0
SSR;2019;580972610;580780054;SSR_TOT;;15;5475;;145;3856;5;0
SSR;2019;580972628;580780039;SSR_A;;10;3650;;103;3339;9;0
SSR;2019;580972628;580780039;SSR_A50;1;10;;;;3339;;0
SSR;2019;580972628;580780039;SSR_TOT;;10;3650;;103;3339;9;0
SSR;2019;580972644;580781136;SSR_A;;50;18250;;355;9879;7;0
SSR;2019;580972644;580781136;SSR_A50;1;;;;;0;;0
SSR;2019;580972644;580781136;SSR_A59;1;50;;;;9879;;0
