BOR;AN;FI;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A12;GCS_PM;GHT_PM;AUT_PM;GCS_PARA;GHT_PARA;AUT_PARA;GCS_ADMTECLOG;GHT_ADMTECLOG;AUT_ADMTECLOG
ORG;2019;620006049;620000331;;;;;;;;;;1;E;;;;;1;G;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620009738;620004515;;;;;;;;;;;;;;;;;;;;;;3;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620010389;590799995;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ARTOIS-TERNOIS;;;;;;;;;;;;;;
ORG;2019;620012948;620000265;;;;;;;;;;;;;;;;;;;;;;35;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620024208;620002352;;;;;;;;;;;;;;;;;;;;;;6;;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620024349;620024299;;;;1;C;D;;;;;;;1;B;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620025346;620001834;;;;;;;;;;;;;;;;;;;;;;16;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620025387;620025361;;;;1;B;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620026401;620024158;0;;;0;;;0;;;0;;;0;;;0;;;0;;;12;A;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;620027664;620003814;;;;;;;;;;;;;;;;;;;;;;16;C;A;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;620030726;620030718;;;;1;D;C;;;;;;;;;;;;;;;;12;A;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620033860;620004515;;;;;;;;;;;;;;;;1;;;;;;35;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620100016;750712184;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;0.1;0;;;;;;;;
ORG;2019;620100735;620000265;;;;;;;;;;;;;;;;;;;;;;36;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620101311;620027763;;;;;;;;;;;;;;;;;;;;;;2;D;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620101501;620000364;;;;2;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;620102954;620020859;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;ARTOIS;;;;;;;;;;;;;;
ORG;2019;620105940;620000950;;;;;;;;;;;;;;;;;;;;;;5;D;;;;;0;;;;;;;;0;0;0;0;0;0;0;0;0
ORG;2019;620106625;620020859;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;C;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;620116046;620002311;;;;;;;;;;;;;;;;;;;;;;5;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;620117606;620020859;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;C;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;620118513;620002915;;;;2;C;;;;;;;;;;;;;;;;;2;D;;;;;0;;;;;;;0.1;;;;0.5;;;0.5;;
ORG;2019;630000016;630180032;;;;;;;;;;;;;;;;;;;;;;22;A;C;;;;;;;;;;;;;;;;;;;;
ORG;2019;630000131;630003168;;;;;;;;;;;;;;;;;;;1;C;;16;C;A;;;;0;;;;;;;0;;;1.87;;;1;;;0.1
ORG;2019;630000149;630780302;0;;;0;;;0;;;0;;;0;;;0;;;0;;;30;C;A;0;;;;;;;;;;;0;;;;;;;0.1;
ORG;2019;630000404;630780989;;;;7;A;B;;;;;;;1;E;;;;;;;;1152;E;A;;;;0;;;;;;;10.7;;3.92;1;60.8;;4.3;1;5.55;14.5
ORG;2019;630000412;630780997;;;;2;B;C;;;;;;;1;B;;;;;1;C;;67;C;D;;;;1;1;TERRITOIRES D'AUVERGNE;;;;;0.05;;;1;;;1.6;;;0.8
ORG;2019;630000420;630781003;;;;1;C;;;;;;;;;;;1;A;;3;C;;211;C;D;;;;;;;;;;;0.1;;5.5;;;1;1;;0.15;
ORG;2019;630000446;630781029;;;;;;;;;;;;;2;D;B;1;D;;1;C;;11;C;D;;;;1;1;TERRITOIRES D'AUVERGNE;;;;;0;;;5.33;;;0.5;;;3.5
ORG;2019;630000479;630781110;;;;4;D;;;;;;;;;;;1;A;;;;;19;C;E;;;;1;1;TERRITOIRES D'AUVERGNE;;;;;1;;;2.58;;;3.71;0.2;;0.05
ORG;2019;630000487;630781136;;;;;;;;;;;;;;;;;;;;;;18;C;A;;;;0;;;;;;;0.1;0.17;;;0.14;;;0.1;;
ORG;2019;630000560;630781367;;;;1;D;;;;;;;;;;;;;;;;;2;C;;;;;;;;;;;;;;;;;;;;;
ORG;2019;630010510;920030269;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;630011823;870015336;;;;;;;;;;;;;;;;;;;;;;9;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;630780211;630000107;;;;;;;;;;1;E;;1;A;;2;A;B;;;;6;A;C;;;;0;;;;;;;0.5;;;;;;;;;5
ORG;2019;630780310;920030269;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;630780526;630009991;;;;;;;;;;;;;;;;;;;;;;2;A;B;;;;0;;;;;;;;;;;;;;;;
ORG;2019;630780559;870015336;;;;;;;;;;;;;;;;;;;;;;6;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;630781433;630000362;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;C;;;;;0;;;;;;;0.02;;;;;;;;;0.02
ORG;2019;630781755;630011518;;;;;;;;;;;;;;;;;;;;;;5;A;B;;;;0;;;;;;;;;;0.25;;;;;;
ORG;2019;630781839;630000826;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;630783348;750050916;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;;;;;;;;;;;;;;;;
ORG;2019;640000162;640780417;1;C;;1;C;;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;2;0.1;;26.52;0.43;;;;
ORG;2019;640000402;640780813;;;;2;C;A;;;;;;;;;;1;D;;1;C;;125;A;C;16;A;C;1;1;BÉARN-SOULE;;;;;;;;0.4;;;0.03;;;0.25
ORG;2019;640000410;640780821;;;;;;;;;;;;;1;A;;1;D;;;;;;;;;;;1;1;BÉARN-SOULE;;;;;;;;;;;;;0.25;
ORG;2019;640000428;640780839;;;;;;;;;;;;;;;;;;;;;;6;A;C;;;;;;;;;;;0.2;;0.1;;;;;;;
ORG;2019;640000436;640780862;;;;1;D;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;1;;;4.61;;;;;0.3;
ORG;2019;640000600;640781290;;;;4;D;A;;;;;;;;;;;;;2;C;D;142;A;C;;;;;;;;;;;0.5;0.8;0.2;11.65;4.91;0;7.04;46.89;5.32;4.87
ORG;2019;640003836;640791976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8;
ORG;2019;640005393;650789068;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BÉARN-SOULE;;;;;;;;;;;;;;
ORG;2019;640005591;920030269;;;;;;;;;;;;;;;;;;;;;;5;;;;;;0;;;;;;;0.2;0.1;;;;;;0.1;;
ORG;2019;640010518;640010468;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2019;640013298;640011508;;;;;;;;;;;;;;;;;;;;;;3;D;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;640017224;330050899;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.1;;;;;;;;0.1;
ORG;2019;640017646;640017638;;;;1;C;;;;;;;;;;;;;;;;;1;C;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.1;;;;;;;0.1;;
ORG;2019;640018206;640012209;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;640018255;640007019;;;;;;;;;;;;;;;;;;;;;;7;C;E;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0;0;0;0;;;;;;
ORG;2019;640019220;640000451;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;640780185;640000089;;;;1;A;;;;;;;;;;;;;;;;;26;C;D;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.03;;;0.3;;;;;;
ORG;2019;640780334;640017893;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.5;;;;;;0.1;;0.05;0.2
ORG;2019;640780409;640000154;;;;;;;;;;;;;1;B;;;;;;;;25;C;D;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.22;;;;;;;;;
ORG;2019;640780490;640000212;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;640780607;330050899;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.5;;0;;;0;;;0.2;0.3
ORG;2019;640780623;640000287;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0;;;;;;;;;
ORG;2019;640780631;640000295;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2019;640780649;640000303;;;;;;;;;;;;;;;;;;;;;;5;;;1;C;C;1;1;NAVARRE-CÔTE BASQUE;;;;;0.08;;;0.87;;;;;;
ORG;2019;640780672;640000337;;;;;;;;;;;;;;;;;;;;;;36;C;D;2;C;D;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2019;640780714;690795331;;;;1;A;;;;;;;;;;;;;;;;;43;C;A;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.01;;;;;;;;;
ORG;2019;640780748;640000360;;;;;;;1;C;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.3;;;0.2;19.5;;;4.25;;0.2
ORG;2019;640780904;750721334;;;;;;;;;;;;;;;;;;;;;;3;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;640780938;640000451;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;640780946;640000469;;;;2;B;A;;;;;;;;;;;;;;;;17;C;A;4;D;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;640780987;640000493;;;;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;640781308;640000618;;;;;;;;;;;;;;;;;;;;;;3;A;;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2019;640781365;920030269;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BÉARN-SOULE;;;;;0.05;;;;;;;;0.05;
ORG;2019;640786281;640791976;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BÉARN-SOULE;;;;;0;;;;;;;;0.05;
ORG;2019;640787149;640001681;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;640787156;640001699;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2019;640789426;640003497;0;;;0;;;0;;;0;;;0;;;0;;;0;;;26;C;D;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;640789699;640003570;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0;;;;;;;;;
ORG;2019;640792305;640000626;0;;;0;;;0;;;0;;;0;;;0;;;0;;;8;D;C;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;650000045;650780158;;;;;;;;;;;;;;;;;;;;;;;;;;C;A;;;;;;;;;;0.1;5.27;0.99;0;6.41;12.08;0;7.9
ORG;2019;650000052;650780166;;;;1;A;;;;;;;;2;B;B;;;;;;;;;;;;;1;1;HAUTES-PYRÉNÉES;;;;;;;;;;;;;;
ORG;2019;650000060;650780174;;;;;;;;;;;;;2;C;;;;;;;;14;C;;;;;;;;;;;;;;;2;;;2.6;;;
ORG;2019;650000078;650780190;1;A;;;;;;;;;;;;;;;;;;;;32;C;D;;;;;;;;;;;0.05;;0.1;0.05;;1.6;1.3;;0.2;
ORG;2019;650000417;650783160;;;;1;A;;;;;;;;;;;1;D;;;;;;C;A;;;;;;;;;;;;;;9.93;;;12.76;16.21;0.45;9.3
ORG;2019;650002579;650000243;;;;;;;;;;3;A;;;;;;;;;;;;;;;;;0;;;;;;;0.15;;;;;;;;;
ORG;2019;650004799;650003148;;;;;;;;;;;;;0;;;0;;;0;;;3;A;C;0;;;1;1;HAUTES-PYRÉNÉES;;;;;0.2;0;0;0;0;0;0;0;0;0
ORG;2019;650780398;750005068;;;;1;C;;;;;;;;1;A;;;;;;;;23;C;;;;;0;;;;;;;0.1;;;;;;0.4;;;
ORG;2019;650780679;650000243;;;;;;;;;;3;A;C;;;;;;;;;;;;;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;650780729;650000276;;;;;;;;;;;;;;;;;;;;;;12;C;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;650784218;650780174;;;;2;C;;;;;;;;;;;;;;;;;21;C;;;;;;;;;;;;;;;1.4;;;11.2;;0.4;
ORG;2019;650788607;310000633;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;650789308;650789068;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;HAUTES-PYRÉNÉES;HAUTE-GARONNE ET TARN OUEST;;;;;;;;;;;;;
ORG;2019;660000084;660780180;;;;10;A;C;;;;;;;3;A;B;;;;;;;;;;3;A;C;;;;;;;;;;2.6;;35.25;;15.2;;1.55;4.5
ORG;2019;660000092;660780198;;;;1;D;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;4;4.82;;;8.08;;;31.38;;
ORG;2019;660000167;660780271;4;C;;5;B;A;;;;;;;;;;;;;;;;18;A;C;5;A;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;0.1;;;;;;;;0.1;
ORG;2019;660000605;660786799;;;;1;F;C;;;;;;;;;;;;;;;;5;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;660005166;660786542;;;;;;;;;;;;;;;;;;;;;;;C;;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;1;;;;;;;1;;
ORG;2019;660005182;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;660005190;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;660005208;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;660005216;340000264;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;660009341;660786799;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;660010174;660786799;;;;1;F;C;;;;;;;;;;;;;;;;21;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;660010422;590799730;;;;;;;;;;;;;;;;;;;;;;3;C;;1;G;;0;;;;;;;0.02;;;;;;;;;
ORG;2019;660780099;660000043;;;;;;;;;;1;B;;;;;2;A;;;;;;;;;;;0;;;;;;;0.4;;;;;;;;;6.33
ORG;2019;660780156;340015171;;;;;;;;;;;;;;;;;;;;;;29;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;660780172;660786799;;;;1;F;;;;;;;;;;;;;;;;;5;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;660780214;920030269;;;;;;;;;;;;;;;;;;;;;;7;C;A;;;;1;1;;;;;;0.1;;;;;;;;;
ORG;2019;660780321;590799730;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;;0.02;;;;;;;;;
ORG;2019;660780347;660000183;;;;;;;;;;;;;;;;1;A;B;;;;37;C;D;;;;0;;;;;;;0.02;;;0;;;0;;;0
ORG;2019;660780370;660786799;;;;1;F;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;660780628;660000282;;;;;;;;;;;;;;;;3;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;660780636;920031788;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;1;PYRÉNÉES ARIÉGEOISES;;;;;0.05;;;;;;;;;
ORG;2019;660780784;660000407;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;660780800;920030269;;;;;;;;;;;;;;;;;;;;;;15;C;A;;;;1;1;;;;;;0.1;;;;;;;;;
ORG;2019;660780842;660000431;;;;;;;;;;;;;;;;1;A;B;;;;19;C;D;;;;0;;;;;;;0.02;;;;;;;;;
ORG;2019;660781097;660000506;;;;;;;;;;1;B;;;;;2;A;;;;;;;;;;;0;;;;;;;0.4;;;;;;;;;
ORG;2019;660781287;660000621;;;;;;;;;;;;;;;;2;A;B;;;;15;C;;;;;0;;;;;;;0.2;;;;;;;0.2;;
ORG;2019;660790163;920031796;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;;;;;;;;;;
ORG;2019;660790387;660790379;;;;1;C;;;;;;;;;;;1;A;;;;;24;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;670000025;670780055;;;;7;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;3;;;;;;;;;
ORG;2019;670000033;670780063;;;;3;C;;;;;;;;2;F;A;;;;;;;60;D;C;;;;1;1;HAUTE ALSACE;;;;;;;;;;;;;;
ORG;2019;670000041;670780071;;;;;;;;;;;;;3;A;B;;;;;;;15;A;C;;;;;;;;;;;;;;;;;;;;0.4
ORG;2019;670000058;670013366;;;;1;B;;;;;;;;2;A;;;;;;;;149;;;;;;1;1;BASSE ALSACE SUD MOSELLE;;;;;0.2;;;3.2;;;1.45;;;32.38
ORG;2019;670000157;670780337;;;;3;D;E;;;;;;;1;A;;;;;2;C;;116;C;D;;;;0;;;;;;;1;;;7.7;;;1.75;;;7.69
ORG;2019;670000165;670780345;4;A;B;;;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;;0.15;0.1;;;;;;0.35;
ORG;2019;670000215;680000643;;;;;;;;;;;;;;;;;;;;;;5;C;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670000249;680000643;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;0.06;;;;;;;;;
ORG;2019;670000272;670780543;;;;2;B;D;;;;;;;2;A;B;;;;;;;54;C;D;;;;;;;;;;;1;;;0.5;;;0.5;;;1
ORG;2019;670000306;670780584;;;;;;;;;;;;;4;A;B;;;;;;;6;C;D;;;;1;1;BASSE ALSACE SUD MOSELLE;;;;;0;;;;;;;;;
ORG;2019;670000348;670780642;;;;2;D;A;;;;;;;2;B;B;;;;;;;;;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;670000371;670780675;;;;1;A;;;;;;;;2;B;;;;;;;;12;C;;;;;;;;;;;;;;;;;;;3.75;0.1;
ORG;2019;670000397;670017755;;;;;;;;;;;;;;;;;;;;;;41;A;;;;;1;1;CENTRE ALSACE;;;;;0;;;;;;;;;
ORG;2019;670000413;670780717;;;;1;D;;;;;;;;;;;;;;;;;43;A;C;;;;0;;;;;;;0.1;;;;;;0.28;;;
ORG;2019;670000603;670781152;1;D;;;;;;;;2;A;;1;B;;;;;;;;81;A;B;;;;;;;;;;;0;;;;;;;;;
ORG;2019;670002187;670000652;;;;;;;;;;;;;;;;;;;;;;6;B;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670005479;670000652;;;;;;;;;;;;;;;;;;;;;;9;A;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670008838;670000785;;;;;;;;;;;;;;;;;;;;;;63;C;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;670013754;;;;;;;;;;;;;;;;;;;;;;;4;E;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670014042;670013754;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670014992;670780139;;;;1;C;;;;;;;;1;A;;;;;;;;27;B;C;;;;0;;;;;;;0.1;;;;;;0.6;;;
ORG;2019;670016153;670013754;;;;;;;;;;;;;;;;;;;;;;1;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670017458;670017441;;;;;;;;;;;;;;;;;;;;;;18;C;C;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2019;670018068;670017847;;;;;;;;;;;;;;;;;;;;;;31;;C;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2019;670018449;670792340;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0.1;;;1;;;;;;
ORG;2019;670780121;670013754;;;;;;;;;;;;;;;;;;;;;;1;C;E;;;;0;;;;;;;0.2;6.15;;;4;;;2.8;;
ORG;2019;670780170;670000116;;;;;;;;;;;;;;;;;;;;;;65;C;A;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670780378;670000785;1;C;;;;;;;;;;;1;A;;2;D;;;;;5;A;;8;A;C;0;;;;;;;0.02;;;0.49;;;0.35;;;
ORG;2019;670780386;670000199;;;;1;C;;;;;;;;;;;;;;;;;19;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;670781129;670013754;;;;;;;;;;;;;;;;;;;;;;1;C;E;;;;0;;;;;;;0.2;0.25;;;;;;;;
ORG;2019;680000130;680000353;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;;0.1;;;0.1;;;1.5;;;0.5
ORG;2019;680000221;670781293;;;;;;;;;;;;;;;;;;;;;;3;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;680000320;680000643;;;;;;;;;;;;;;;;;;;;;;2;A;A;;;;0;;;;;;;;;;;;;;;;
ORG;2019;680000494;680000643;1;D;;;;;;;;;;;;;;;;;;;;3;A;C;;;;0;;;;;;;0.05;0.6;;;0;;;2;;
ORG;2019;680000577;680000411;1;A;;;;;;;;;;;1;B;;;;;;;;;;;;;;1;1;94 EST;;;;;0;;0.2;;;0.2;;;0.05;
ORG;2019;680000627;680020336;1;D;;5;A;B;;;;;;;3;B;D;;;;;;;369;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;680000684;680000973;;;;;;;;;;1;D;;;;;;;;1;C;;32;C;;;;;0;;;;;;;2;4.67;9.85;5.65;;1.4;9.3;;3.3;0.45
ORG;2019;680000692;680000981;;;;1;D;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;680000700;680001005;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;2.88;;;6.69;;;2.16;;
ORG;2019;680000742;680001054;;;;;;;;;;;;;;;;;;;;;;4;A;D;;;;;;;;;;;;;;;;;;;;
ORG;2019;680000767;680001088;;;;1;D;;;;;;;;;;;;;;;;;10;D;;;;;1;1;CENTRE ALSACE;;;;;;;;;;;;;;
ORG;2019;680000783;680001112;;;;1;D;;;;;;;;2;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;680000833;680001138;;;;;;;;;;;;;;;;;;;;;;18;C;B;19;C;A;;;;;;;;;;;;;;;;0.05;
ORG;2019;680000874;680001179;2;E;B;;;;;;;;;;2;B;G;;;;;;;118;C;;;;;1;1;HAUTE ALSACE;;;;;0.5;0.1;0.8;5.15;;;55.16;;1.8;78.85
ORG;2019;680001237;670013754;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;680001294;680000890;0;;;0;;;0;;;0;;;0;;;0;;;0;;;16;C;D;1;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;680001328;750005068;;;;2;A;B;;;;;;;;;;;;;;;;;;;;;;1;1;CENTRE ALSACE;;;;;0.1;0.2;;;;;;2;;
ORG;2019;680004058;670013754;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;680007648;680007598;;;;;;;;;;;;;;;;;;;;;;2;A;D;;;;1;1;CENTRE ALSACE;;;;;;;;;;;;;;
ORG;2019;680017829;680017811;;;;;;;;;;;;;;;;;;;;;;1;A;B;;;;0;;;;;;;;;;;;;;;;
ORG;2019;680020088;680020062;;;;;;;;;;;;;;;;;;;;;;37;D;C;;;;1;1;HAUTE ALSACE;;;;;;;;;;;;;;
ORG;2019;680020427;680014495;0;;;1;D;;0;;;0;;;0;;;0;;;0;;;1;D;;0;;;;;;;;;;0;2.65;;;;;;6.77;;
ORG;2019;680021565;670013754;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;690000013;690780036;;;;2;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;;;;0.8;
ORG;2019;690000021;690780044;;;;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;
ORG;2019;690000039;690780051;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;
ORG;2019;690000047;690780069;;;;;;;;;;3;A;;;;;;;;;;;2;A;B;;;;;;;;;;;0;;;;;;;;0.15;
ORG;2019;690000054;690780077;;;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;;0.05;;;;;;;0.05;;
ORG;2019;690000088;690780101;;;;3;A;C;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.6;0;;;16;;;47.41;;
ORG;2019;690000096;690780119;;;;;;;;;;;;;;;;;;;;;;40;C;A;;;;0;;;;;;;0.1;4.1;;;;;;;;
ORG;2019;690000245;690780432;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2019;690000310;;;;;1;E;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;690000575;690782222;;;;2;C;D;;;;;;;;;;2;A;D;;;;;;;;;;;;;;;;;0.01;1.36;6.35;2.58;2.26;3.17;2.92;0.65;7.51;5.45
ORG;2019;690000583;690782230;;;;2;A;B;;;;;;;;;;1;A;;;;;1;A;;;;;;;;;;;;0.2;;0.05;0.5;;;;0.15;0.9;7.95
ORG;2019;690000591;690782248;1;A;B;1;A;;0;;;0;;;0;;;1;A;;0;;;6;C;D;;;;1;1;RHÔNE NORD BEAUJOLAIS DOMBES;;;;;0.1;;0.05;0.5;;0;0.4;;1;2.6
