BOR;AN;FI;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2019;830100442;830000204;TOT;0;;;0;89;;;;;;32485;22;;;801;31641;;;;;;;7407;;;;;;;;;;;;;;763;;;;;4;;;;;;;45;12;50.05;24.04;7.49;1.45;;0.42;1.52;;;;;;;;;;;;;;;
PSY;2019;830100574;750821092;GEN;;;;;20;;;;;;7165;;;;242;5361;;;;;;;;;;;;1;;;4612;;;;;;1909;1741;168;;5;0;5;;;;0;1;23;0;23;8;9;2;;1;1;;;;;;;;;;;;;;;
PSY;2019;830100574;750821092;TOT;0;;;0;20;;;;;;7165;;;;242;5361;;;;;;;;;;;;1;;;4612;;;;;;1909;1741;168;;5;0;5;;;;;;23;;23;8;9;2;;1;1;;;;;;;;;;;;;;;
PSY;2019;830100608;830100616;GEN;;2;;;54;;;;;;19688;13;1;;657;18460;;;;;;;3650;;;1;1;1;1;11868;456;8740;6845;143;1505;2;2125;;;;7;3;8.93;1;3;1.4;1;0;46;110;109.73;64.69;12.75;6.14;;1;;;;;;;;26;75;70.67;40.85;12.75;2.46;;0.2;
PSY;2019;830100608;830100616;INF;;1;;;0;;;;;;;24;;;;;;;;;;;2032;;;;2;1;2;7853;29;2202;5;20;56;148;169;;;;;;2.89;;;;;;16;109;72.22;19.08;;15.29;;7.26;10.11;;;;;;;3;23;12.86;1;;2.5;;2.27;2.44
PSY;2019;830100608;830100616;TOT;1;;8;0;54;;;;;;19688;37;1;;657;18460;;;;;;;5682;;;1;3;2;3;19721;485;10942;6850;163;1561;150;2292;;;;7;3;8.93;1;3;1.4;;;62;219;181.95;83.77;12.75;21.43;;8.26;10.11;;;;;;;29;98;83.53;41.85;12.75;4.96;;2.47;2.44
PSY;2019;830100756;920030269;GEN;;;;;105;;;;;;38325;20;7;;1288;44862;;;;;;;4166;384;;;;;;;;;;;;;1122;;1018;;2;4;4;1;;1;1;1;70;16;71.12;28.95;5.5;2.61;;3.79;0.5;2;4;4;;;;70;16;71.12;28.95;5.5;2.61;;3.79;0.5
PSY;2019;830100756;920030269;TOT;0;;;0;105;;;;;;38325;20;7;;1288;44862;;;;;;;4166;384;;;;;;;;;;;;;1122;;1018;;2;4;4;1;;1;;;70;16;71.12;28.95;5.5;2.61;;3.79;0.5;2;4;4;;;;70;16;71.12;28.95;5.5;2.61;;3.79;0.5
PSY;2019;830200515;830001012;GEN;;;;;109;;;;;;39785;10;4;;1092;37246;;;;;;;5160;265;;;;;;;;;;;;;910;;753;;;4;2;;1;0.3;0;0;;;81.1;31.5;8;2.5;;4;3;;;;;;;;;;;;;;;
PSY;2019;830200515;830001012;TOT;0;;;0;109;;;;;;39785;10;4;;1092;37246;;;;;;;5160;265;;;;;;;;;;;;;910;;753;;;4;2;;1;0.3;;;;;81.1;31.5;8;2.5;;4;3;;;;;;;;;;;;;;;
PSY;2019;830215919;750056335;GEN;;;;;82;;;;;;29930;10;2;;360;28094;;;;;;;3267;1002;;;;;;;;;;;;;360;;;;1;2;2.08;;1;0.11;0;1;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;830215919;750056335;TOT;0;;;0;82;;;;;;29930;10;2;;360;28094;;;;;;;3267;1002;;;;;;;;;;;;;360;;;;1;2;2.08;;1;0.11;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;840000509;840000707;GEN;;;;;99;;;;;;35766;12;;;894;35766;;;;;;;2424;;;;;;;;;;;;;;994;;796;;;8;4;;11;2.54;;;21;24;36.92;24.5;7.89;3.27;;0.57;0.69;;;;;;;;;;;;;;;
PSY;2019;840000509;840000707;TOT;0;;;0;99;;;;;;35766;12;;;894;35766;;;;;;;2424;;;;;;;;;;;;;;994;;796;;;8;4;;11;2.54;;;21;24;36.92;24.5;7.89;3.27;;0.57;0.69;;;;;;;;;;;;;;;
PSY;2019;840000541;840000137;GEN;;7;;;371;18;0;0;5;0;135415;204;1;0;3624;125741;3037;0;0;1110;0;146;31014;12;0;2;15;40;26;109921;17470;30966;6167;6649;11258;0;19192;16053;2199;109;51;28;59;2;10;3.55;;;1034;214;929.51;586.86;149.46;33.25;;8.43;24.61;41;12;19.72;0;1;0.66;674;90;543.07;327;125.93;6.84;;0.09;9.9
PSY;2019;840000541;840000137;INF;;3;;;16;12;;;0;0;5840;80;0;0;172;3907;1;;;0;0;166;10467;0;0;0;12;15;2;36736;4266;6377;118;91;321;193;4132;3746;103;;0;2;10.51;11;6;2.17;;;213;69;196.54;108.88;6.72;19.45;;6.92;25.94;0;1;0;1;3;0.48;55;10;44.26;28.72;4.21;1.35;;0.13;2.45
PSY;2019;840000541;840000137;PEN;;;;;0;;;;;;;;;;0;0;;;;;;;0;;0;0;4;;3;1;;261;0;;;;2950;2857;0;;5;0;4.4;0;0;0;;;20;10;22.24;14.38;0;6.37;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;840000541;840000137;TOT;1;;12;1;387;30;0;0;5;0;141255;284;1;0;3796;129648;3038;0;0;1110;0;312;41481;12;0;2;31;55;31;146658;21736;37604;6285;6740;11579;193;23054;19631;2288;;56;30;64.86;13;16;5.72;;;1267;293;1148.29;710.12;156.18;59.07;;15.35;50.55;41;13;19.72;1;4;1.14;729;100;587.33;355.72;130.14;8.19;;0.22;12.35
PSY;2019;840018691;130781131;GEN;;1;;;;;;;;;;12;;;;;;;;;;;2338;;;;;;;;;;;;;;29;;;;1;;0.2;;;;0;0;5;;3.37;1.25;;;;;0.75;;;;;;;;;;;;;;;
PSY;2019;840018691;130781131;TOT;1;;;0;;;;;;;;12;;;;;;;;;;;2338;;;;;;;;;;;;;;29;;;;1;;0.2;;;;;;5;;3.37;1.25;;;;;0.75;;;;;;;;;;;;;;;
PSY;2019;850000175;850009010;GEN;;1;;;55;0;0;0;0;0;20075;12;0;0;1043;16098;0;0;0;0;0;0;1867;0;0;1;2;0;3;17231;0;1444;165;829;1499;0;2958;2443;440;3;6;0;5.74;1;0;1;0;1;106;32;103.36;77.27;0;5.37;;0.29;1.67;6;0;2.68;0;0;0;75;16;67.86;49.96;0;1.59;;0.29;0.59
PSY;2019;850000175;850009010;TOT;1;;0;0;55;0;0;0;0;0;20075;12;0;0;1043;16098;0;0;0;0;0;0;1867;0;0;1;2;0;3;17231;0;1444;165;829;1499;0;2958;2443;440;3;6;0;5.74;1;0;1;;;106;32;103.36;77.27;0;5.37;;0.29;1.67;6;0;2.68;0;0;0;75;16;67.86;49.96;0;1.59;;0.29;0.59
PSY;2019;850000258;850000092;GEN;;5;;;285;;19;;;;104025;215;;;3973;86703;;4296;;;;479;29329;;;;9;7;5;56535;8720;5676;2048;224;5471;20;11842;8685;2364;35;16;7;19.98;6;3;6.82;;;361;130;465.92;343.51;82.33;16.65;;9.32;14.11;;;;;;;261;87;323.26;233.65;71.76;5.92;;4.86;7.07
PSY;2019;850000258;850000092;INF;;3;;;29;6;;;;;10585;115;;;1180;6799;586;;;;;73;10016;;;4;13;3;2;31277;3277;178;1122;51;1111;431;4553;3780;147;;15;4;17.13;;3;0.4;;;148;80;214.16;131.31;3.54;26.13;;30.96;20.45;;;;;;;52;27;74.62;56.23;2.87;4.19;;6.88;4.45
PSY;2019;850000258;850000092;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;0.87;;;;;;;;;;;;;;;;;;
PSY;2019;850000258;850000092;TOT;1;;6;1;314;6;19;;;;114610;330;;;5153;93502;586;4296;;;;552;39345;;;4;22;10;7;87812;11997;5854;3170;275;6582;451;16212;12465;2503;35;31;11;37.11;6;6;7.22;;;509;210;680.08;475.82;85.87;43.65;;40.28;34.56;;;;;;;313;114;397.88;289.88;74.63;10.11;;11.74;11.52
PSY;2019;860000017;860780048;GEN;;4;;;293;79;;18;;;104563;104;8;5;4404;86099;19198;;4433;;;227;12495;93;8931;12;7;6;4;53995;10284;414;3409;4238;26718;6;15972;13904;2199;76;36;7;39.82;8;9;11.67;;;574;94;617.06;336.15;144.78;21.69;;1.78;19.48;;;;;;;424;52;444.11;210.71;128.49;6;;0;13.55
PSY;2019;860000017;860780048;INF;;4;;;28;22;;;;;9210;101;0;0;490;5990;5650;;;;;342;8602;0;;1;3;1;;27974;228;;347;14;1664;40;3406;3036;164;;16;4;18.22;;2;0.4;;;156;39;178.74;76.28;2.01;24.65;;18.04;23.82;;;;;;;61;7;66.72;31.84;0.01;1.5;;0.11;7.36
PSY;2019;860000017;860780048;PEN;;;;;0;;;;;;0;20;;1;;;;;;;;;6750;;846;;1;;1;33;;1;19619;;;;1444;1149;;;4;1;3.76;;;;;;16;5;19.28;12.97;0;4.21;;1.6;0;;;;;;;12;6;14.38;9.56;0;2.8;;1.52;0.5
PSY;2019;860000017;860780048;TOT;1;;7;1;321;101;;18;;;113773;225;8;6;4894;92089;24848;;4433;;;569;27847;93;9777;13;11;7;5;82002;10512;415;23375;4252;28382;46;20335;16517;2344;76;56;12;61.8;8;11;12.07;;;746;138;815.08;425.4;146.79;50.55;;21.42;43.3;;;;;;;497;65;525.21;252.11;128.5;10.3;;1.63;21.41
PSY;2019;870000221;870000973;GEN;;;;;34;;;;;;12410;5;;;415;12368;0;0;0;0;0;0;1819;;;;;1;;;1520;;;;;;465;50;415;0;;4;2;;1;0.5;;1;20;3;19.16;12;6.7;0.46;;;;;4;2;;;;;;;;;;;;
PSY;2019;870000221;870000973;TOT;0;;;0;34;;;;;;12410;5;;;415;12368;0;0;0;0;0;0;1819;;;;;1;;;1520;;;;;;465;50;415;;;4;2;;1;0.5;;;20;3;19.16;12;6.7;0.46;;;;;4;2;;;;;;;;;;;;
PSY;2019;870006137;870002466;GEN;;5;;;333;;;;;;121545;307;7;5;3490;94716;;;;;;10;43316;36;828;1;26;14;6;66515;3375;6975;27508;3281;8571;6;16540;12994;2457;38;47;12;46.39;8;8;7.45;;;708;370;879.97;485.72;176.19;35.2;;16.73;58.01;22;3;14.53;;;;396;109;461.83;276.43;94.48;6.09;;1.79;11.21
PSY;2019;870006137;870002466;INF;;2;;;28;;;;;;10220;42;0;;431;4116;;;;;;0;3694;13;0;1;4;1;0;12634;204;0;127;51;1373;68;1746;1490;156;1;11;7;12.62;;1;0.2;;;62;103;104.43;56.2;10.01;9.16;;6.36;13.05;3;;1;;;;39;23;50.79;33.65;6.76;1.77;;0.52;2.43
PSY;2019;870006137;870002466;PEN;;;;;4;;;;;;1460;;;;21;348;;;;;;;;;;;;;;;;;1537;;;;281;260;19;;1;;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;870006137;870002466;TOT;1;;16;1;365;;;;;;133225;349;7;5;3942;99180;;;;;;10;47010;49;828;2;30;15;6;79149;3579;6975;29172;3332;9944;74;18286;14669;2613;39;59;19;59.21;8;9;7.65;;;770;473;984.4;541.92;186.2;44.36;;23.09;71.06;25;3;15.53;;;;435;132;512.62;310.08;101.24;7.86;;2.31;13.64
PSY;2019;880000088;880780119;GEN;;4;;;201;14;16;0;0;0;73365;65;6;1;1723;68691;4268;4215;0;0;0;0;13716;122;959;11;9;4;5;56254;601;13869;6611;2167;6624;0;11982;10244;1084;6;9;21;21.4;;;;1;1;411;152;528.48;268.4;100.97;22.44;;2.98;20.86;5;17;10.79;;;;303;57;356.26;155.28;99.39;6.1;;2.18;10.92
PSY;2019;880000088;880780119;INF;;1;;;7;2;;;0;0;2555;46;0;0;68;2103;0;;;0;0;0;6183;0;0;7;4;2;0;35383;50;0;44;14;876;23;4333;4141;32;1;0;8;6.43;;;;1;1;78;78;148.73;61.32;5.26;25.59;;9.61;20.3;0;1;0.85;;;;20;4;24.59;13.28;4.34;0.91;;0;0.64
PSY;2019;880000088;880780119;PEN;;;;;0;;;;;;0;0;;0;2;13;;;;;;;0;;0;1;0;;1;0;;379;2181;;;;2;464;2;0;0;2;0.27;;;;;;0;12;4.74;2.99;0;1.65;;0;0;0;0;0;;;;;;0;0;0;0;;0;0
PSY;2019;880000088;880780119;TOT;1;;2;1;208;16;16;0;0;0;75920;111;6;1;1793;70807;4268;4215;0;0;0;0;19899;122;959;19;13;6;6;91637;651;14248;8836;2181;7500;23;16265;14690;1203;62;9;28;28.1;;;;;;489;210;681.95;332.71;106.23;49.68;;12.59;41.16;5;18;11.64;;;;323;60;380.85;168.56;103.73;7.01;;2.18;11.56
PSY;2019;890000326;890008105;GEN;;;;;25;;;;;;9125;;;;79;8021;;;;;;;;;;;;;;;;;;;;;63;;;;;3;0.19;;;;;;4;2;;4.8;;0.8;;;;;;;;;;;;;;;;;;
PSY;2019;890000326;890008105;TOT;0;;;0;25;;;;;;9125;;;;79;8021;;;;;;;;;;;;;;;;;;;;;63;;;;;3;0.19;;;;;;4;2;;4.8;;0.8;;;;;;;;;;;;;;;;;;
PSY;2019;890002298;890000672;GEN;;4;;;92;;;;;;33580;20;;;615;32541;;;;;;;119;;;;;;;;;;;;;;505;;505;0;4;2;5;;;;1;1;63;7;60.07;20.97;19.6;1.5;;0;1;4;1;4.5;;;;60;6;57.07;17.97;19.6;1;;0;0.5
PSY;2019;890002298;890000672;TOT;1;;;0;92;;;;;;33580;20;;;615;32541;;;;;;;119;;;;;;;;;;;;;;505;;;;4;2;5;;;;;;63;7;60.07;20.97;19.6;1.5;;0;1;4;1;4.5;;;;60;6;57.07;17.97;19.6;1;;0;0.5
PSY;2019;890002371;890000722;GEN;;;;;155;;;;;;56208;60;5;;2162;55691;;;;;;;12496;1210;;;;;;;;;;;;;1951;;1815;;;9;7.73;;5;0.35;;;70;13;79.44;53.26;16.21;4.33;;2.28;3.36;;;;;;;;;;;;;;;
PSY;2019;890002371;890000722;TOT;0;;;0;155;;;;;;56208;60;5;;2162;55691;;;;;;;12496;1210;;;;;;;;;;;;;1951;;;;;9;7.73;;5;0.35;;;70;13;79.44;53.26;16.21;4.33;;2.28;3.36;;;;;;;;;;;;;;;
PSY;2019;890975519;890000052;GEN;;4;;;217;6;;;;;79205;49;0;;2058;68731;0;;;;;241;8495;0;;1;9;14;8;30011;6678;8520;1327;2036;4249;0;8994;7464;1407;81;16;1;15.25;2;2;1.48;0;1;378;39;407.06;234.98;64.4;12.21;;2;4.7;16;1;10.58;2;2;0.58;299;25;316.94;172.91;62.78;5.48;;0.7;4.7
PSY;2019;890975519;890000052;INF;;2;;;10;8;;;;;3650;73;;;73;2794;1481;;;;;47;8045;0;;;9;6;9;25377;507;2631;311;47;484;86;2919;2767;88;;6;4;6.52;;1;0.3;0;1;129;25;148.43;65.63;2.08;21.65;;10.2;18.37;4;;1.13;;;;31;2;33.12;18.97;2.08;1.15;;;2.5
PSY;2019;890975519;890000052;PEN;;;;;2;;;;;;;;;;22;84;;;;;;;;;;;;;1;;;;9270;;;;1065;1035;25;;3;1;0.45;;;;;;12;4;10.83;4.47;;5.36;;;;;;;;;;;;;;;;;;
PSY;2019;890975519;890000052;TOT;1;;16;1;229;14;;;;;82855;122;0;;2153;71609;1481;;;;;288;16540;0;;1;18;20;18;55388;7185;11151;10908;2083;4733;86;12708;11033;1520;81;25;6;22.22;2;3;1.78;;;519;68;566.32;305.08;66.48;39.22;;12.2;23.07;20;1;11.71;2;2;0.58;330;27;350.06;191.88;64.86;6.63;;0.7;7.2
PSY;2019;900002429;700004096;GEN;;1;;;91;7;;;;;33215;30;;;878;31201;455;;;;;;5431;;;;1;1;1;8849;1710;7372;2049;340;6813;;4319;3567;682;20;10;1;11.91;3;7;2.71;1;1;164;10;169.64;69.95;54.6;10.74;;;3.79;10;1;8.47;3;7;2.46;136;8;129.71;46.96;52.6;2.41;;;3.79
PSY;2019;900002429;700004096;INF;;1;;;;;;;;;;26;;;;;;;;;;;2777;;;;1;1;;4496;8;;292;161;203;;570;494;;;2;;3.18;;;;0;0;39;7;41.06;20.45;;6.37;;1.88;3.84;;;;;;;1;0;;;;;;;
PSY;2019;900002429;700004096;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;;;;42;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2019;900002429;700004096;TOT;1;;1;1;91;7;;;;;33215;56;;;878;31201;455;;;;;;8208;;;;2;2;1;13345;1718;7372;2446;501;7016;;4868;4046;682;20;12;1;15.09;3;7;2.71;;;203;17;210.7;90.4;54.6;17.11;;1.88;7.63;10;1;8.47;3;7;2.46;137;8;129.71;46.96;52.6;2.41;;;3.79
PSY;2019;910000330;910140029;GEN;;9;;;252;95;3;47;11;;91980;51;9;1;2875;75502;14811;646;11070;3309;;;6795;26;2185;;15;;13;93496;;15118;4786;2172;9375;;3094;2811;2110;;61;11;65.26;6;2;4.33;1;;618;61;665;374.95;97.98;35.77;;8.94;31.42;30;3;31.6;;;;342;16;349.04;177.61;82.02;5.74;;1.5;11.76
PSY;2019;910000330;910140029;INF;;3;;;10;49;;;;;;88;;;94;2751;12338;;;;;;6526;;;;12;;8;35484;;5057;76;818;391;142;12575;10399;;;25;4;25.8;;;;;;202;28;223.49;105.36;5.89;33.33;;18.08;20.61;;;;;;;;;;;;;;;
PSY;2019;910000330;910140029;TOT;1;;1;0;262;144;3;47;11;;91980;139;9;1;2969;78253;27149;646;11070;3309;;;13321;26;2185;;27;;21;128980;;20175;4862;2990;9766;142;15441;13032;2110;;86;15;91.06;6;2;4.33;;;820;89;888.49;480.31;103.87;69.1;;27.02;52.03;30;3;31.6;;;;342;16;349.04;177.61;82.02;5.74;;1.5;11.76
PSY;2019;910020254;910002773;GEN;;4;;;110;22;51;20;12;;36500;39;;4;836;36952;5043;6324;6300;3650;;4;3682;;829;;3;0;4;45054;0;6163;2601;;;;3982;3656;1777;9;23;6;27.4;;;;;;225;29;263.37;127.31;50.14;17.78;;0;7.65;14;2;10.3;;;;225;29;263.37;127.31;50.14;17.78;;0;7.65
PSY;2019;910020254;910002773;INF;;1;;;;16;;;;;;12;;;;;1636;;;;;65;249;;;;3;;2;33656;;1627;32;316;442;471;1453;1453;;;6;4;8.4;;;;;;41;7;50.56;14.3;0;9.77;;4.16;14.64;0;0;;;;;0;0;0;0;0;0;;0;0
PSY;2019;910020254;910002773;PEN;;;;;;;;;;;;24;;;;;;;;;;;5328;;;;;;;;;;;;;;5052;;;;8;0;8;;;;;;27;3;26.93;18.34;0;5.59;;0;1;;;;;;;0;0;0;0;0;0;;0;0
PSY;2019;910020254;910002773;TOT;1;;3;0;110;38;51;20;12;;36500;75;;4;836;36952;6679;6324;6300;3650;;69;9259;;829;;6;0;6;78710;0;7790;2633;316;442;471;10487;1003;216;;37;10;43.8;;;;;;293;39;340.86;159.95;50.14;33.14;;4.16;23.29;14;2;10.3;;;;225;29;263.37;127.31;50.14;17.78;;0;7.65
PSY;2019;910110071;910110055;GEN;;3;;;87;;;;;;31755;45;;;705;29611;;;;;;23;8554;;;1;4;1;3;28943;151;7683;846;;1600;;4339;3760;500;15;15;8;27.19;2;1;2.69;;;37;43;55.51;25.17;;9.7;;10.9;1.6;7;6;11.46;1;1;0.91;91;21;93.38;53.12;8.18;3.19;;5.28;6.2
PSY;2019;910110071;910110055;INF;;1;;;8;;;;;;2920;25;;;96;2248;;;;;;;4259;;;2;5;;;17362;;;46;;356;1189;1391;1311;80;;3;4;7.78;1;;0.58;;;28;33;45.89;8.9;;13.91;;6;10.17;1;1;1.55;1;;0.58;14;5;17.98;10.72;4.83;0.8;;0.5;0.15
PSY;2019;910110071;910110055;TOT;1;;1;0;95;;;;;;34675;70;;;801;31859;;;;;;23;12813;;;3;9;1;3;46305;151;7683;892;;1956;1189;5730;;;;18;12;34.97;3;1;3.27;;;65;76;101.4;34.07;;23.61;;16.9;11.77;8;7;13.01;2;1;1.49;105;26;111.36;63.84;13.01;3.99;;5.78;6.35
PSY;2019;910140037;750720914;GEN;;1;;;41;20;;47;0;0;14965;;;;832;14923;6734;;15340;;;;;;;0;;1;0;;2;0;0;0;0;;343;1;279;6;2;1;4.92;1;1;1.44;;;154;128;192.91;63.81;42.81;1.95;;2.14;3.11;;;;;;;;;;;;;;;
PSY;2019;910140037;750720914;TOT;1;;;0;41;20;;47;0;0;14965;;;;832;14923;6734;;15340;;;;;;;0;;1;0;;2;0;0;0;0;;343;1;279;6;2;1;4.92;1;1;1.44;;;154;128;192.91;63.81;42.81;1.95;;2.14;3.11;;;;;;;;;;;;;;;
PSY;2019;910150010;910014919;GEN;;;;;30;;;;;;10950;;;;221;6871;;;;;;;;;;;;;;;;;;;;;136;;;;;2;1.09;;6;2.5;1;1;11;11;16.57;8.7;4.06;0.75;;0.21;0.25;;;;;;;;;;;;;;;
PSY;2019;910150010;910014919;TOT;0;;;0;30;;;;;;10950;;;;221;6871;;;;;;;;;;;;;;;;;;;;;136;;;;;2;1.09;;6;2.5;;;11;11;16.57;8.7;4.06;0.75;;0.21;0.25;;;;;;;;;;;;;;;
PSY;2019;910310028;920030269;GEN;;;;;364;;;;;;132860;;;;3505;134957;;;;;;;;;;;;;;;;;;;;;2723;;2723;;7;36;12.77;;18;3.77;1;1;77;96;99.19;65.88;25.73;8.14;;3.6;3.83;7;36;12.77;;5;2;48;74;54.78;40.77;15.16;4.64;;3.6;
PSY;2019;910310028;920030269;INF;;;;;26;;;;;;9490;;;;214;7827;;;;;;;;;;;;;;;;;;;;;182;;157;;2;1;2.3;;;;1;1;14;11;5.2;12.15;4.69;2;;1.5;3.5;2;1;2.3;;;;14;11;5.2;12.15;4.69;2;;1.5;3.5
PSY;2019;910310028;920030269;TOT;0;;;0;390;;;;;;142350;;;;3719;142784;;;;;;;;;;;;;;;;;;;;;2904;;2879;;9;37;15.07;;18;3.77;;;91;107;104.39;78.03;30.42;10.14;;5.1;7.33;9;37;15.07;;5;2;62;85;59.98;52.92;19.85;6.64;;5.1;3.5
PSY;2019;920000577;920110020;GEN;;2;;;67;;;;;;24421;20;;;565;22382;;;;;;;2224;;;;3;2;3;33572;1340;10380;410;68;2740;;4052;2442;442;20;14;5;15.61;;;;1;0;108;14;118.76;65.04;21.18;9.38;;3.65;2.88;1;9;5.48;;;;77;4;77;40.02;21.18;1.2;;3.65;1
PSY;2019;920000577;920110020;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1516;1516;14;;0;2;0.7;;;;;;3;3;3.93;;;3.93;;;;;;;;;;;;;;;;;;
PSY;2019;920000577;920110020;TOT;1;;0;1;67;;;;;;24421;20;;;565;22382;;;;;;;2224;;;;4;2;3;33572;1340;10380;410;68;2740;;5534;3958;456;20;14;7;16.31;;;;;;111;17;122.69;65.04;21.18;13.31;;3.65;2.88;1;9;5.48;;;;77;4;77;40.02;21.18;1.2;;3.65;1
PSY;2019;920000650;920150059;GEN;;;;;14;;;;;;5110;;;;281;4315;;;;;;;;;;;;1;;;1924;;;;;;924;699;225;;3;2;3.83;;;;0;0;10;2;12.76;;;;;;;;;;;;;;;;;;;;;
PSY;2019;920000650;920150059;TOT;0;;;0;14;;;;;;5110;;;;281;4315;;;;;;;;;;;;1;;;1924;;;;;;924;;;;3;2;3.83;;;;;;10;2;12.76;;;;;;;;;;;;;;;;;;;;;
PSY;2019;920001096;;GEN;;;;;88;;;;;;32120;22;;;897;28762;;;;;;;1799;;;;;;;;;;;;;;881;;;;;10;5.5;;;;0;1;44;;53.3;27;12;2;;0.5;0.5;;;;;;;44;;53.3;27;12;2;;0.5;0.5
PSY;2019;920001096;;INF;;;;;;;;;;;;12;;;;;;;;;;;2635;;;;;;;;;;;;;;108;;;;;3;2;;;;0;0;2;;2;2;;;;1.2;0.8;;;;;;;2;;2;2;;;;1.2;0.8
PSY;2019;920001096;;TOT;0;;;0;88;;;;;;32120;34;;;897;28762;;;;;;;4434;;;;;;;;;;;;;;990;;;;;13;7.5;;;;;;46;;55.3;29;12;2;;1.7;1.3;;;;;;;46;;55.3;29;12;2;;1.7;1.3
PSY;2019;920002177;920804465;GEN;;3;;;113;;7;;;;41245;49;3;;968;38271;;1261;;;;56;11608;1244;;0;3;3;3;42259;1472;9109;1032;62;665;2;3958;3208;614;24;20;11;27.03;;;;0;0;198;39;220.64;120.94;41.1;10.4;;5.41;13.97;11;4;11.49;;;;141;16;151.25;80.32;38.49;1.39;;1.72;7.87
PSY;2019;920002177;920804465;INF;;3;;;11;;;;;;4015;12;;;259;2723;;;;;;0;1726;;;0;16;2;4;60097;1439;11111;196;98;974;377;4150;4056;75;0;18;13;29.23;;;;0;0;63;71;106.72;21.88;2.68;35.63;;16.67;23.47;4;0;2.85;;;;17;5;22.08;11.55;2.68;1.51;;0.12;3.23
PSY;2019;920002177;920804465;TOT;1;;0;0;124;;7;;;;45260;61;3;;1227;40994;;1261;;;;56;13334;1244;;0;19;5;7;102356;2911;20220;1228;160;1639;379;8046;7209;683;24;38;24;56.26;;;;;;261;110;327.36;142.82;43.78;46.03;;22.08;37.44;15;4;14.34;;;;158;21;173.33;91.87;41.17;2.9;;1.84;11.1
PSY;2019;920007408;950140012;GEN;;1;;;20;;;;;12;7300;109;;;250;6446;;;;;3112;;23121;;;7;;1;5;66299;105;4392;2284;;;;5768;5487;;;13;17;18.93;0;0;0;0;1;128;39;146.1;90.32;8.13;25.22;;3.56;7.95;4;0;0.82;0;0;0;30;2;29.62;18.3;4.83;2.49;;0;1
PSY;2019;920007408;950140012;INF;;1;;;0;;;;;;;20;;;;;;;;;;;1759;;;7;;2;2;17345;2297;560;3297;;;;1681;1656;;;11;1;11.17;0;0;0;0;0;41;28;57.97;8.99;1;21.11;;10.5;14.36;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2019;920007408;950140012;TOT;1;;;0;20;;;;;12;7300;129;;;250;6446;;;;;3112;;24880;;;14;;3;7;83644;2402;4952;5581;;;;7449;;;;24;18;30.1;0;0;0;;;169;67;204.07;99.31;9.13;46.33;;14.06;22.31;4;0;0.82;0;0;0;30;2;29.62;18.3;4.83;2.49;;0;1
PSY;2019;920007549;920007499;GEN;;;;;65;;;;;;22251;20;;;520;22251;;;;;;;2425;;;;;;;;;;;;;;584;;430;1;4;1;4.8;1;3;2.8;;1;38;4;44.1;15;18;2.1;;4;2.5;;;;;;;;;;;;;;;
PSY;2019;920007549;920007499;TOT;0;;;0;65;;;;;;22251;20;;;520;22251;;;;;;;2425;;;;;;;;;;;;;;584;;;;4;1;4.8;1;3;2.8;;;38;4;44.1;15;18;2.1;;4;2.5;;;;;;;;;;;;;;;
