BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2019;940019375;940000060;M1110;;;0.2;0;0
DIALYSE_P;2019;940019375;940000060;NAUT;;;0.05;;
DIALYSE_P;2019;940019375;940000060;NCINF;;;0.45;;
DIALYSE_P;2019;940100027;750712184;M1110;;5;2.3;1;1
DIALYSE_P;2019;940100027;750712184;N2500;7;;7;;
DIALYSE_P;2019;940100027;750712184;NAUT;;5;1.75;;
DIALYSE_P;2019;940100027;750712184;NCINF;16;1;16.86;;
DIALYSE_P;2019;940100043;750712184;M1110;2;0;1.17;1;1
DIALYSE_P;2019;940100043;750712184;N2500;6;0;6;;
DIALYSE_P;2019;940100043;750712184;NAUT;0;1;0.49;;
DIALYSE_P;2019;940100043;750712184;NCINF;18;0;16;;
DIALYSE_P;2019;940300031;940000706;M1110;;3;;;1
DIALYSE_P;2019;940300031;940000706;N2500;4;;4;;
DIALYSE_P;2019;940300031;940000706;NAUT;1;1;1.5;;
DIALYSE_P;2019;940300031;940000706;NCINF;11;2;12;;
DIALYSE_P;2019;940300270;940000771;M1110;3;;3;0;1
DIALYSE_P;2019;940300270;940000771;N2500;4;;4;;
DIALYSE_P;2019;940300270;940000771;N4100;1;;1;;
DIALYSE_P;2019;940300270;940000771;NAUT;1;;1;;
DIALYSE_P;2019;940300270;940000771;NCINF;10;;11.17;;
DIALYSE_P;2019;940300445;940000854;M1110;3;;3;0;1
DIALYSE_P;2019;940300445;940000854;NAUT;3;;3.02;;
DIALYSE_P;2019;940300445;940000854;NCINF;16;3;17.9;;
DIALYSE_P;2019;940300494;940000896;M1110;1;2;2.2;0;1
DIALYSE_P;2019;940300494;940000896;N2500;10;1;10.85;;
DIALYSE_P;2019;940300494;940000896;NAUT;3;0;2.26;;
DIALYSE_P;2019;940300494;940000896;NCINF;29;1;25.75;;
DIALYSE_P;2019;940813017;940000060;M1110;;3;1;0;
DIALYSE_P;2019;940813017;940000060;NAUT;2;;2.58;;
DIALYSE_P;2019;940813017;940000060;NCINF;12;2;16.76;;
DIALYSE_P;2019;940814460;940000060;M1110;;1;0.8;0;0
DIALYSE_P;2019;940814460;940000060;NAUT;1;;0.75;;
DIALYSE_P;2019;940814460;940000060;NCINF;5;1;5.77;;
DIALYSE_P;2019;950000364;950110080;M1110;4;4;5.56;;
DIALYSE_P;2019;950000364;950110080;N2500;2;;2.86;;
DIALYSE_P;2019;950000364;950110080;N4100;1;;0.67;;
DIALYSE_P;2019;950000364;950110080;NAUT;3;;4;;
DIALYSE_P;2019;950000364;950110080;NCINF;25;3;26.41;;
DIALYSE_P;2019;950002709;950015438;M1110;;3;1;0;1
DIALYSE_P;2019;950002709;950015438;NCINF;2;7;4;;
DIALYSE_P;2019;950300095;950000455;M1110;2;2;3;0;1
DIALYSE_P;2019;950300095;950000455;N2500;3;7;6.5;;
DIALYSE_P;2019;950300095;950000455;NAUT;;;0.2;;
DIALYSE_P;2019;950300095;950000455;NCINF;21;19;30.5;;
DIALYSE_P;2019;950300277;950000547;M1110;4;1;4.5;0;1
DIALYSE_P;2019;950300277;950000547;N2500;8;17;8.27;;
DIALYSE_P;2019;950300277;950000547;N4100;;1;0.5;;
DIALYSE_P;2019;950300277;950000547;NAUT;5;6;6.7;;
DIALYSE_P;2019;950300277;950000547;NCINF;23;23;24.93;;
DIALYSE_P;2019;950300350;950015438;M1110;;3;1;0;1
DIALYSE_P;2019;950300350;950015438;N2500;3;0;3;;
DIALYSE_P;2019;950300350;950015438;NAUT;1;;1;;
DIALYSE_P;2019;950300350;950015438;NCINF;7;2;8;;
DIALYSE_P;2019;950806307;950806869;M1110;;3;1.5;1;1
DIALYSE_P;2019;950806307;950806869;NCINF;4;0;4;;
DIALYSE_P;2019;950807982;950001636;M1110;;3;1;0;1
DIALYSE_P;2019;950807982;950001636;NAUT;1;;1;;
DIALYSE_P;2019;950807982;950001636;NCINF;10;;8.73;;
DIALYSE_P;2019;950808725;950806869;M1110;0;3;1.5;1;1
DIALYSE_P;2019;950808725;950806869;NCINF;3;;3;;
DIALYSE_P;2019;950808949;750806853;M1110;;5;1.05;0;1
DIALYSE_P;2019;950808949;750806853;N4100;;1;0.3;;
DIALYSE_P;2019;950808949;750806853;NAUT;1;;1;;
DIALYSE_P;2019;950808949;750806853;NCINF;4;5;7.08;;
DIALYSE_P;2019;970100442;970100228;M1110;4;1;4.5;0;0
DIALYSE_P;2019;970100442;970100228;N2500;8;;8;;
DIALYSE_P;2019;970100442;970100228;N4100;2;;2;;
DIALYSE_P;2019;970100442;970100228;NAUT;4;;4;;
DIALYSE_P;2019;970100442;970100228;NCINF;17;;17;;
DIALYSE_P;2019;970102596;970100491;M1110;;4;2;0;0
DIALYSE_P;2019;970102596;970100491;N2500;17;7;22.42;;
DIALYSE_P;2019;970102596;970100491;NAUT;9;;9;;
DIALYSE_P;2019;970102596;970100491;NCINF;66;4;68.32;;
DIALYSE_P;2019;970107454;970103024;N2500;3;;3;;
DIALYSE_P;2019;970107454;970103024;NCINF;11;;10.46;;
DIALYSE_P;2019;970107587;970103024;N2500;1;;1;;
DIALYSE_P;2019;970107587;970103024;NAUT;3;;2.29;;
DIALYSE_P;2019;970107587;970103024;NCINF;8;;7.55;;
DIALYSE_P;2019;970107595;970103024;M1110;1;;1;0;0
DIALYSE_P;2019;970107595;970103024;N2500;1;;1;;
DIALYSE_P;2019;970107595;970103024;NCINF;6;;6;;
DIALYSE_P;2019;970107611;970103024;M1110;1;;1;0;0
DIALYSE_P;2019;970107611;970103024;NAUT;1;;1;;
DIALYSE_P;2019;970107611;970103024;NCINF;3;;3;;
DIALYSE_P;2019;970107637;970103024;M1110;1;;1;0;0
DIALYSE_P;2019;970107637;970103024;NAUT;2;;2;;
DIALYSE_P;2019;970107637;970103024;NCINF;2;;2;;
DIALYSE_P;2019;970111571;970100343;M1110;4;2;0.95;0;1
DIALYSE_P;2019;970111571;970100343;N2500;5;;3.65;;
DIALYSE_P;2019;970111571;970100343;N4100;2;;2.17;;
DIALYSE_P;2019;970111571;970100343;NAUT;14;;11.17;;
DIALYSE_P;2019;970111571;970100343;NCINF;31;2;29.31;;
DIALYSE_P;2019;970111670;970103024;NCINF;2;;2;;
DIALYSE_P;2019;970203493;970200457;M1110;;1;0.25;0;0
DIALYSE_P;2019;970203493;970200457;NAUT;17;;17;;
DIALYSE_P;2019;970203493;970200457;NCINF;;3;1.5;;
DIALYSE_P;2019;970203774;970203766;M1110;;4;2;1;1
DIALYSE_P;2019;970203774;970203766;N2500;4;3;7;;
DIALYSE_P;2019;970203774;970203766;N4100;1;1;2;;
DIALYSE_P;2019;970203774;970203766;NAUT;9;0;9;;
DIALYSE_P;2019;970203774;970203766;NCINF;22;0;22;;
DIALYSE_P;2019;970209219;970209169;M1110;1;3;3;0;1
DIALYSE_P;2019;970209219;970209169;N4100;;2;1;;
DIALYSE_P;2019;970209219;970209169;NAUT;5;;4;;
DIALYSE_P;2019;970209219;970209169;NCINF;13;3;16;;
DIALYSE_P;2019;970210282;970200457;M1110;;1;0.26;0;0
DIALYSE_P;2019;970210282;970200457;NCINF;;2;1;;
DIALYSE_P;2019;970210290;970200457;M1110;;3;1.39;0;0
DIALYSE_P;2019;970210290;970200457;N4100;1;;1;;
DIALYSE_P;2019;970210290;970200457;NAUT;3;;3;;
DIALYSE_P;2019;970210290;970200457;NCINF;19;1;16.5;;
DIALYSE_P;2019;970210308;970200457;N4100;1;;1;;
DIALYSE_P;2019;970210308;970200457;NCINF;;3;1.5;;
DIALYSE_P;2019;970210324;970200457;M1110;;1;0.25;0;0
DIALYSE_P;2019;970210324;970200457;N2500;1;;1;;
DIALYSE_P;2019;970210324;970200457;N4100;1;;1;;
DIALYSE_P;2019;970210324;970200457;NCINF;2;2;3;;
DIALYSE_P;2019;970211231;970211207;M1110;5;3;5.63;;
DIALYSE_P;2019;970211231;970211207;N2500;18;;17.07;;
DIALYSE_P;2019;970211231;970211207;N4100;3;;3;;
DIALYSE_P;2019;970211231;970211207;NAUT;13;;11.23;;
DIALYSE_P;2019;970211231;970211207;NCINF;47;;45.64;;
DIALYSE_P;2019;970300026;970302022;M1110;3;0;3;0;1
DIALYSE_P;2019;970300026;970302022;N2500;8;1;7.58;;
DIALYSE_P;2019;970300026;970302022;NCINF;18;0;18.53;;
DIALYSE_P;2019;970300083;970302121;M1110;5;0;4.86;;1
DIALYSE_P;2019;970300083;970302121;N2500;3;0;3.18;;
DIALYSE_P;2019;970300083;970302121;NAUT;1;0;0.77;;
DIALYSE_P;2019;970300083;970302121;NCINF;13;2;8.51;;
DIALYSE_P;2019;970302055;970303285;M1110;2;;2;;
DIALYSE_P;2019;970302055;970303285;N2500;6;;6;;
DIALYSE_P;2019;970302055;970303285;NCINF;10;3;12;;
DIALYSE_P;2019;970302535;970300216;M1110;1;;1;0;0
DIALYSE_P;2019;970302535;970300216;NAUT;5;1;5.71;;
DIALYSE_P;2019;970302535;970300216;NCINF;4;;4;;
DIALYSE_P;2019;970303350;970300216;NAUT;1;;1;;
DIALYSE_P;2019;970303350;970300216;NCINF;1;;1;;
DIALYSE_P;2019;970304580;970300216;NCINF;2;;2;;
DIALYSE_P;2019;970400024;970408589;M1110;1;3;3;0;1
DIALYSE_P;2019;970400024;970408589;N2500;9;3;10.25;;
DIALYSE_P;2019;970400024;970408589;NAUT;1;4;3.11;;
DIALYSE_P;2019;970400024;970408589;NCINF;17;3;18.72;;
DIALYSE_P;2019;970400057;970408589;M1110;6;1;4.91;0;1
DIALYSE_P;2019;970400057;970408589;NCINF;22;2;21.74;;
DIALYSE_P;2019;970400073;970403606;M1110;3;0;2.83;;
DIALYSE_P;2019;970400073;970403606;N2500;6;0;6.71;;
DIALYSE_P;2019;970400073;970403606;NAUT;3;1;2.04;;
DIALYSE_P;2019;970400073;970403606;NCINF;17;0;14.91;;
DIALYSE_P;2019;970403663;970463600;M1110;;3;0.15;0;1
DIALYSE_P;2019;970403663;970463600;N2500;2;;2;;
DIALYSE_P;2019;970403663;970463600;N4100;;;2.3;;
DIALYSE_P;2019;970403663;970463600;NAUT;6;;6;;
DIALYSE_P;2019;970403663;970463600;NCINF;;6;5.4;;
DIALYSE_P;2019;970403671;970463600;M1110;;1;0.05;0;1
DIALYSE_P;2019;970403671;970463600;N2500;1;;1;;
DIALYSE_P;2019;970403671;970463600;NAUT;1;;3.1;;
DIALYSE_P;2019;970403671;970463600;NCINF;;1;0.9;;
DIALYSE_P;2019;970403705;970463592;M1110;2;;1;0;0
DIALYSE_P;2019;970403705;970463592;N2500;4;;3.8;;
DIALYSE_P;2019;970403705;970463592;NCINF;11;;10.75;;
DIALYSE_P;2019;970403721;970463592;M1110;1;;0.81;0;0
DIALYSE_P;2019;970403721;970463592;N2500;6;;5.53;;
DIALYSE_P;2019;970403721;970463592;NCINF;17;2;16.83;;
DIALYSE_P;2019;970403747;970463592;M1110;;;0.17;0;0
DIALYSE_P;2019;970403747;970463592;N2500;3;;2.24;;
DIALYSE_P;2019;970403747;970463592;NCINF;;5;2.5;;
DIALYSE_P;2019;970403754;970463592;M1110;1;;1;0;0
DIALYSE_P;2019;970403754;970463592;N2500;5;;5;;
DIALYSE_P;2019;970403754;970463592;NCINF;14;1;12.37;;
DIALYSE_P;2019;970403762;970463592;M1110;;1;0.66;0;0
DIALYSE_P;2019;970403762;970463592;N2500;2;1;2.13;;
DIALYSE_P;2019;970403762;970463592;NCINF;;4;2;;
DIALYSE_P;2019;970403770;970463592;M1110;;2;0.68;;
DIALYSE_P;2019;970403770;970463592;N2500;2;;2.03;;
DIALYSE_P;2019;970403770;970463592;NCINF;4;1;4.37;;
DIALYSE_P;2019;970404018;970403978;M1110;4;6;4;0;1
DIALYSE_P;2019;970404018;970403978;N2500;11;0;11;;
DIALYSE_P;2019;970404018;970403978;N4100;1;2;0.5;;
DIALYSE_P;2019;970404018;970403978;NAUT;7;6;7;;
DIALYSE_P;2019;970404018;970403978;NCINF;22;3;23.8;;
DIALYSE_P;2019;970404158;970463592;M1110;1;;0.9;0;0
DIALYSE_P;2019;970404158;970463592;N2500;12;;10.75;;
DIALYSE_P;2019;970404158;970463592;NCINF;16;1;16.36;;
DIALYSE_P;2019;970405064;970463592;M1110;1;;1.93;0;0
DIALYSE_P;2019;970405064;970463592;N2500;8;;7.24;;
DIALYSE_P;2019;970405064;970463592;NCINF;19;;16.48;;
DIALYSE_P;2019;970405411;970405403;M1110;4;;4;0;1
DIALYSE_P;2019;970405411;970405403;N2500;21;1;21.3;;
DIALYSE_P;2019;970405411;970405403;NCINF;30;12;37.5;;
DIALYSE_P;2019;970405452;970405403;M1110;1;;1;0;1
DIALYSE_P;2019;970405452;970405403;N2500;1;;1;;
DIALYSE_P;2019;970405452;970405403;NCINF;2;1;2.2;;
DIALYSE_P;2019;970405676;970463592;M1110;;1;1.1;0;0
DIALYSE_P;2019;970405676;970463592;N2500;1;;3.85;;
DIALYSE_P;2019;970405676;970463592;N4100;9;;7.58;;
DIALYSE_P;2019;970405676;970463592;NAUT;1;2;2.15;;
DIALYSE_P;2019;970405676;970463592;NCINF;12;3;11.3;;
DIALYSE_P;2019;970407151;970463592;M1110;3;;2.19;0;0
DIALYSE_P;2019;970407151;970463592;N2500;6;;7.19;;
DIALYSE_P;2019;970407151;970463592;NCINF;14;4;15.37;;
DIALYSE_P;2019;970407722;970463600;M1110;;3;0.15;0;1
DIALYSE_P;2019;970407722;970463600;NAUT;;2;4.1;;
DIALYSE_P;2019;970407722;970463600;NCINF;;2;1.8;;
DIALYSE_P;2019;970409645;970463600;M1110;;1;0.6;0;1
DIALYSE_P;2019;970409645;970463600;N2500;2;;2;;
DIALYSE_P;2019;970409645;970463600;N4100;1;;0.5;;
DIALYSE_P;2019;970409645;970463600;NAUT;5;;4;;
DIALYSE_P;2019;970409645;970463600;NCINF;;2;2;;
DIALYSE_P;2019;970409991;970463592;M1110;;;0.7;0;0
DIALYSE_P;2019;970409991;970463592;N2500;2;;1.75;;
DIALYSE_P;2019;970409991;970463592;NCINF;2;;1.85;;
DIALYSE_P;2019;970410064;970405403;M1110;4;;4;0;1
DIALYSE_P;2019;970410064;970405403;N2500;18;1;18.4;;
DIALYSE_P;2019;970410064;970405403;NCINF;30;5;33.1;;
DIALYSE_P;2019;970410163;970463592;M1110;;;0.05;0;0
DIALYSE_P;2019;970467197;970463600;M1110;;4;0.37;0;1
DIALYSE_P;2019;970467197;970463600;N2500;10;;10;;
DIALYSE_P;2019;970467197;970463600;NAUT;6;;6;;
DIALYSE_P;2019;970467197;970463600;NCINF;14;5;16;;
DIALYSE_P;2019;980500763;970407250;M1110;1;;1;0;1
DIALYSE_P;2019;980500763;970407250;N2500;3;6;5.31;;
DIALYSE_P;2019;980500763;970407250;NCINF;9;10;13.55;;
DIALYSE_P;2019;980500920;970407250;M1110;1;;1;0;1
DIALYSE_P;2019;980500920;970407250;NCINF;1;2;1.98;;
DIALYSE_P;2019;980501159;970407250;M1110;1;;1;0;1
DIALYSE_P;2019;980501159;970407250;N2500;0;1;0.87;;
DIALYSE_P;2019;980501159;970407250;NCINF;1;2;1.73;;
DIALYSE_P;2019;980501258;970407250;M1110;1;;1;0;1
DIALYSE_P;2019;980501258;970407250;N2500;1;1;1.13;;
DIALYSE_P;2019;980501258;970407250;NCINF;1;3;2.27;;
