BOR;AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
SYGEN;2019;590816310;590000048;15;40;33;88;1188;2780;1365;5333;3862;7030;4896;15788;;39;;39;0;9639;0;9639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18250;0;;;;;;1;380;1;947;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;0;3;;;;;;;;;;3;;48;;7;7;27;5;;;;3;78;0.7;;;;;;;;;;0.7;;16;4;5;87;45;10;1;2;170;4;;24;1;1;3;;;;8;40;210;12.76;4.69;3.28;73.75;42.66;8.92;0.99;1;148.05;3.69;;22.6;0.5;0.5;3.08;;;;7.6;37.47;185.52;;;;;;;;;;;;1;0;1;0;;;;;10;18
SYGEN;2019;590816427;590781829;;;;;;;;;;;;;;;;;;;;;;;;;94;10;;104;596;133;;729;450;75;;523;20;;;20;3455;;;3455;;;;;;;;;;;;;;;;;;;;;;;;;485;75;;558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;4;;;;5;;;;;;;;2;;;;2;1;;;;;;3.6;;;;4.6;;;3;;39;13;19;3;5;82;1;;8;6;2;3;;;;2;20;102;;3;;37.65;10.6;12.49;3.19;4.15;71.08;1;;6.4;5.3;1.3;2.05;;;;1.75;16.5;87.58;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;590817441;620003814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;527;4304;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;1;;2;;6;3;;;;;;;;;;;;2.78;2.19;;;;;0.07;;0.7;;3.55;2.16;;1;;22;23;14;2;11;73;2;;10;6;1;2;;;;6;26;99;;1.76;;16.29;21.11;8.92;0.75;7.4;56.23;1.25;;8.22;3.28;0.55;0.81;;;;6.29;19.85;76.08;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;590817458;590053955;30;28;;58;578;1483;0;2061;8045;3253;0;11298;;18;;18;1;8778;0;8779;2390;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;129;;;;;;;;;;;1;2390;0;;0;0;0;0;0;;;3;;;;;;;;;2;5;;52;;;6;23;3;;;;;75;2.5;;;;;;;;;1.05;3.55;;;3;;53;23;7;1;1;88;2;1;7;2;2;;;;;10;22;110;;3;;50.9;23;6.5;0.1;0.1;83.6;1.5;1;6.2;0.6;0.6;;;;;8.5;17.8;101.4;;;;;;;;;;;;1;;1;;;;;;8;10
SYGEN;2019;590817839;590053955;10;;;10;1;0;0;1;4;0;0;4;5;;;5;67;0;0;67;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;754;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;2;8;;2;;;;;;;;;;2;5.9;;;;;;;;;1.13;7.03;;;2;;28;39;;4;1;74;2;1;6;2;2;;;;;11;22;96;;2;;26.3;39;;2.2;0.5;70;1.5;1;5.8;1.4;1.4;;;;;10;19.7;89.7;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600000012;600100028;;;;;;;;;;;;;;;;;;;;;;;;;802;52;;854;3790;102;;3892;2588;83;;2663;191;107;;298;23338;8584;;31922;33;;33;448;;448;15;6;2;23;55341;7285;2811;65437;54;19;73;123204;23028;146232;12852;2281;2161;17000;15691;2447;2161;19995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;13;;;;;71;2;4;4;96;10;;;;;;;;;;;;14;12;;;;;68.08;0.21;4;4;90.29;10.3;;76;;850;331;223;94;21;1595;5;1;234;115;43;14;10;;1;282;662;2257;;76.76;;835.46;321.62;220.2;88.41;16.95;1559.4;5.77;1;224.13;108.67;40.44;12.84;10.47;;1;277.85;641.73;2201.13;1;1;1;0;0;0;0;;;;;;;;;;;;;;
SYGEN;2019;600000020;600100085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;389;0;;30;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;1;;4;;;;;;;;;;;;;1.47;0.42;;;;;;;0.69;;2.16;;;1;;16;26;4;2;1;50;1;;10;2;1;4;;;;15;32;82;;0.91;;14.28;27.05;4.15;0.27;0.17;46.83;1;;9.53;1.08;0.53;2.95;;;;14.54;29.1;75.93;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600000046;600100127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;249;0;;30;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;3;;;;;;;;;;;;;2;;;;;;;;0.45;;2.45;;;2;;10;29;16;1;1;59;;;10;3;1;3;;;;16;32;91;;1.45;;9.35;27.35;14.9;0.6;1.95;55.6;;;5.8;1.41;0.86;2.31;;;;7.35;16.87;72.47;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600000053;600101984;107;;50;157;4596;0;4401;8997;32363;0;14107;46470;2;7;1;10;620;1294;480;2394;770;65711;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;362;701;7;73;43;;;1;19290;0;;1;0;0;0;0;;0;2792;0;530;1;141;;;;;1;770;0;;0;0;0;0;0;1;1;45;12;10;5;15;13;;;1;5;66;10;2;;;;1;1;;;;;3;37.95;9.82;8.65;4.52;10.41;9.41;;;1;4.9;54.26;7.74;55;7;44;184;252;115;11;10;678;;;65;2;1;6;14;7;;32;126;804;47.69;7.38;38.84;163.27;223.85;102.34;9.77;6.83;599.97;;;61.41;3.82;2.3;5.12;12.89;7.75;0.36;36.9;128.25;728.22;1;1;1;0;0;0;0;;;;;1;0;1;0;;;;;3;8
SYGEN;2019;600000152;600100572;20;0;0;20;530;0;0;530;5866;0;0;5866;5;0;0;5;12;0;0;12;;20965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;197;0;0;86;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;12;;;3;1;;;2;;21;;0;0;;;0;0;;;0;;0;8.32;6.22;;;0.7;0.3;;;1.08;;10.1;0;;2;;21;49;27;1;7;107;1;;16;1;1;2;;3;;8;31;138;;2;;18.85;46.33;24.14;0.5;4.1;95.92;1;;15.4;0.2;0.2;2;;2.6;;8.29;29.49;125.41;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600000186;600100648;36;15;0;51;2897;911;4;3812;12503;3319;4;15826;6;7;1;14;703;1215;89;2007;;53424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;282;0;0;88;52;;;1;27140;0;;1;0;0;0;0;;0;1;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;54;26;;7;13;1;;1;3;;71;7;5;;;;1;;;;;;6;34.54;15.54;;4.8;7.09;1;;0.2;2.3;;44.13;6;5;8;11;83;124;25;3;3;524;2;;46;10;3;8;;10;;144;286;1215;4.13;7.44;11.3;72.24;99.79;40.99;1.42;1.95;462.21;2;;46.01;8.95;2.75;5.12;;10.9;;131.02;267.54;1089.64;;;;;;;;;;;;1;1;;;;;;;3;4
SYGEN;2019;600000194;600100713;274;56;43;373;14061;2968;3237;20266;93338;15304;12857;121499;29;14;2;45;2201;3124;799;6124;31498;181446;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;503;0;;;;20;366;1;46799;1;20128;1;0;0;1;1;2013;0;2237;1;454;0;0;1;14224;1;;1;6656;1;10619;1;1;0;1;0;0;1;155;18;32;19;48;16;;2;9;6;220;91;0;0;0;0;0;0;;0;0;0;0;131.6;15.86;31.58;18.43;37.24;11.27;;2;8.8;4.88;184.52;87.57;36;28;53;448;374;120;22;23;1104;6;1;241;13;7;25;49;49;5;323;712;1816;34.24;26.55;52.8;424.22;358.29;115.67;18.87;16.56;1047.2;5.25;0.85;231.3;10.98;6.61;23.06;45.61;47.17;4.75;301.89;670.86;1718.06;1;1;1;0;0;0;1;;;;;2;1;2;0;1;0;;;12;14
SYGEN;2019;600000285;600100721;45;0;0;45;2231;0;0;2231;13154;0;0;13154;1;11;0;12;80;1067;55;1202;29;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;512;0;;47;15;;;1;16696;0;;1;0;0;0;0;;0;0;0;0;0;0;;;;;1;29;0;;0;0;0;0;0;0;0;21;5;;0;0;0;;;1;1;23;5;0;0;;0;0;0;;;0;0;0;17.82;2.75;;0.26;1.33;1.08;;;0.9;1;21.05;2.81;1;7;2;73;113;27;1;1;225;1;;23;3;2;1;3;7;;35;73;298;0.9;6.5;3.6;69.93;112.36;19.41;0.91;1;214.61;0.1;;22.28;2.09;1.09;0.5;2.5;6.35;;35.32;69.14;283.75;;;;;;;;;;;;1;;;;;;;;3;5
SYGEN;2019;600000467;600101984;207;46;0;253;13413;3157;120;16690;72138;14486;402;87026;15;14;4;33;1236;2925;6;4167;21708;140772;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;37845;1;23669;1;0;0;0;1;2034;0;80;0;47;0;9;1;16920;1;284;1;4590;0;;0;1;0;0;0;0;1;127;29;10;19;30;5;;;8;2;167;60;3;;;;4;;;;;;7;107.02;21.87;9.73;16.25;27.92;5.32;;;7.4;2.34;144.68;63.66;1;20;41;354;284;117;7;15;839;5;1;187;9;8;14;40;19;6;171;452;1291;3;20.03;31.05;332.45;264.57;116.65;5.81;10.34;783.9;4.76;1;175.7;8.45;7.45;15.58;39.14;16.27;4.58;165.2;430.68;1214.58;1;1;1;1;0;0;1;;;;;2;0;3;0;;;;;5;12
SYGEN;2019;600001184;600108948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;;;;;;;;;;;;0.05;0.05;;;;;;;0.1;;0.15;;;2;;5;12;15;1;1;36;2;;6;1;;2;;;;17;28;64;;0.32;;3.32;12;9.17;0.14;0.02;24.97;0.32;;0.79;0.16;;0.31;;;;2.67;4.25;29.22;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600002067;590799995;;;;;;;;;;;;;;;;;;;;;4656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600002158;600014005;;;;;;;;;;;;;;;;;;;;;13338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;13338;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;1;;4;;;;;9;1;;15;15;;;;;;;;;;0.6;;3.6;;;;;8.2;1;;13.4;13.4;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600003008;600113278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;1;;6;;;;;;;;;;;;;1.3;1.3;;;;;;;0.2;;1.5;;;8;;10;17;;2;;37;2;;4;1;1;;;;;8;15;52;;8;;10;17;;1;;36;0.6;;3.5;1;1;;;;;4;9.1;45.1;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600008643;600008635;;;;;0;0;0;0;0;0;0;0;;5;;5;0;2797;0;2797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;2;;;;;;;7;;;;;;;;;;;;;;;;4;2;;;;6;;;3;;;;;;;;3;9;;;;4;2;;;;6;;;3;;;;;;;;3;9;;;;;;;;;;;;;;;;;;;;1;4
SYGEN;2019;600008734;590799995;;;;;;;;;;;;;;;;;;;;;3408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600009054;600000798;;;;;;;;;;;;;;;;;;;;;;;;;50;;;50;407;;;407;303;;;0;0;;;0;0;;;0;0;;0;0;;0;0;;;0;0;;;0;0;;0;0;;0;0;;;0;303;;;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;;;;;4;;;;4;;;;;;;0;;;;0;0;;1;;14;3;9;1;;28;;;5;1;;;;;;1;7;35;;0.98;;11.6;2.06;6.26;0.5;;21.4;;;3.39;0.32;;;;;;1.04;4.75;26.15;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600010094;600100580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;278;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;4;;;;;;;;;;;;;1.6;;;;;;;;1.8;;3.4;;;1;;9;13;2;;4;29;;;1;1;1;3;;;;;5;34;;1;;8.45;11.36;1.4;;1.53;23.74;;;1;0.7;0.7;3;;;;;4.7;28.44;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600010102;600100721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;0;;;;;;;;;;0;0.76;;;;;;;;;;0.76;0;;0;;10;11;;1;;22;;;1;;;;;;;;1;23;;0.35;;10.41;11.09;;0.5;;22.35;;;1.05;;;;;;;;1.05;23.4;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600010862;600010854;;30;;30;0;1233;0;1233;0;3169;0;3169;;20;;20;0;5231;0;5231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;20;;;;;;25;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;;;;;;;;;;1;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;7;11
SYGEN;2019;600012330;600014005;;;;;;;;;;;;;;;;;;;;;16147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;16147;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;1;;6;;;;;11;2;;20;20;;;;;;;;;;1;;5.8;;;;;9.9;1.1;;17.8;17.8;;;;;;;;;;;;1;0;;;;;;;;
SYGEN;2019;600100101;750712184;29;;;29;937;0;0;937;8572;0;0;8572;;;;;0;0;0;0;;327;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;668;1593;5;96;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;2;;;;;;;2;;18;;0;0;;;;;;;0;;0;11.34;1.89;;;;;;;2.19;;13.53;0;1;6;1;57;147;40;2;9;263;1;1;27;4;2;6;1;2;1;47;90;353;0.03;5.85;0.04;51.21;133.38;28.99;2.03;8.06;229.59;1.72;1.03;24.72;2.87;1.85;5.1;1.16;1.6;0.05;48.41;86.66;316.25;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600100168;600106629;35;21;;56;2327;1039;0;3366;9258;3121;0;12379;13;7;;20;491;1653;0;2144;1342;22998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;37;;;;;;;;;;;1;1342;0;;0;0;0;0;0;;;30;14;;5;13;;;;2;1;46;;3;;;;;;;;;;3;14.12;5.22;;4.5;7.97;;;;1.5;0.2;23.79;;;5;7;25;21;2;;1;61;1;;14;1;1;3;;;;6;25;86;;5;6.86;24.38;20.5;2;;0.34;59.08;1;;14;0.5;0.5;2.5;;;;6;24;83.08;;;;;;;;;;;;;;;;;;;;7;11
SYGEN;2019;600100184;920033198;15;;;15;382;0;0;382;4792;0;0;4792;10;;;10;462;0;0;462;;484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;759;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;4;;4;;;;;;1;10;;4;;;;;;;;;;4;4.4;3;;0.4;;;;;;0.2;4.6;;;1;;19;16;13;1;1;51;2;1;11;1;1;;;;;8;23;74;;1;;17.6;15.5;12.5;0.4;1;48;2;1;7.6;1;1;;;;;8;19.6;67.6;;;;;;;;;;;;;;;;;;;;1;3
SYGEN;2019;600100275;750034589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;1070;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;3;;;;;;;;;;;;;3.74;;;;;;;;0.84;;4.58;;;2;;24;37;21;2;6;92;3;;12;1;1;2;;;;25;43;135;;1.77;;24.1;35.67;19.89;0.79;5.93;88.15;2;;11.8;1;1;2.46;;;;22.95;40.21;128.36;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600100283;750710428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;1020;8422;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;;;;;;;2;;9;;;;;;;;;;;;;4.73;2.72;;;;;;;1.12;;5.85;;;2;;17;19;13;2;21;74;2;;12;1;1;3;;;;3;21;95;;2.03;;19.66;22.72;13.08;0.66;13.44;71.59;1.4;;12.26;0.89;0.89;2.55;;;;2.01;19.11;90.7;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600100309;750721334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;287;8113;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;1;;6;1;;;;;;;;;;;;5;;;;;;;;0.66;;5.66;0.67;;2;1;7;34;9;2;23;78;2;;21;7;1;1;;;2;5;38;116;;2;1.28;7.11;30.06;8.32;0.99;18.23;67.99;0.98;;18.68;7.01;1;0.47;;;1.5;4.99;33.63;101.62;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600100671;750034589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102;855;4869;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;3;;;;;;;1;;10;;1;;;;2;;;;;;3;5.42;1.91;;;;;;;0.85;;6.27;;;5;;20;40;6;2;23;96;1;;21;8;2;1;;1;;48;80;176;;4.71;;18.25;32.43;5.21;1.19;21.33;83.12;0.5;;11.12;4.13;1.04;1;;0.6;;19.66;37.01;120.13;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600100754;600000228;26;100;23;149;4389;4793;1465;10647;16462;16584;5718;38764;8;39;;47;1496;11692;0;13188;18066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;48;0;;;;;;1;20075;0;;;;;;1;930;1;1286;0;0;0;0;1;14042;1;17;1;4024;0;;0;0;0;0;0;0;0;5;1;;;;;;;2;;7;;68;;6;11;38;6;;;5;4;115;3.98;0.8;;;;;;;2;;5.98;;19;11;1;172;112;83;1;;399;4;;50;;;10;;;3;18;85;484;15.51;12.17;1.16;156.94;103.7;66.21;0.78;;356.47;3.17;;48.47;;;7.71;;;4.15;16.39;79.89;436.36;;;;;;;;;;;;2;;2;;;;;;14;18
SYGEN;2019;600100796;750720609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;504;2591;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;;;3;;;;1;;10;1;;;;;;;;;;;;4.21;2;;;0.08;;;;1.13;;5.42;0.66;;4;;14;22;;1;13;54;1;;8;3;1;2;;1;;5;20;74;;2.36;;15.72;22.87;;1.46;11.53;53.94;1;;8.09;3.71;1;1.55;;0.5;;5.12;19.97;73.91;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600100861;440052041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;1002;6877;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;1;;;;;;;1;;12;;;;;;;;;;;;;7.2;0.5;;;;;;;1;0.2;8.4;;;4;;30;59;27;1;24;145;2;1;19;4;4;1;;;;4;31;176;;4.5;;28.3;51;17.1;1;20.3;122.2;2;1;18.9;1.8;1.8;1.25;;;;3.5;28.45;150.65;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;600101679;590039863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;689;11475;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;1;;11;;;;;;2;;;;;;2;5.47;;;;;;;;1;;6.47;;;3;;22;36;1;3;27;92;2;1;15;9;3;3;;;;24;54;146;;2.38;;19.84;28.96;0.96;1.83;25.83;79.8;0.96;1;13.39;7.47;1.98;3.24;;;;19.64;45.7;125.5;;;;;;;;;;;;;;;;;;;;;
