BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2019;330017989;330000134;9999;;;1;;1;1;19.83;;7.85;;0.42;;0.34;29.44;;0.2;0.2;;;30.64
Q24;2019;330024928;330050899;2000;2;;4.7;;6.7;1.4;21.6;;13.92;11.89;0.5;;7.27;56.58;;0.5;0.5;0.5;1;65.28
Q24;2019;330024928;330050899;2400;2;;4.7;;6.7;1.4;21.6;;13.92;11.89;0.5;;7.27;56.58;;0.5;0.5;0.5;1;65.28
Q24;2019;330024928;330050899;9999;2;;4.7;;6.7;1.4;21.6;;13.92;11.89;0.5;;7.27;56.58;;0.5;0.5;0.5;1;65.28
Q24;2019;330025958;330025859;2000;0.4;;6.5;;6.9;2;30.16;;4.51;;0.86;;;37.53;;1.12;1.12;;3.52;49.07
Q24;2019;330025958;330025859;2300;0.4;;6.5;;6.9;2;30.16;;4.51;;0.86;;;37.53;;1.12;1.12;;3.52;49.07
Q24;2019;330025958;330025859;9999;0.4;;6.5;;6.9;2;30.16;;4.51;;0.86;;;37.53;;1.12;1.12;;3.52;49.07
Q24;2019;330051608;330000274;2000;;;;;;0.09;;;;;;;;0.09;;;;;;0.09
Q24;2019;330051608;330000274;2100;;;;;;0.09;;;;;;;;0.09;;;;;;0.09
Q24;2019;330051608;330000274;9999;;;;;;0.09;;;;;;;;0.09;;;;;;0.09
Q24;2019;330054453;330000258;2000;;;;;;;3.44;;;;;;;3.44;;;;;;3.44
Q24;2019;330054453;330000258;2100;;;;;;;3.44;;;;;;;3.44;;;;;;3.44
Q24;2019;330054453;330000258;9999;;;;;;;3.44;;;;;;;3.44;;;;;;3.44
Q24;2019;330054461;330000274;2000;;;;;;0.09;;;;;;;;0.09;;;;;;0.09
Q24;2019;330054461;330000274;2100;;;;;;0.09;;;;;;;;0.09;;;;;;0.09
Q24;2019;330054461;330000274;9999;;;;;;0.09;;;;;;;;0.09;;;;;;0.09
Q24;2019;330056516;330000258;2000;;;;;;;6.34;;;;;;;6.34;;;;;;6.34
Q24;2019;330056516;330000258;2100;;;;;;;6.34;;;;;;;6.34;;;;;;6.34
Q24;2019;330056516;330000258;9999;;;;;;;6.34;;;;;;;6.34;;;;;;6.34
Q24;2019;330056680;330000274;2000;;;;;;0.13;;;;;;;;0.13;;;;;;0.13
Q24;2019;330056680;330000274;2100;;;;;;0.13;;;;;;;;0.13;;;;;;0.13
Q24;2019;330056680;330000274;9999;;;;;;0.13;;;;;;;;0.13;;;;;;0.13
Q24;2019;330057654;310024732;2000;2;;6.99;;8.99;1.5;17.17;;22.6;15.24;0.89;;1.63;59.03;;0.83;0.83;1;1.04;70.89
Q24;2019;330057654;310024732;2400;2;;6.99;;8.99;1.5;17.17;;22.6;15.24;0.89;;1.63;59.03;;0.83;0.83;1;1.04;70.89
Q24;2019;330057654;310024732;9999;2;;6.99;;8.99;1.5;17.17;;22.6;15.24;0.89;;1.63;59.03;;0.83;0.83;1;1.04;70.89
Q24;2019;330058355;330781253;2000;;;;;;0.23;3.74;;2.33;0.13;;;;6.43;;;;;;6.43
Q24;2019;330058355;330781253;2100;;;;;;0.23;3.74;;2.33;0.13;;;;6.43;;;;;;6.43
Q24;2019;330058355;330781253;9999;;;;;;0.23;3.74;;2.33;0.13;;;;6.43;;;;;;6.43
Q24;2019;330058504;330059825;2000;;1;1;;2;;4;;;;1.7;;;5.7;;;;;;7.7
Q24;2019;330058504;330059825;2200;;1;1;;2;;4;;;;1.7;;;5.7;;;;;;7.7
Q24;2019;330058504;330059825;9999;;1;1;;2;;4;;;;1.7;;;5.7;;;;;;7.7
Q24;2019;330059106;330781386;1000;;;0.5;;0.5;;;;;;;;;;;;;;;0.5
Q24;2019;330059106;330781386;2000;;;;;;;1;;;;;;1.2;2.2;;;;;;2.2
Q24;2019;330059106;330781386;2400;;;;;;;1;;;;;;1.2;2.2;;;;;;2.2
Q24;2019;330059106;330781386;9999;;;0.5;;0.5;;1;;;;;;1.2;2.2;;;;;;2.7
Q24;2019;330060658;330060641;1000;3;1;8.93;0;12.93;2;0;0;0;4;0;0;0;6;0;0;0;1;2.76;22.69
Q24;2019;330060658;330060641;2000;0;0;0;0;0;0;26.71;0;12.75;14.74;0;0;0;54.2;0;0.5;0.5;0;0;54.7
Q24;2019;330060658;330060641;2100;0;0;0;0;0;0;26.71;0;12.75;14.74;0;0;0;54.2;0;0.5;0.5;0;0;54.7
Q24;2019;330060658;330060641;9999;3;1;8.93;0;12.93;2;26.71;0;12.75;18.74;0;0;0;60.2;0;0.5;0.5;1;2.76;77.39
Q24;2019;330780040;330000027;1000;1;;32.94;;33.94;;;;;;;;;;;;;;;33.94
Q24;2019;330780040;330000027;2000;;1;;;1;6;52.29;;33.7;8;;;0.69;100.68;;;;6.92;;108.6
Q24;2019;330780040;330000027;2100;;1;;;1;6;52.29;;33.7;8;;;0.69;100.68;;;;6.92;;108.6
Q24;2019;330780040;330000027;9999;1;1;32.94;;34.94;6;52.29;;33.7;8;;;0.69;100.68;;;;6.92;;142.54
Q24;2019;330780081;330000043;1000;3;;22.5;;25.5;1;;;;;;;;1;;;;;8;34.5
Q24;2019;330780081;330000043;2000;3;1;1;;5;14.6;163.72;1;75.3;5.8;0.34;;0.5;261.26;;0.31;0.31;8.13;;274.7
Q24;2019;330780081;330000043;2100;3;1;;;4;14.6;161.92;1;75.3;5.8;0.14;;0.5;259.26;;0.31;0.31;8.13;;271.7
Q24;2019;330780081;330000043;2400;;;1;;1;;1.8;;;;0.2;;;2;;;;;;3
Q24;2019;330780081;330000043;9999;6;1;23.5;;30.5;15.6;163.72;1;75.3;5.8;0.34;;0.5;262.26;;0.31;0.31;8.13;8;309.2
Q24;2019;330780115;330000076;1000;1;;28.04;;29.04;;;;;;;;;;;;;;;29.04
Q24;2019;330780115;330000076;2000;;;;;;2;78.78;1;39.47;15.16;1.2;;;137.61;0.5;0.5;1;7.3;;145.91
Q24;2019;330780115;330000076;2100;;;;;;2;78.78;1;39.47;15.16;1.2;;;137.61;0.5;0.5;1;7.3;;145.91
Q24;2019;330780115;330000076;9999;1;;28.04;;29.04;2;78.78;1;39.47;15.16;1.2;;;137.61;0.5;0.5;1;7.3;;174.95
Q24;2019;330780206;330000126;1000;1;1;17.27;;19.27;;;;;;;;;;;;;;;19.27
Q24;2019;330780206;330000126;2000;;;;;;5;43.93;;29.56;7.05;0.95;;0.51;87;;1;1;7.2;1;96.2
Q24;2019;330780206;330000126;2100;;;;;;4.5;40.93;;25.06;4.96;0.95;;0.51;76.91;;0.7;0.7;5.99;0.5;84.1
Q24;2019;330780206;330000126;2400;;;;;;0.5;3;;4.5;2.09;;;;10.09;;0.3;0.3;1.21;0.5;12.1
Q24;2019;330780206;330000126;9999;1;1;17.27;;19.27;5;43.93;;29.56;7.05;0.95;;0.51;87;;1;1;7.2;1;115.47
Q24;2019;330780255;330010059;1000;3;1;8.5;0;12.5;2;0;0;0;4;0;0;0;6;0;0;0;1.23;3.36;23.09
Q24;2019;330780255;330010059;2000;0;0;0;0;0;0;29.15;0;18.74;17.04;0;0;0;64.93;0;0.5;0.5;0;0;65.43
Q24;2019;330780255;330010059;2100;0;0;0;0;0;0;29.15;0;18.74;17.04;0;0;0;64.93;0;0.5;0.5;0;0;65.43
Q24;2019;330780255;330010059;9999;3;1;8.5;0;12.5;2;29.15;0;18.74;21.04;0;0;0;70.93;0;0.5;0.5;1.23;3.36;88.52
Q24;2019;330780263;330000134;1000;3;0.5;57.55;;61.05;;;;;;;;;;;;;;;61.05
Q24;2019;330780263;330000134;2000;;0.5;;;0.5;7;119.48;;109.7;16;1.58;24.35;1.75;279.86;;1.75;1.75;5.2;;287.31
Q24;2019;330780263;330000134;2100;;0.5;;;0.5;7;119.48;;109.7;16;1.58;24.35;1.75;279.86;;1.75;1.75;5.2;;287.31
Q24;2019;330780263;330000134;9999;3;1;57.55;;61.55;7;119.48;;109.7;16;1.58;24.35;1.75;279.86;;1.75;1.75;5.2;;348.36
Q24;2019;330780271;330021429;1000;3.79;0.7;10.35;;14.84;0.4;;;;2;;;;2.4;;;;2;3;22.24
Q24;2019;330780271;330021429;2000;;0.3;;;0.3;1.6;32.76;;15.3;;;;;49.66;;;;;;49.96
Q24;2019;330780271;330021429;2100;;0.3;;;0.3;1.6;32.76;;15.3;;;;;49.66;;;;;;49.96
Q24;2019;330780271;330021429;9999;3.79;1;10.35;;15.14;2;32.76;;15.3;2;;;;52.06;;;;2;3;72.2
Q24;2019;330780289;330790809;2000;1;;1;;2;;1.9;;;;1.5;;2;5.4;9.83;0.5;10.33;;3.9;21.63
Q24;2019;330780289;330790809;2200;1;;1;;2;;1.9;;;;1.5;;2;5.4;9.83;0.5;10.33;;3.9;21.63
Q24;2019;330780289;330790809;9999;1;;1;;2;;1.9;;;;1.5;;2;5.4;9.83;0.5;10.33;;3.9;21.63
Q24;2019;330780297;330000175;2000;1;;2.88;;3.88;1;9.21;;4.5;;0.5;;;15.21;0.17;0.23;0.4;;;19.49
Q24;2019;330780297;330000175;2200;1;;2.88;;3.88;1;9.21;;4.5;;0.5;;;15.21;0.17;0.23;0.4;;;19.49
Q24;2019;330780297;330000175;9999;1;;2.88;;3.88;1;9.21;;4.5;;0.5;;;15.21;0.17;0.23;0.4;;;19.49
Q24;2019;330780313;330000191;1000;1;1;4;;6;;;;;;;;;;;;;;1;7
Q24;2019;330780313;330000191;2000;;;;;;;26;;3;;;;1;30;;;;;;30
Q24;2019;330780313;330000191;2200;;;;;;;26;;3;;;;1;30;;;;;;30
Q24;2019;330780313;330000191;9999;1;1;4;;6;;26;;3;;;;1;30;;;;;1;37
Q24;2019;330780321;330000209;1000;0.74;;9.15;;9.89;;;;;;;;;;;;;;2.22;12.11
Q24;2019;330780321;330000209;2000;;;;;;2;20.75;;3.35;;1;;2.59;29.69;0.57;1;1.57;;;31.26
Q24;2019;330780321;330000209;2200;;;;;;2;20.75;;3.35;;1;;2.59;29.69;0.57;1;1.57;;;31.26
Q24;2019;330780321;330000209;9999;0.74;;9.15;;9.89;2;20.75;;3.35;;1;;2.59;29.69;0.57;1;1.57;;2.22;43.37
Q24;2019;330780354;330000225;2000;1;1;9.47;;11.47;2;20.7;;23.44;;0.78;;0.41;47.33;;0.5;0.5;1.6;10.42;71.32
Q24;2019;330780354;330000225;2100;1;0.7;9.47;;11.17;1;14.01;;16.36;;0.28;;;31.65;;;;0.8;8;51.62
Q24;2019;330780354;330000225;2400;;0.3;;;0.3;1;6.69;;7.08;;0.5;;0.41;15.68;;0.5;0.5;0.8;2.42;19.7
Q24;2019;330780354;330000225;9999;1;1;9.47;;11.47;2;20.7;;23.44;;0.78;;0.41;47.33;;0.5;0.5;1.6;10.42;71.32
Q24;2019;330780370;750034589;2000;0.44;;6.5;;6.94;1.23;9.3;;15;4.7;3.6;;;33.83;;1;1;;2.21;43.98
Q24;2019;330780370;750034589;2100;0.08;;1.9;;1.98;0.08;1.1;;;0.15;1.6;;;2.93;;;;;0.17;5.08
Q24;2019;330780370;750034589;2400;0.36;;4.6;;4.96;1.15;8.2;;15;4.55;2;;;30.9;;1;1;;2.04;38.9
Q24;2019;330780370;750034589;9999;0.44;;6.5;;6.94;1.23;9.3;;15;4.7;3.6;;;33.83;;1;1;;2.21;43.98
Q24;2019;330780446;330000258;2000;;;5.23;;5.23;1;30.73;;14.84;;0.23;;1;47.8;;0.17;0.17;2.7;2.04;57.94
Q24;2019;330780446;330000258;2100;;;5.23;;5.23;1;30.73;;14.84;;0.23;;1;47.8;;0.17;0.17;2.7;2.04;57.94
Q24;2019;330780446;330000258;9999;;;5.23;;5.23;1;30.73;;14.84;;0.23;;1;47.8;;0.17;0.17;2.7;2.04;57.94
Q24;2019;330780453;330000308;1000;;;1;;1;;;;;;;;;;;;;;;1
Q24;2019;330780453;330000308;2000;;;;;;1;24.2;;13.86;;;;0.43;39.49;;;;1;1;41.49
Q24;2019;330780453;330000308;2100;;;;;;1;24.2;;13.86;;;;0.43;39.49;;;;1;1;41.49
Q24;2019;330780453;330000308;9999;;;1;;1;1;24.2;;13.86;;;;0.43;39.49;;;;1;1;42.49
Q24;2019;330780461;330000266;2000;3.49;;12.12;;15.61;2.5;;;;;0.51;;1.95;4.96;;0.11;0.11;3.24;4;27.92
Q24;2019;330780461;330000266;2100;3.49;;12.12;;15.61;2.5;;;;;0.51;;1.95;4.96;;0.11;0.11;3.24;4;27.92
Q24;2019;330780461;330000266;9999;3.49;;12.12;;15.61;2.5;;;;;0.51;;1.95;4.96;;0.11;0.11;3.24;4;27.92
Q24;2019;330780479;330000274;1000;6.7;;72.17;;78.87;;2.5;;;13;1.29;;3.16;19.95;;2;2;7.38;6.8;115
Q24;2019;330780479;330000274;2000;0.91;3;35.95;;39.86;16.09;268.23;12.85;210.96;79.31;0.67;28.63;0.57;617.31;;0.5;0.5;47.04;;704.71
Q24;2019;330780479;330000274;2100;0.91;3;33.95;;37.86;16.09;265.33;12.85;210.96;79.31;;28.63;0.57;613.74;;0.5;0.5;47.04;;699.14
Q24;2019;330780479;330000274;2400;;;2;;2;;2.9;;;;0.67;;;3.57;;;;;;5.57
Q24;2019;330780479;330000274;9999;7.61;3;108.12;;118.73;16.09;270.73;12.85;210.96;92.31;1.96;28.63;3.73;637.26;;2.5;2.5;54.42;6.8;819.71
Q24;2019;330780487;330000282;1000;2.7;;8.28;;10.98;;;;;;;;;;;;;;;10.98
Q24;2019;330780487;330000282;2000;;;;;;1;5.43;7.85;5.6;6.14;;;;26.02;;;;1.2;;27.22
Q24;2019;330780487;330000282;2100;;;;;;1;5.43;7.85;5.6;6.14;;;;26.02;;;;1.2;;27.22
Q24;2019;330780487;330000282;9999;2.7;;8.28;;10.98;1;5.43;7.85;5.6;6.14;;;;26.02;;;;1.2;;38.2
Q24;2019;330780495;330796392;1000;2;;43.69;;45.69;;;;;;;;;;;;;;9.05;54.74
Q24;2019;330780495;330796392;2000;;;33.54;;33.54;6.06;86.91;7.25;82.17;2;1.56;6.95;4.38;197.28;;2;2;2.61;;235.43
Q24;2019;330780495;330796392;2100;;;33.04;;33.04;5.73;78.96;7.25;64.22;2;1.56;6.95;1.85;168.52;;1.25;1.25;2.61;;205.42
Q24;2019;330780495;330796392;2400;;;0.5;;0.5;0.33;7.95;;17.95;;;;2.53;28.76;;0.75;0.75;;;30.01
Q24;2019;330780495;330796392;9999;2;;110.77;;112.77;12.12;173.82;14.5;164.34;4;3.12;13.9;8.76;394.56;;4;4;5.22;9.05;525.6
Q24;2019;330780503;330000308;1000;3;1;42.47;;46.47;;;;;;;;;;;;;;;46.47
Q24;2019;330780503;330000308;2000;;;;;;9;120.81;;60.05;13;1;;;203.86;;0.4;0.4;4.5;12.5;221.26
Q24;2019;330780503;330000308;2100;;;;;;8;115.01;;53.39;13;1;;;190.4;;0.4;0.4;4.5;12.5;207.8
Q24;2019;330780503;330000308;2400;;;;;;1;5.8;;6.66;;;;;13.46;;;;;;13.46
Q24;2019;330780503;330000308;9999;3;1;42.47;;46.47;9;120.81;;60.05;13;1;;;203.86;;0.4;0.4;4.5;12.5;267.73
Q24;2019;330780511;330000316;1000;1;;15.97;;16.97;1.06;;;;;;;;1.06;;;;;6.2;24.23
Q24;2019;330780511;330000316;2000;;;;;;;32.38;;15.8;15.81;0.47;;0.26;64.72;;;;7.16;;71.88
Q24;2019;330780511;330000316;2100;;;;;;;32.38;;15.8;15.81;0.47;;0.26;64.72;;;;7.16;;71.88
Q24;2019;330780511;330000316;9999;1;;15.97;;16.97;1.06;32.38;;15.8;15.81;0.47;;0.26;65.78;;;;7.16;6.2;96.11
Q24;2019;330780529;330796392;1000;2;1;64.63;;67.63;;;;;1.85;;;;1.85;;;;;10.51;79.99
Q24;2019;330780529;330796392;2000;;;52.03;2.76;54.79;6.6;159.43;22.68;89.89;13.5;2.5;;8.17;302.77;;3;3;19.34;1.16;381.06
Q24;2019;330780529;330796392;2100;;;52.03;;52.03;6.34;153.16;22.68;82.38;13.5;2.5;;7.17;287.73;;3;3;19.34;1.16;363.26
Q24;2019;330780529;330796392;2400;;;;2.76;2.76;0.26;6.27;;7.51;;;;1;15.04;;;;;;17.8
Q24;2019;330780529;330796392;9999;2;1;116.66;2.76;122.42;6.6;159.43;22.68;89.89;15.35;2.5;;8.17;304.62;;3;3;19.34;11.67;461.05
Q24;2019;330780537;330000324;2000;1;1.04;34.26;;36.3;4.41;83.49;13.49;50.91;37.51;1;8.85;0.87;200.53;;1.21;1.21;2.05;32.65;272.74
Q24;2019;330780537;330000324;2100;1;1.04;34.26;;36.3;4.41;83.49;13.49;50.91;37.51;1;8.85;0.87;200.53;;1.21;1.21;2.05;32.65;272.74
Q24;2019;330780537;330000324;9999;1;1.04;34.26;;36.3;4.41;83.49;13.49;50.91;37.51;1;8.85;0.87;200.53;;1.21;1.21;2.05;32.65;272.74
Q24;2019;330780560;330781386;1000;1;;10;;11;;;;;10.24;;;;10.24;;;;;8.75;29.99
Q24;2019;330780560;330781386;2000;0;;;;0;1;12.26;;14.73;0;;;4;31.99;3;1;4;1.5;;37.49
Q24;2019;330780560;330781386;2400;0;;;;0;1;12.26;;14.73;0;;;4;31.99;3;1;4;1.5;;37.49
Q24;2019;330780560;330781386;9999;1;;10;;11;1;12.26;;14.73;10.24;;;4;42.23;3;1;4;1.5;8.75;67.48
Q24;2019;330780636;330785072;2000;1.25;;5.5;;6.75;;5;;;;8.92;;10.3;24.22;0.5;4;4.5;;0.73;36.2
Q24;2019;330780636;330785072;2200;1.25;;5.5;;6.75;;5;;;;8.92;;10.3;24.22;0.5;4;4.5;;0.73;36.2
Q24;2019;330780636;330785072;9999;1.25;;5.5;;6.75;;5;;;;8.92;;10.3;24.22;0.5;4;4.5;;0.73;36.2
Q24;2019;330780719;310020383;2000;2;;5.5;;7.5;1.5;14;;15.5;8.2;;;0.4;39.6;;0.4;0.4;0.5;1;49
Q24;2019;330780719;310020383;2400;2;;5.5;;7.5;1.5;14;;15.5;8.2;;;0.4;39.6;;0.4;0.4;0.5;1;49
Q24;2019;330780719;310020383;9999;2;;5.5;;7.5;1.5;14;;15.5;8.2;;;0.4;39.6;;0.4;0.4;0.5;1;49
Q24;2019;330780743;330056540;1000;0.96;;7.42;;8.38;;2.2;;;1.84;;;;4.04;;;;;7.5;19.92
Q24;2019;330780743;330056540;2000;;;2;;2;2;20.18;;29.83;4.38;0.59;;2.74;59.72;;1.29;1.29;1.37;;64.38
Q24;2019;330780743;330056540;2400;;;2;;2;2;20.18;;29.83;4.38;0.59;;2.74;59.72;;1.29;1.29;1.37;;64.38
Q24;2019;330780743;330056540;9999;0.96;;9.42;;10.38;2;22.38;;29.83;6.22;0.59;;2.74;63.76;;1.29;1.29;1.37;7.5;84.3
Q24;2019;330780750;330056540;1000;2;;10.33;;12.33;;1.77;;0.83;;0.13;;2.05;4.78;;;;;2.16;19.27
Q24;2019;330780750;330056540;2000;;;3.53;;3.53;3;27.85;;35.07;;1.69;;4.47;72.08;;2.42;2.42;2;16.27;96.3
Q24;2019;330780750;330056540;2400;;;3.53;;3.53;3;27.85;;35.07;;1.69;;4.47;72.08;;2.42;2.42;2;16.27;96.3
Q24;2019;330780750;330056540;9999;2;;13.86;;15.86;3;29.62;;35.9;;1.82;;6.52;76.86;;2.42;2.42;2;18.43;115.57
Q24;2019;330780768;330780552;2000;;;2.12;;2.12;2;13.96;;16.55;0.63;0.4;;3.65;37.19;0.5;0.63;1.13;;1.89;42.33
Q24;2019;330780768;330780552;2400;;;2.12;;2.12;2;13.96;;16.55;0.63;0.4;;3.65;37.19;0.5;0.63;1.13;;1.89;42.33
Q24;2019;330780768;330780552;9999;;;2.12;;2.12;2;13.96;;16.55;0.63;0.4;;3.65;37.19;0.5;0.63;1.13;;1.89;42.33
Q24;2019;330780776;330056839;1000;1;;6.5;;7.5;;;;;;;;;;;;;;;7.5
Q24;2019;330780776;330056839;2000;;;;;;1;15.23;;8.06;;1.13;;;25.42;0.1;;0.1;0.5;1;27.02
Q24;2019;330780776;330056839;2200;;;;;;1;15.23;;8.06;;1.13;;;25.42;0.1;;0.1;0.5;1;27.02
Q24;2019;330780776;330056839;9999;1;;6.5;;7.5;1;15.23;;8.06;;1.13;;;25.42;0.1;;0.1;0.5;1;34.52
Q24;2019;330781121;930019484;1000;2.96;;5.95;;8.91;;;;;;;;;;;;;;13.25;22.16
Q24;2019;330781121;930019484;2000;;;;;;1.75;14.89;;29.1;;2.05;;16.69;64.48;1;1.05;2.05;;;66.53
Q24;2019;330781121;930019484;2400;;;;;;1.75;14.89;;29.1;;2.05;;16.69;64.48;1;1.05;2.05;;;66.53
Q24;2019;330781121;930019484;9999;2.96;;5.95;;8.91;1.75;14.89;;29.1;;2.05;;16.69;64.48;1;1.05;2.05;;13.25;88.69
Q24;2019;330781139;330056540;1000;1.91;1;14.74;;17.65;1;2.3;;6.34;1.49;;;0.59;11.72;;;;0.49;34.4;64.26
Q24;2019;330781139;330056540;2000;;;11.98;;11.98;6.22;43.8;;49.61;16.09;2.7;;46.21;164.63;1;4.5;5.5;9.01;;191.12
Q24;2019;330781139;330056540;2400;;;11.98;;11.98;6.22;43.8;;49.61;16.09;2.7;;46.21;164.63;1;4.5;5.5;9.01;;191.12
Q24;2019;330781139;330056540;9999;1.91;1;26.72;;29.63;7.22;46.1;;55.95;17.58;2.7;;46.8;176.35;1;4.5;5.5;9.5;34.4;255.38
Q24;2019;330781154;330055542;1000;;;21.33;;21.33;;;;;;;;;;;;;;55.79;77.12
Q24;2019;330781154;330055542;2000;3;;0;;3;3;19;;34.7;;2;;44.46;103.16;;1.5;1.5;3.48;0;111.14
Q24;2019;330781154;330055542;2400;3;;0;;3;3;19;;34.7;;2;;44.46;103.16;;1.5;1.5;3.48;0;111.14
Q24;2019;330781154;330055542;9999;3;;21.33;;24.33;3;19;;34.7;;2;;44.46;103.16;;1.5;1.5;3.48;55.79;188.26
Q24;2019;330781170;330785072;2000;2;;2.5;;4.5;;7.6;;5;1;1.5;;1;16.1;14.25;;14.25;;9;43.85
Q24;2019;330781170;330785072;2200;2;;2.5;;4.5;;7.6;;5;1;1.5;;1;16.1;14.25;;14.25;;9;43.85
Q24;2019;330781170;330785072;9999;2;;2.5;;4.5;;7.6;;5;1;1.5;;1;16.1;14.25;;14.25;;9;43.85
Q24;2019;330781188;330056540;1000;;;;;;;2.15;;;;;;;2.15;;;;;0.25;2.4
Q24;2019;330781188;330056540;2000;;;2.98;;2.98;0.99;6.56;;;0.16;1;;6.69;15.4;5.89;1;6.89;1.16;1.25;27.68
Q24;2019;330781188;330056540;2200;;;2.98;;2.98;0.99;6.56;;;0.16;1;;6.69;15.4;5.89;1;6.89;1.16;1.25;27.68
Q24;2019;330781188;330056540;9999;;;2.98;;2.98;0.99;8.71;;;0.16;1;;6.69;17.55;5.89;1;6.89;1.16;1.5;30.08
Q24;2019;330781303;750821092;1000;9.24;0;117.01;0;126.25;0;0;0;0;0;0;0;0;0;0;0;0;57.51;36.39;220.15
Q24;2019;330781303;750821092;2000;0;0;2;0;2;10.5;117.57;20.4;75.31;36.88;1.6;0;14.77;277.03;0;0;0;0;0;279.03
Q24;2019;330781303;750821092;2100;0;0;0;0;0;10.5;105.51;20.4;63.31;35.88;0;0;0;235.6;0;0;0;0;0;235.6
Q24;2019;330781303;750821092;2200;0;0;2;0;2;0;8.56;0;7;1;1.6;0;2;20.16;0;0;0;0;0;22.16
Q24;2019;330781303;750821092;2400;0;0;0;0;0;0;3.5;0;5;0;0;0;12.77;21.27;0;0;0;0;0;21.27
Q24;2019;330781303;750821092;9999;9.24;0;119.01;0;128.25;10.5;117.57;20.4;75.31;36.88;1.6;0;14.77;277.03;0;0;0;57.51;36.39;499.18
Q24;2019;330781337;330781196;1000;2.37;;35.39;0;37.76;7.8;46.66;3.03;69.43;24.85;1.43;;4.35;157.55;2.54;3.97;6.51;1.05;54.1;256.97
Q24;2019;330781337;330781196;2000;;;15.62;;15.62;7.3;61.96;0.09;74.82;15.37;4.31;0;13.15;177;0;7;7;1.4;19.85;220.87
Q24;2019;330781337;330781196;2100;;;13.04;;13.04;5.3;38.81;0.09;43.45;8.93;3.31;0;12.92;112.81;;5.03;5.03;1.4;18.31;150.59
Q24;2019;330781337;330781196;2400;;;2.58;;2.58;2;23.15;;31.37;6.44;1;;0.23;64.19;;1.97;1.97;;1.54;70.28
Q24;2019;330781337;330781196;9999;2.37;;51.01;0;53.38;15.1;108.62;3.12;144.25;40.22;5.74;0;17.5;334.55;2.54;10.97;13.51;2.45;73.95;477.84
Q24;2019;330781352;330781196;1000;7.35;;87.82;0;95.17;12;27.74;1.44;24.79;32.98;2.89;;0.99;102.83;1.01;5.55;6.56;2.14;125.86;332.56
Q24;2019;330781352;330781196;2000;;;53.33;;53.33;22.07;299.48;1.3;235.76;53.3;7.14;0;17.57;636.62;0.17;5.16;5.33;36;26.37;757.65
Q24;2019;330781352;330781196;2100;;;53.33;;53.33;22.07;299.48;1.3;235.76;53.3;7.14;0;17.57;636.62;0.17;5.16;5.33;36;26.37;757.65
Q24;2019;330781352;330781196;9999;7.35;;141.15;0;148.5;34.07;327.22;2.74;260.55;86.28;10.03;0;18.56;739.45;1.18;10.71;11.89;38.14;152.23;1090.21
Q24;2019;330781360;330781196;1000;18.09;;337.54;2;357.63;29.91;70.76;55.35;157.81;191.52;2.99;8.55;6.64;523.53;3.62;20.36;23.98;39.08;508.72;1452.94
Q24;2019;330781360;330781196;2000;;;360.5;;360.5;86.22;1413.18;528.47;1360.05;274.47;44.38;143.49;106.91;3957.17;2.41;12.86;15.27;408.34;271.44;5012.72
Q24;2019;330781360;330781196;2100;;;357.27;;357.27;82.22;1392.56;528.47;1335.69;270.54;41.63;143.49;105.91;3900.51;2.41;12.86;15.27;408.34;269.54;4950.93
Q24;2019;330781360;330781196;2400;;;3.23;;3.23;4;20.62;;24.36;3.93;2.75;;1;56.66;;;;;1.9;61.79
Q24;2019;330781360;330781196;9999;18.09;;698.04;2;718.13;116.13;1483.94;583.82;1517.86;465.99;47.37;152.04;113.55;4480.7;6.03;33.22;39.25;447.42;780.16;6465.66
Q24;2019;330781402;330000670;1000;3;;22.08;;25.08;;;;;;;;;;;;;12.8;8.95;46.83
Q24;2019;330781402;330000670;2000;;;;;;3.73;40.94;24.61;30.69;15.63;0.9;;1;117.5;;0.94;0.94;;;118.44
Q24;2019;330781402;330000670;2100;;;;;;3.73;40.94;24.61;23.32;;;;;92.6;;;;;;92.6
Q24;2019;330781402;330000670;2400;;;;;;;;;7.37;;0.9;;1;9.27;;0.94;0.94;;;10.21
Q24;2019;330781402;330000670;2500;;;;;;;;;;15.63;;;;15.63;;;;;;15.63
Q24;2019;330781402;330000670;9999;3;;22.08;;25.08;3.73;40.94;24.61;30.69;15.63;0.9;;1;117.5;;0.94;0.94;12.8;8.95;165.27
Q24;2019;330781626;920030269;2000;1;;4;;5;1;13.5;;16.2;8;0.5;;1.5;40.7;;0.5;0.5;;1;47.2
Q24;2019;330781626;920030269;2400;1;;4;;5;1;13.5;;16.2;8;0.5;;1.5;40.7;;0.5;0.5;;1;47.2
Q24;2019;330781626;920030269;9999;1;;4;;5;1;13.5;;16.2;8;0.5;;1.5;40.7;;0.5;0.5;;1;47.2
Q24;2019;330782350;330000480;2000;2;;2.01;;4.01;;3.14;;;;2.38;;3.61;9.13;11.28;1.3;12.58;;4;29.72
Q24;2019;330782350;330000480;2200;2;;2.01;;4.01;;3.14;;;;2.38;;3.61;9.13;11.28;1.3;12.58;;4;29.72
