BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSOIN;ADMIN;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2023;080000284;080011174;2400;;;0.12;0.12;0.61;6.26;;8.86;2.41;;;;18.14;;;;;0.32;18.58
Q24;2023;080000284;080011174;9999;;;6.06;6.06;1;16.56;;17.32;4.92;;0.28;0.15;40.23;;;;2;11.02;59.31
Q24;2023;080000300;080011174;1000;;;0.24;0.24;;;;;0.71;;;;0.71;;;;;0.79;1.74
Q24;2023;080000300;080011174;2000;;;;;0.6;7.25;;9.09;5.9;;;0.04;22.88;;0.2;0.2;;0.21;23.29
Q24;2023;080000300;080011174;2100;;;;;0.11;1.4;;1.77;1.12;;;0.01;4.41;;0.04;0.04;;0.04;4.49
Q24;2023;080000300;080011174;2400;;;;;0.49;5.85;;7.32;4.78;;;0.03;18.47;;0.16;0.16;;0.17;18.8
Q24;2023;080000300;080011174;9999;;;0.24;0.24;0.6;7.25;;9.09;6.61;;;0.04;23.59;;0.2;0.2;;1;25.03
Q24;2023;080000318;080000086;1000;1.83;2;38.64;42.47;1.45;15.46;1;22.31;13.02;0.04;;1.27;54.55;2.32;6.89;9.21;;70.66;176.89
Q24;2023;080000318;080000086;2000;;;23.1;23.1;14.14;272.25;9.17;82.32;39.93;18.83;;1.9;438.54;25.04;;25.04;6;;492.68
Q24;2023;080000318;080000086;2200;;;23.1;23.1;14.14;272.25;9.17;82.32;39.93;18.83;;1.9;438.54;25.04;;25.04;6;;492.68
Q24;2023;080000318;080000086;9999;1.83;2;61.74;65.57;15.59;287.71;10.17;104.63;52.95;18.87;;3.17;493.09;27.36;6.89;34.25;6;70.66;669.57
Q24;2023;080000425;080011174;1000;2;1;85.45;88.45;9.73;22.55;6.77;44.03;120.48;0.18;2.35;0.76;206.85;1.43;5.33;6.76;6.72;195.32;504.1
Q24;2023;080000425;080011174;2000;;;166.1;166.1;12.38;378.11;56.6;322.87;43.77;3.15;35.54;18.25;870.67;2.32;0.16;2.48;112.29;34.61;1186.15
Q24;2023;080000425;080011174;2100;;;166.1;166.1;12.38;378.11;56.6;322.87;43.77;3.15;35.54;18.25;870.67;2.32;0.16;2.48;112.29;34.61;1186.15
Q24;2023;080000425;080011174;9999;2;1;251.55;254.55;22.11;400.66;63.37;366.9;164.25;3.33;37.89;19.01;1077.52;3.75;5.49;9.24;119.01;229.93;1690.25
Q24;2023;080002140;540019726;1000;0.02;;2.32;2.34;;;;;;;;;;;;;0.1;0.2;2.64
Q24;2023;080002140;540019726;2000;;;;;0.1;0.75;0.16;1.58;;;;3.89;6.48;;0.13;0.13;;;6.61
Q24;2023;080002140;540019726;2400;;;;;0.1;0.75;0.16;1.58;;;;3.89;6.48;;0.13;0.13;;;6.61
Q24;2023;080002140;540019726;9999;0.02;;2.32;2.34;0.1;0.75;0.16;1.58;;;;3.89;6.48;;0.13;0.13;0.1;0.2;9.25
Q24;2023;080005846;510000953;2000;;;;;;1.62;;;;;;;1.62;;;;;;1.62
Q24;2023;080005846;510000953;2100;;;;;;1.62;;;;;;;1.62;;;;;;1.62
Q24;2023;080005846;510000953;9999;;;;;;1.62;;;;;;;1.62;;;;;;1.62
Q24;2023;080005960;080011174;2000;;;1.05;1.05;0.76;9.3;;31.33;18.7;;;0.42;60.51;;;;;1.91;63.47
Q24;2023;080005960;080011174;2500;;;1.05;1.05;0.76;9.3;;31.33;18.7;;;0.42;60.51;;;;;1.91;63.47
Q24;2023;080005960;080011174;9999;;;1.05;1.05;0.76;9.3;;31.33;18.7;;;0.42;60.51;;;;;1.91;63.47
Q24;2023;080009392;510007081;1000;;;2.8;2.8;;;;;;;;;;;;;7.8;;10.6
Q24;2023;080009392;510007081;9999;;;2.8;2.8;;;;;;;;;;;;;7.8;;10.6
Q24;2023;080010465;080010242;2000;;;;;;1;;1;;;;;2;;;;;;2
Q24;2023;080010465;080010242;2100;;;;;;1;;1;;;;;2;;;;;;2
Q24;2023;080010465;080010242;9999;;;;;;1;;1;;;;;2;;;;;;2
Q24;2023;080010473;080010242;2000;2;1;22;25;1;24.7;25.5;21.2;20.5;;;;92.9;;;;3;3;123.9
Q24;2023;080010473;080010242;2100;2;1;22;25;1;24.7;25.5;21.2;20.5;;;;92.9;;;;3;3;123.9
Q24;2023;080010473;080010242;9999;2;1;22;25;1;24.7;25.5;21.2;20.5;;;;92.9;;;;3;3;123.9
Q24;2023;080010523;920030269;2000;1.31;;8.63;9.94;5.43;18.19;;33.63;23.84;1.43;;2.69;85.21;0.7;1.81;2.51;;14.83;112.49
Q24;2023;080010523;920030269;2400;1.31;;8.63;9.94;5.43;18.19;;33.63;23.84;1.43;;2.69;85.21;0.7;1.81;2.51;;14.83;112.49
Q24;2023;080010523;920030269;9999;1.31;;8.63;9.94;5.43;18.19;;33.63;23.84;1.43;;2.69;85.21;0.7;1.81;2.51;;14.83;112.49
Q24;2023;080011182;510000953;2000;;;1;1;1;20.74;;;1;;;;22.74;;;;;1;24.74
Q24;2023;080011182;510000953;2100;;;1;1;1;20.74;;;1;;;;22.74;;;;;1;24.74
Q24;2023;080011182;510000953;9999;;;1;1;1;20.74;;;1;;;;22.74;;;;;1;24.74
Q24;2023;080011257;080011224;2000;;;1;1;0.5;7.8;;5;;0.2;;0.1;13.6;;0.2;0.2;1.75;1.3;17.85
Q24;2023;080011257;080011224;2300;;;1;1;0.5;7.8;;5;;0.2;;0.1;13.6;;0.2;0.2;1.75;1.3;17.85
Q24;2023;080011257;080011224;9999;;;1;1;0.5;7.8;;5;;0.2;;0.1;13.6;;0.2;0.2;1.75;1.3;17.85
Q24;2023;090000019;090180019;1000;1.8;;4;5.8;;;;;;;;;;;;;;7.5;13.3
Q24;2023;090000019;090180019;2000;2;;2.9;4.9;1;14.3;;16.2;15.8;0.5;;8.4;56.2;;0.8;0.8;1.22;;63.12
Q24;2023;090000019;090180019;2400;2;;2.9;4.9;1;14.3;;16.2;15.8;0.5;;8.4;56.2;;0.8;0.8;1.22;;63.12
Q24;2023;090000019;090180019;9999;3.8;;6.9;10.7;1;14.3;;16.2;15.8;0.5;;8.4;56.2;;0.8;0.8;1.22;7.5;76.42
Q24;2023;090000175;090781774;1000;7.12;1;92.64;100.76;5.67;27.98;0.66;68.81;61.76;;0.5;5.83;171.21;1;8.91;9.91;3.84;150.37;436.09
Q24;2023;090000175;090781774;2000;;;78.41;78.41;11.08;249.42;38.43;217.88;8.61;4.93;26.82;9.11;566.28;;;;80.99;5.2;730.88
Q24;2023;090000175;090781774;2100;;;76.96;76.96;9.61;219.78;38.43;183.48;7.21;4.43;26.82;9.11;498.87;;;;80.99;5.2;662.02
Q24;2023;090000175;090781774;2300;;;1.45;1.45;0.56;9.07;;5.73;1;0.5;;;16.86;;;;;;18.31
Q24;2023;090000175;090781774;2400;;;;;0.91;20.57;;28.67;0.4;;;;50.55;;;;;;50.55
Q24;2023;090000175;090781774;9999;7.12;1;171.05;179.17;16.75;277.4;39.09;286.69;70.37;4.93;27.32;14.94;737.49;1;8.91;9.91;84.83;155.57;1166.97
Q24;2023;090000183;090781816;1000;1.62;1;45.03;47.65;4.08;17.33;1;28.29;7.02;0.04;;0.52;58.28;1.31;2.17;3.48;2.2;98.25;209.86
Q24;2023;090000183;090781816;2000;1.5;;34.15;35.65;7.36;213.14;14.06;128.89;39.77;22.71;7.64;25.43;459;4.88;7.07;11.95;26.9;11.82;545.32
Q24;2023;090000183;090781816;2100;;;17.79;17.79;2.79;57.6;13.06;61.3;16.84;0.43;7.64;3.89;163.55;;0.6;0.6;20.06;8.12;210.12
Q24;2023;090000183;090781816;2200;1;;12.51;13.51;4.15;129.34;1;26.72;10.76;19.35;;10.12;201.44;4.37;4.57;8.94;4.44;2.7;231.03
Q24;2023;090000183;090781816;2400;;;3.85;3.85;0.34;26.2;;40.87;12.17;2.93;;11.42;93.93;0.51;1.9;2.41;2.4;1;103.59
Q24;2023;090000183;090781816;2500;0.5;;;0.5;0.08;;;;;;;;0.08;;;;;;0.58
Q24;2023;090000183;090781816;9999;3.12;1;79.18;83.3;11.44;230.47;15.06;157.18;46.79;22.75;7.64;25.95;517.28;6.19;9.24;15.43;29.1;110.07;755.18
Q24;2023;090001629;090781774;1000;;;6.55;6.55;0.2;3.63;;8.07;11.79;0.13;;0.06;23.88;;;;1.57;1.33;33.33
Q24;2023;090001629;090781774;2000;;;0.6;0.6;1.8;17.77;;25.82;;0.4;0.5;0.8;47.09;;1;1;4.02;0.67;53.38
Q24;2023;090001629;090781774;2100;;;0.6;0.6;1;9.33;;13.12;;0.2;0.5;0.32;24.47;;0.46;0.46;3.59;0.27;29.39
Q24;2023;090001629;090781774;2400;;;;;0.8;8.44;;12.7;;0.2;;0.48;22.62;;0.54;0.54;0.43;0.4;23.99
Q24;2023;090001629;090781774;9999;;;7.15;7.15;2;21.4;;33.89;11.79;0.53;0.5;0.86;70.97;;1;1;5.59;2;86.71
Q24;2023;090002833;310000633;2000;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090002833;310000633;2100;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090002833;310000633;9999;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090003823;090781816;2000;0.17;;0.2;0.37;;7.19;;6.6;2.28;0.18;;;16.25;;0.09;0.09;0.48;;17.19
Q24;2023;090003823;090781816;2500;0.17;;0.2;0.37;;7.19;;6.6;2.28;0.18;;;16.25;;0.09;0.09;0.48;;17.19
Q24;2023;090003823;090781816;9999;0.17;;0.2;0.37;;7.19;;6.6;2.28;0.18;;;16.25;;0.09;0.09;0.48;;17.19
Q24;2023;090784125;310000633;2000;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090784125;310000633;2100;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090784125;310000633;9999;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090784679;310000633;2000;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090784679;310000633;2100;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;090784679;310000633;9999;0.03;0.03;0.39;0.45;0.13;;;;;0.03;;0.06;0.22;;0.06;0.06;0.3;0.23;1.26
Q24;2023;100000082;100001148;1000;1;;8;9;;;;;;;;;;;;;1;3;13
Q24;2023;100000082;100001148;2000;;;;;2;9.8;2;8;12;;;;33.8;;;;;;33.8
Q24;2023;100000082;100001148;2100;;;;;2;9.8;2;8;12;;;;33.8;;;;;;33.8
Q24;2023;100000082;100001148;9999;1;;8;9;2;9.8;2;8;12;;;;33.8;;;;1;3;46.8
Q24;2023;100000090;100000017;1000;10.22;2.05;124.38;136.65;8.61;20.83;1.49;36.77;73.53;0.23;2.49;5.11;149.06;2.5;1.78;4.28;5.5;185.78;481.27
Q24;2023;100000090;100000017;2000;0;0;178.12;178.12;12.38;434.41;67.18;371.82;76.53;9.32;50.25;13.14;1035.03;2.2;5.47;7.67;143.28;27.96;1392.06
Q24;2023;100000090;100000017;2100;0;0;178.12;178.12;12.38;434.41;67.18;371.82;76.53;9.32;50.25;13.14;1035.03;2.2;5.47;7.67;143.28;27.96;1392.06
Q24;2023;100000090;100000017;9999;10.22;2.05;302.5;314.77;20.99;455.24;68.67;408.59;150.06;9.55;52.74;18.25;1184.09;4.7;7.25;11.95;148.78;213.74;1873.33
Q24;2023;100000108;100000033;1000;1.67;0.64;36.19;38.5;2.86;1;;0.94;;;;;4.8;;0.2;0.2;;51.72;95.22
Q24;2023;100000108;100000033;2000;;;29.27;29.27;15.45;205.16;3.23;92.93;52.93;36.12;;14.46;420.28;22.8;5.9;28.7;6.09;1;485.34
Q24;2023;100000108;100000033;2200;;;29.27;29.27;15.45;205.16;3.23;92.93;52.93;36.12;;14.46;420.28;22.8;5.9;28.7;6.09;1;485.34
Q24;2023;100000108;100000033;9999;1.67;0.64;65.46;67.77;18.31;206.16;3.23;93.87;52.93;36.12;;14.46;425.08;22.8;6.1;28.9;6.09;52.72;580.56
Q24;2023;100000116;100000041;1000;;;7.75;7.75;;;;;;;;;;;;;2.55;23.05;33.35
Q24;2023;100000116;100000041;2000;;;;;2.05;14.81;;29.17;8.68;0.08;;1.38;56.17;1.08;1;2.08;;;58.25
Q24;2023;100000116;100000041;2100;;;;;0.5;2;;3;;;;;5.5;;;;;;5.5
Q24;2023;100000116;100000041;2400;;;;;0.89;7.74;;13.31;4.4;0.08;;0.38;26.8;1.08;1;2.08;;;28.88
Q24;2023;100000116;100000041;2500;;;;;0.66;5.07;;12.86;4.28;;;1;23.87;;;;;;23.87
Q24;2023;100000116;100000041;9999;;;7.75;7.75;2.05;14.81;;29.17;8.68;0.08;;1.38;56.17;1.08;1;2.08;2.55;23.05;91.6
Q24;2023;100000124;100009075;1000;3;;23.88;26.88;;;;;;;;;;;;;;4.61;31.49
Q24;2023;100000124;100009075;2000;;1;;1;2;74.39;;33.02;48.08;;;;157.49;;;;2;;160.49
Q24;2023;100000124;100009075;2100;;1;;1;2;74.39;;33.02;48.08;;;;157.49;;;;2;;160.49
Q24;2023;100000124;100009075;9999;3;1;23.88;27.88;2;74.39;;33.02;48.08;;;;157.49;;;;2;4.61;191.98
Q24;2023;100000140;100000058;1000;;;9.15;9.15;;;;;;;;;;;;;;23.57;32.72
Q24;2023;100000140;100000058;2000;;;1;1;1.17;19.48;;28.85;13.92;0.73;;4.4;68.55;0.6;1;1.6;;;71.15
Q24;2023;100000140;100000058;2100;;;0.3;0.3;0.3;3.53;;6.17;2.48;0.15;;1.32;13.95;;0.3;0.3;;;14.55
Q24;2023;100000140;100000058;2400;;;0.7;0.7;0.7;8.2;;14.4;5.76;0.35;;2.88;32.29;;0.7;0.7;;;33.69
Q24;2023;100000140;100000058;2500;;;;;0.17;7.75;;8.28;5.68;0.23;;0.2;22.31;0.6;;0.6;;;22.91
Q24;2023;100000140;100000058;9999;;;10.15;10.15;1.17;19.48;;28.85;13.92;0.73;;4.4;68.55;0.6;1;1.6;;23.57;103.87
Q24;2023;100000199;100006279;1000;3.17;1;28.53;32.7;0.5;2.48;0;9.02;8.9;0;0.14;0.05;21.09;0.04;;0.04;0.3;53.07;107.2
Q24;2023;100000199;100006279;2000;0;0;14.35;14.35;2.85;80.23;4;84.47;5.13;1.6;14.03;4.89;197.2;1.4;;1.4;20.11;5.25;238.31
Q24;2023;100000199;100006279;2100;0;0;13.91;13.91;2.78;70.3;4;53.47;4.06;1.45;14.03;2.17;152.26;1;;1;20.11;5.25;192.53
Q24;2023;100000199;100006279;2300;0;;0;0;0;0;0;15.32;0;0;0;0;15.32;0;;0;0;0;15.32
Q24;2023;100000199;100006279;2400;0;0;0.44;0.44;0.07;9.93;0;15.68;1.07;0.15;0;2.72;29.62;0.4;;0.4;0;0;30.46
Q24;2023;100000199;100006279;9999;3.17;1;42.88;47.05;3.35;82.71;4;93.49;14.03;1.6;14.17;4.94;218.29;1.44;;1.44;20.41;58.32;345.51
Q24;2023;100000801;100006279;1000;;;1;1;0;0;;0.27;6.59;;;0;6.86;1.33;;1.33;;13.28;22.47
Q24;2023;100000801;100006279;2000;;;0;0;0.1;10.17;;9.46;7.75;;;0.1;27.58;0;;0;;0;27.58
Q24;2023;100000801;100006279;2100;;;0;0;0;1;;0;0;;;0;1;0;;0;;0;1
Q24;2023;100000801;100006279;2400;;;0;0;0;0;;0.6;0;;;0;0.6;0;;0;;0;0.6
Q24;2023;100000801;100006279;2500;;;0;0;0.1;9.17;;8.86;7.75;;;0.1;25.98;0;;0;;0;25.98
Q24;2023;100000801;100006279;9999;;;1;1;0.1;10.17;;9.73;14.34;;;0.1;34.44;1.33;;1.33;;13.28;50.05
Q24;2023;100005958;510000953;2000;;;;;;2;;;;;;;2;;;;;;2
Q24;2023;100005958;510000953;2100;;;;;;2;;;;;;;2;;;;;;2
Q24;2023;100005958;510000953;9999;;;;;;2;;;;;;;2;;;;;;2
Q24;2023;100006493;100000017;2000;0.36;;2.9;3.26;3.31;27.38;;68.2;18.91;0.68;;3.83;122.31;0.7;1.7;2.4;;0.84;128.81
Q24;2023;100006493;100000017;2400;0;;1.5;1.5;2.2;14.07;;31.87;8.73;0.03;;2.33;59.23;0.7;1.1;1.8;;0.84;63.37
Q24;2023;100006493;100000017;2500;0.36;;1.4;1.76;1.11;13.31;;36.33;10.18;0.65;;1.5;63.08;0;0.6;0.6;;0;65.44
Q24;2023;100006493;100000017;9999;0.36;;2.9;3.26;3.31;27.38;;68.2;18.91;0.68;;3.83;122.31;0.7;1.7;2.4;;0.84;128.81
Q24;2023;100006550;510000953;2000;;;1;1;1;20.52;1;2;;;;1;25.52;;;;;;26.52
Q24;2023;100006550;510000953;2100;;;1;1;1;20.52;1;2;;;;1;25.52;;;;;;26.52
Q24;2023;100006550;510000953;9999;;;1;1;1;20.52;1;2;;;;1;25.52;;;;;;26.52
Q24;2023;100007285;100011287;2000;1;;3.7;4.7;2;10;;7;;;;18.7;37.7;;;;;4;46.4
Q24;2023;100007285;100011287;2400;1;;3.7;4.7;2;10;;7;;;;18.7;37.7;;;;;4;46.4
Q24;2023;100007285;100011287;9999;1;;3.7;4.7;2;10;;7;;;;18.7;37.7;;;;;4;46.4
Q24;2023;100007699;100006279;2000;;;1.8;1.8;1.1;13.29;;6;0.52;;;0.11;21.02;;0.18;0.18;;;23
Q24;2023;100007699;100006279;2300;;;1.8;1.8;1.1;13.29;;6;0.52;;;0.11;21.02;;0.18;0.18;;;23
Q24;2023;100007699;100006279;9999;;;1.8;1.8;1.1;13.29;;6;0.52;;;0.11;21.02;;0.18;0.18;;;23
Q24;2023;100009364;100000017;2000;;;1.57;1.57;1;11.11;;10.82;2.76;1.18;;;26.87;0.3;;0.3;;;28.74
Q24;2023;100009364;100000017;2100;;;1.57;1.57;1;11.11;;10.82;2.76;1.18;;;26.87;0.3;;0.3;;;28.74
Q24;2023;100009364;100000017;9999;;;1.57;1.57;1;11.11;;10.82;2.76;1.18;;;26.87;0.3;;0.3;;;28.74
Q24;2023;100009380;100000017;2000;;;1.23;1.23;;6.82;;0.62;0.5;0.89;;;8.83;0.1;;0.1;;;10.16
Q24;2023;100009380;100000017;2100;;;1.23;1.23;;6.82;;0.62;0.5;0.89;;;8.83;0.1;;0.1;;;10.16
Q24;2023;100009380;100000017;9999;;;1.23;1.23;;6.82;;0.62;0.5;0.89;;;8.83;0.1;;0.1;;;10.16
Q24;2023;100010362;100010347;2000;1.6;;11.43;13.03;3.2;10.47;;15.32;12.33;0.8;;14.68;56.8;3.6;1.02;4.62;;1;75.45
Q24;2023;100010362;100010347;2400;1.6;;11.43;13.03;3.2;10.47;;15.32;12.33;0.8;;14.68;56.8;3.6;1.02;4.62;;1;75.45
Q24;2023;100010362;100010347;9999;1.6;;11.43;13.03;3.2;10.47;;15.32;12.33;0.8;;14.68;56.8;3.6;1.02;4.62;;1;75.45
Q24;2023;100010545;310025010;2000;1.58;;7.87;9.45;2.12;15.51;;21.84;13.83;0.9;;12.5;66.7;;0.8;0.8;;4.16;81.11
Q24;2023;100010545;310025010;2400;1.58;;7.87;9.45;2.12;15.51;;21.84;13.83;0.9;;12.5;66.7;;0.8;0.8;;4.16;81.11
Q24;2023;100010545;310025010;9999;1.58;;7.87;9.45;2.12;15.51;;21.84;13.83;0.9;;12.5;66.7;;0.8;0.8;;4.16;81.11
Q24;2023;100010578;100010347;2000;0.9;1;4.9;6.8;4;7.5;;8.75;;0.5;;;20.75;;0.5;0.5;;1;29.05
Q24;2023;100010578;100010347;2300;0.9;1;4.9;6.8;4;7.5;;8.75;;0.5;;;20.75;;0.5;0.5;;1;29.05
Q24;2023;100010578;100010347;9999;0.9;1;4.9;6.8;4;7.5;;8.75;;0.5;;;20.75;;0.5;0.5;;1;29.05
Q24;2023;100010818;100010792;2000;2;;31.33;33.33;3;60.09;3;30.69;23.89;;;;120.67;;;;12.78;10.08;176.86
Q24;2023;100010818;100010792;2100;2;;31.33;33.33;3;60.09;3;30.69;23.89;;;;120.67;;;;12.78;10.08;176.86
Q24;2023;100010818;100010792;9999;2;;31.33;33.33;3;60.09;3;30.69;23.89;;;;120.67;;;;12.78;10.08;176.86
Q24;2023;100011477;100010347;2000;1.07;;10.03;11.1;2.8;15.75;;19.52;10.37;2.7;;16.33;67.47;4;2.14;6.14;;1;85.71
Q24;2023;100011477;100010347;2400;1.07;;10.03;11.1;2.8;15.75;;19.52;10.37;2.7;;16.33;67.47;4;2.14;6.14;;1;85.71
Q24;2023;100011477;100010347;9999;1.07;;10.03;11.1;2.8;15.75;;19.52;10.37;2.7;;16.33;67.47;4;2.14;6.14;;1;85.71
Q24;2023;110000023;110780061;1000;6.5;0.22;117.39;124.11;12.6;19.64;3.64;33.83;80.32;0.19;1.61;6.79;158.62;;4.91;4.91;27.32;206.71;521.67
Q24;2023;110000023;110780061;2000;0;0;100.97;100.97;13.83;350.52;53.22;304.5;6.09;7.61;40.74;8.3;784.81;;1.85;1.85;89.22;30.89;1007.74
Q24;2023;110000023;110780061;2100;0;0;100.97;100.97;13.83;350.52;53.22;304.5;6.09;7.61;40.74;8.3;784.81;;1.85;1.85;89.22;30.89;1007.74
Q24;2023;110000023;110780061;9999;6.5;0.22;218.36;225.08;26.43;370.16;56.86;338.33;86.41;7.8;42.35;15.09;943.43;;6.76;6.76;116.54;237.6;1529.41
Q24;2023;110000049;110780087;1000;3.43;;21.96;25.39;0.27;0.25;;5.15;15.78;0.01;;0.09;21.55;;;;0.33;31.7;78.97
Q24;2023;110000049;110780087;2000;;;8.14;8.14;3.43;34.93;0.83;46.35;17.89;0.16;;4.38;107.97;0.94;1.45;2.39;10.83;0.98;130.31
Q24;2023;110000049;110780087;2100;;;6.65;6.65;2.33;23.85;0.83;22.14;9.74;0.16;;1.97;61.02;;1.2;1.2;10.83;0.98;80.68
Q24;2023;110000049;110780087;2400;;;1.49;1.49;0.6;4.99;;9.79;3.5;;;1.65;20.53;0.9;0.25;1.15;;;23.17
Q24;2023;110000049;110780087;2500;;;;;0.5;6.09;;14.42;4.65;;;0.76;26.42;0.04;;0.04;;;26.46
Q24;2023;110000049;110780087;9999;3.43;;30.1;33.53;3.7;35.18;0.83;51.5;33.67;0.17;;4.47;129.52;0.94;1.45;2.39;11.16;32.68;209.28
Q24;2023;110000056;110780137;1000;4.73;1;85.59;91.32;0.29;13.16;1.21;26.35;37.54;0.92;0.93;6.76;87.16;;7.31;7.31;2.93;81.55;270.27
Q24;2023;110000056;110780137;2000;0.12;;80.26;80.38;11;257.8;35.55;210.58;6.63;5.4;19.66;3.04;549.66;;3.04;3.04;64.48;2.1;699.66
Q24;2023;110000056;110780137;2100;0.12;;80.26;80.38;11;257.8;35.55;210.58;6.63;5.4;19.66;3.04;549.66;;3.04;3.04;64.48;2.1;699.66
Q24;2023;110000056;110780137;9999;4.85;1;165.85;171.7;11.29;270.96;36.76;236.93;44.17;6.32;20.59;9.8;636.82;;10.35;10.35;67.41;83.65;969.93
Q24;2023;110000189;110780707;1000;3.05;1;18.51;22.56;;;;;;;;;;;;;;32.39;54.95
Q24;2023;110000189;110780707;2000;;;3.04;3.04;1.42;17.01;0.4;24.33;15.6;;;9.75;68.51;1.65;0.8;2.45;2.22;;76.22
Q24;2023;110000189;110780707;2100;;;1.77;1.77;0.92;8.73;;12.34;12.85;;;2.14;36.98;0.5;0.6;1.1;2.22;;42.07
Q24;2023;110000189;110780707;2400;;;1.27;1.27;0.5;8.28;0.4;11.99;2.75;;;7.61;31.53;1.15;0.2;1.35;;;34.15
Q24;2023;110000189;110780707;9999;3.05;1;21.55;25.6;1.42;17.01;0.4;24.33;15.6;;;9.75;68.51;1.65;0.8;2.45;2.22;32.39;131.17
Q24;2023;110000247;110780772;1000;1;;9.74;10.74;0.57;1.66;;4.11;2.57;;;0.5;9.41;;;;1.75;27.41;49.31
Q24;2023;110000247;110780772;2000;;;6.55;6.55;4;44.24;;54.62;13.51;0.49;;0.68;117.54;;0.78;0.78;0.05;2.73;127.65
Q24;2023;110000247;110780772;2100;;;4.58;4.58;1;17.95;;19.97;6.43;;;;45.35;;0.1;0.1;;1;51.03
Q24;2023;110000247;110780772;2300;;;0.5;0.5;1;8.58;;0;;0.07;;;9.65;;0.1;0.1;;;10.25
Q24;2023;110000247;110780772;2400;;;1;1;1;11.76;;21.73;1.45;0.42;;;36.36;;0.5;0.5;;;37.86
Q24;2023;110000247;110780772;2500;;;0.47;0.47;1;5.95;;12.92;5.63;;;0.68;26.18;;0.08;0.08;0.05;1.73;28.51
Q24;2023;110000247;110780772;9999;1;;16.29;17.29;4.57;45.9;;58.73;16.08;0.49;;1.18;126.95;;0.78;0.78;1.8;30.14;176.96
Q24;2023;110000262;110781010;1000;;;6.19;6.19;;;;;3.88;;;;3.88;;;;;5.6;15.67
Q24;2023;110000262;110781010;2000;;;;;1;9.38;;12;10.46;0.2;;9.5;42.54;2;;2;0.96;;45.5
Q24;2023;110000262;110781010;2400;;;;;1;9.38;;12;10.46;0.2;;9.5;42.54;2;;2;0.96;;45.5
Q24;2023;110000262;110781010;9999;;;6.19;6.19;1;9.38;;12;14.34;0.2;;9.5;46.42;2;;2;0.96;5.6;61.17
Q24;2023;110002953;110780137;2000;;;6.71;6.71;1.21;54.8;1;5.86;11.2;13.05;;7.66;94.78;5.68;0.5;6.18;1;;108.67
Q24;2023;110002953;110780137;2200;;;6.71;6.71;1.21;54.8;1;5.86;11.2;13.05;;7.66;94.78;5.68;0.5;6.18;1;;108.67
Q24;2023;110002953;110780137;9999;;;6.71;6.71;1.21;54.8;1;5.86;11.2;13.05;;7.66;94.78;5.68;0.5;6.18;1;;108.67
Q24;2023;110003118;110007341;2000;1;;10.01;11.01;2;13.4;;15.58;;1.12;;23.36;55.46;;1.15;1.15;1.12;1.29;70.03
Q24;2023;110003118;110007341;2400;1;;10.01;11.01;2;13.4;;15.58;;1.12;;23.36;55.46;;1.15;1.15;1.12;1.29;70.03
Q24;2023;110003118;110007341;9999;1;;10.01;11.01;2;13.4;;15.58;;1.12;;23.36;55.46;;1.15;1.15;1.12;1.29;70.03
Q24;2023;110004413;340000264;2000;;0.02;0.3;0.32;0.37;;;;;0.06;;0.07;0.5;;0.07;0.07;0.51;0.13;1.53
Q24;2023;110004413;340000264;2100;;0.02;0.3;0.32;0.37;;;;;0.06;;0.07;0.5;;0.07;0.07;0.51;0.13;1.53
Q24;2023;110004413;340000264;9999;;0.02;0.3;0.32;0.37;;;;;0.06;;0.07;0.5;;0.07;0.07;0.51;0.13;1.53
Q24;2023;110004421;340000264;2000;;0.01;0.2;0.21;0.23;;;;;0.06;;0.1;0.39;;0.05;0.05;0.26;0.07;0.98
Q24;2023;110004421;340000264;2100;;0.01;0.2;0.21;0.23;;;;;0.06;;0.1;0.39;;0.05;0.05;0.26;0.07;0.98
Q24;2023;110004421;340000264;9999;;0.01;0.2;0.21;0.23;;;;;0.06;;0.1;0.39;;0.05;0.05;0.26;0.07;0.98
Q24;2023;110004439;340000264;2000;;0.01;0.22;0.23;0.24;;;;;0.09;;0.06;0.39;;0.06;0.06;0.38;0.07;1.13
